"","idnum","Sitio","Pred","Real","Error","NaveDescarga","RealDisc","PredDisc"
"72",72,5,265,54,211,7,"menor a 7 dias","entre 7 y 14 dias"
"73",73,2,303,410,106,5,"mayor a 14 dias","entre 7 y 14 dias"
"74",74,1,566,183,383,1,"entre 7 y 14 dias","mayor a 14 dias"
"75",75,3,208,42,166,8,"menor a 7 dias","entre 7 y 14 dias"
"76",76,3,155,645,490,4,"mayor a 14 dias","menor a 7 dias"
"77",77,1,309,110,198,14,"menor a 7 dias","entre 7 y 14 dias"
"78",78,1,218,190,28,5,"entre 7 y 14 dias","entre 7 y 14 dias"
"79",79,4,317,396,79,16,"mayor a 14 dias","entre 7 y 14 dias"
"80",80,3,135,135,0,14,"menor a 7 dias","menor a 7 dias"
"81",81,2,365,55,309,4,"menor a 7 dias","mayor a 14 dias"
"82",82,1,211,209,2,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"83",83,5,163,77,86,4,"menor a 7 dias","menor a 7 dias"
"84",84,3,158,111,46,10,"menor a 7 dias","menor a 7 dias"
"85",85,3,66,17,49,15,"menor a 7 dias","menor a 7 dias"
"86",86,5,405,1168,763,4,"mayor a 14 dias","mayor a 14 dias"
"87",87,4,177,272,95,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"88",88,3,200,849,649,3,"mayor a 14 dias","entre 7 y 14 dias"
"89",89,5,136,8,129,7,"menor a 7 dias","menor a 7 dias"
"90",90,3,196,259,63,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"91",91,2,117,72,45,16,"menor a 7 dias","menor a 7 dias"
"92",92,6,201,196,5,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"93",93,3,181,8,173,9,"menor a 7 dias","entre 7 y 14 dias"
"94",94,5,311,1020,709,7,"mayor a 14 dias","entre 7 y 14 dias"
"95",95,2,158,269,111,6,"entre 7 y 14 dias","menor a 7 dias"
"96",96,2,190,429,239,7,"mayor a 14 dias","entre 7 y 14 dias"
"97",97,2,312,169,143,13,"entre 7 y 14 dias","entre 7 y 14 dias"
"98",98,2,269,246,23,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"99",99,1,153,162,9,4,"menor a 7 dias","menor a 7 dias"
"100",100,2,226,237,11,12,"entre 7 y 14 dias","entre 7 y 14 dias"
"101",101,2,77,96,19,7,"menor a 7 dias","menor a 7 dias"
"102",102,4,170,191,21,14,"entre 7 y 14 dias","entre 7 y 14 dias"
"103",103,1,303,147,156,10,"menor a 7 dias","entre 7 y 14 dias"
"104",104,6,66,122,56,5,"menor a 7 dias","menor a 7 dias"
"105",105,2,563,1111,547,16,"mayor a 14 dias","mayor a 14 dias"
"106",106,1,185,56,130,8,"menor a 7 dias","entre 7 y 14 dias"
"107",107,6,224,92,133,15,"menor a 7 dias","entre 7 y 14 dias"
"108",108,3,104,35,68,10,"menor a 7 dias","menor a 7 dias"
"109",109,3,118,365,247,5,"mayor a 14 dias","menor a 7 dias"
"110",110,1,127,425,298,5,"mayor a 14 dias","menor a 7 dias"
"111",111,2,93,226,133,6,"entre 7 y 14 dias","menor a 7 dias"
"112",112,6,521,150,371,9,"menor a 7 dias","mayor a 14 dias"
"113",113,2,143,121,23,16,"menor a 7 dias","menor a 7 dias"
"114",114,2,358,172,186,10,"entre 7 y 14 dias","mayor a 14 dias"
"115",115,5,273,176,97,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"116",116,3,247,227,20,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"117",117,2,393,314,78,4,"entre 7 y 14 dias","mayor a 14 dias"
"118",118,3,280,582,302,4,"mayor a 14 dias","entre 7 y 14 dias"
"119",119,2,93,30,63,1,"menor a 7 dias","menor a 7 dias"
"120",120,2,491,344,147,9,"mayor a 14 dias","mayor a 14 dias"
"121",121,6,165,66,99,16,"menor a 7 dias","menor a 7 dias"
"122",122,3,501,1170,670,9,"mayor a 14 dias","mayor a 14 dias"
"123",123,3,665,325,339,9,"entre 7 y 14 dias","mayor a 14 dias"
"124",124,3,262,422,160,5,"mayor a 14 dias","entre 7 y 14 dias"
"125",125,5,280,64,216,16,"menor a 7 dias","entre 7 y 14 dias"
"126",126,1,263,351,88,3,"mayor a 14 dias","entre 7 y 14 dias"
"127",127,1,195,1405,1210,16,"mayor a 14 dias","entre 7 y 14 dias"
"128",128,1,152,333,180,10,"entre 7 y 14 dias","menor a 7 dias"
"129",129,6,259,420,161,10,"mayor a 14 dias","entre 7 y 14 dias"
"130",130,1,438,1282,843,6,"mayor a 14 dias","mayor a 14 dias"
"131",131,5,160,442,282,7,"mayor a 14 dias","menor a 7 dias"
"132",132,3,165,1155,990,9,"mayor a 14 dias","menor a 7 dias"
"133",133,2,65,503,437,1,"mayor a 14 dias","menor a 7 dias"
"134",134,6,288,126,163,4,"menor a 7 dias","entre 7 y 14 dias"
"135",135,1,240,708,468,5,"mayor a 14 dias","entre 7 y 14 dias"
"136",136,2,36,80,44,4,"menor a 7 dias","menor a 7 dias"
"137",137,1,173,343,170,9,"mayor a 14 dias","entre 7 y 14 dias"
"138",138,2,261,1238,977,12,"mayor a 14 dias","entre 7 y 14 dias"
"139",139,1,441,137,305,8,"menor a 7 dias","mayor a 14 dias"
"140",140,5,217,94,123,16,"menor a 7 dias","entre 7 y 14 dias"
"141",141,4,178,821,643,11,"mayor a 14 dias","entre 7 y 14 dias"
"142",142,2,219,320,101,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"143",143,3,164,320,157,7,"entre 7 y 14 dias","menor a 7 dias"
"144",144,1,270,270,0,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"145",145,2,301,303,2,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"146",146,1,353,31,322,9,"menor a 7 dias","mayor a 14 dias"
"147",147,1,129,618,489,7,"mayor a 14 dias","menor a 7 dias"
"148",148,2,144,964,820,6,"mayor a 14 dias","menor a 7 dias"
"149",149,2,50,109,60,1,"menor a 7 dias","menor a 7 dias"
"150",150,6,263,523,260,16,"mayor a 14 dias","entre 7 y 14 dias"
"151",151,1,425,245,180,5,"entre 7 y 14 dias","mayor a 14 dias"
"152",152,3,502,698,195,8,"mayor a 14 dias","mayor a 14 dias"
"153",153,2,305,708,403,6,"mayor a 14 dias","entre 7 y 14 dias"
"154",154,2,153,645,492,2,"mayor a 14 dias","menor a 7 dias"
"155",155,3,179,98,81,10,"menor a 7 dias","entre 7 y 14 dias"
"156",156,1,405,284,121,1,"entre 7 y 14 dias","mayor a 14 dias"
"157",157,1,346,451,105,5,"mayor a 14 dias","mayor a 14 dias"
"158",158,3,339,191,148,4,"entre 7 y 14 dias","mayor a 14 dias"
"159",159,3,420,238,182,10,"entre 7 y 14 dias","mayor a 14 dias"
"160",160,6,521,130,390,13,"menor a 7 dias","mayor a 14 dias"
"161",161,4,251,260,9,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"162",162,1,336,208,128,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"163",163,1,406,46,360,15,"menor a 7 dias","mayor a 14 dias"
"164",164,2,346,223,123,16,"entre 7 y 14 dias","mayor a 14 dias"
"165",165,2,150,125,26,2,"menor a 7 dias","menor a 7 dias"
"166",166,4,876,347,529,16,"mayor a 14 dias","mayor a 14 dias"
"167",167,6,219,34,185,5,"menor a 7 dias","entre 7 y 14 dias"
"168",168,2,228,714,486,16,"mayor a 14 dias","entre 7 y 14 dias"
"169",169,1,103,309,205,16,"entre 7 y 14 dias","menor a 7 dias"
"170",170,1,489,115,374,14,"menor a 7 dias","mayor a 14 dias"
"171",171,3,398,1120,721,6,"mayor a 14 dias","mayor a 14 dias"
"172",172,5,163,115,48,3,"menor a 7 dias","menor a 7 dias"
"173",173,4,309,258,52,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"174",174,1,73,227,154,15,"entre 7 y 14 dias","menor a 7 dias"
"175",175,3,274,248,26,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"176",176,4,241,339,98,13,"mayor a 14 dias","entre 7 y 14 dias"
"177",177,2,331,7,324,6,"menor a 7 dias","entre 7 y 14 dias"
"178",178,5,158,1903,1745,7,"mayor a 14 dias","menor a 7 dias"
"179",179,1,486,614,128,1,"mayor a 14 dias","mayor a 14 dias"
"180",180,6,88,221,133,9,"entre 7 y 14 dias","menor a 7 dias"
"181",181,4,215,190,24,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"182",182,6,124,96,28,9,"menor a 7 dias","menor a 7 dias"
"183",183,1,215,268,54,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"184",184,4,179,41,138,14,"menor a 7 dias","entre 7 y 14 dias"
"185",185,5,418,131,287,8,"menor a 7 dias","mayor a 14 dias"
"186",186,4,284,229,55,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"187",187,2,526,183,343,16,"entre 7 y 14 dias","mayor a 14 dias"
"188",188,3,326,392,66,16,"mayor a 14 dias","entre 7 y 14 dias"
"189",189,1,226,308,82,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"190",190,5,211,20,191,4,"menor a 7 dias","entre 7 y 14 dias"
"191",191,6,353,489,135,6,"mayor a 14 dias","mayor a 14 dias"
"192",192,2,137,227,90,11,"entre 7 y 14 dias","menor a 7 dias"
"193",193,3,250,923,673,10,"mayor a 14 dias","entre 7 y 14 dias"
"194",194,2,94,19,75,8,"menor a 7 dias","menor a 7 dias"
"195",195,5,213,4,209,2,"menor a 7 dias","entre 7 y 14 dias"
"196",196,2,445,264,181,10,"entre 7 y 14 dias","mayor a 14 dias"
"197",197,1,220,15,205,12,"menor a 7 dias","entre 7 y 14 dias"
"198",198,2,104,672,568,10,"mayor a 14 dias","menor a 7 dias"
"199",199,3,193,96,97,9,"menor a 7 dias","entre 7 y 14 dias"
"200",200,4,84,96,12,6,"menor a 7 dias","menor a 7 dias"
"201",201,4,306,59,247,10,"menor a 7 dias","entre 7 y 14 dias"
"202",202,3,291,82,209,12,"menor a 7 dias","entre 7 y 14 dias"
"203",203,2,521,162,359,15,"menor a 7 dias","mayor a 14 dias"
"204",204,2,175,27,148,8,"menor a 7 dias","entre 7 y 14 dias"
"205",205,4,519,148,371,4,"menor a 7 dias","mayor a 14 dias"
"206",206,2,492,128,364,3,"menor a 7 dias","mayor a 14 dias"
"207",207,2,144,213,69,9,"entre 7 y 14 dias","menor a 7 dias"
"208",208,6,456,605,150,3,"mayor a 14 dias","mayor a 14 dias"
"209",209,3,293,61,232,1,"menor a 7 dias","entre 7 y 14 dias"
"210",210,5,577,641,64,12,"mayor a 14 dias","mayor a 14 dias"
"211",211,5,134,92,42,4,"menor a 7 dias","menor a 7 dias"
"212",212,2,122,307,185,8,"entre 7 y 14 dias","menor a 7 dias"
"213",213,5,222,48,174,4,"menor a 7 dias","entre 7 y 14 dias"
"214",214,3,274,243,31,11,"entre 7 y 14 dias","entre 7 y 14 dias"
"215",215,3,402,346,56,15,"mayor a 14 dias","mayor a 14 dias"
"216",216,5,301,13,288,3,"menor a 7 dias","entre 7 y 14 dias"
"217",217,3,215,182,33,2,"entre 7 y 14 dias","entre 7 y 14 dias"
"218",218,3,115,147,32,9,"menor a 7 dias","menor a 7 dias"
"219",219,4,413,403,9,6,"mayor a 14 dias","mayor a 14 dias"
"220",220,2,151,104,47,10,"menor a 7 dias","menor a 7 dias"
"221",221,2,281,365,84,10,"mayor a 14 dias","entre 7 y 14 dias"
"222",222,1,312,363,51,5,"mayor a 14 dias","entre 7 y 14 dias"
"223",223,1,180,478,299,16,"mayor a 14 dias","entre 7 y 14 dias"
"224",224,6,509,382,127,16,"mayor a 14 dias","mayor a 14 dias"
"225",225,2,372,70,301,7,"menor a 7 dias","mayor a 14 dias"
"226",226,5,32,236,204,8,"entre 7 y 14 dias","menor a 7 dias"
"227",227,5,169,165,4,4,"menor a 7 dias","entre 7 y 14 dias"
"228",228,6,351,146,206,16,"menor a 7 dias","mayor a 14 dias"
"229",229,5,254,248,6,12,"entre 7 y 14 dias","entre 7 y 14 dias"
"230",230,2,432,201,231,2,"entre 7 y 14 dias","mayor a 14 dias"
"231",231,4,371,245,126,8,"entre 7 y 14 dias","mayor a 14 dias"
"232",232,4,204,212,8,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"233",233,4,183,506,323,4,"mayor a 14 dias","entre 7 y 14 dias"
"234",234,6,372,337,34,10,"mayor a 14 dias","mayor a 14 dias"
"235",235,6,143,422,279,7,"mayor a 14 dias","menor a 7 dias"
"236",236,2,265,151,115,5,"menor a 7 dias","entre 7 y 14 dias"
"237",237,1,434,258,177,7,"entre 7 y 14 dias","mayor a 14 dias"
"238",238,3,339,16,323,10,"menor a 7 dias","mayor a 14 dias"
"239",239,6,347,341,6,4,"mayor a 14 dias","mayor a 14 dias"
"240",240,1,161,323,162,10,"entre 7 y 14 dias","menor a 7 dias"
"241",241,1,207,206,1,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"242",242,1,61,36,25,10,"menor a 7 dias","menor a 7 dias"
"243",243,4,502,602,101,10,"mayor a 14 dias","mayor a 14 dias"
"244",244,4,323,34,289,16,"menor a 7 dias","entre 7 y 14 dias"
"245",245,1,204,483,280,4,"mayor a 14 dias","entre 7 y 14 dias"
"246",246,6,262,479,218,10,"mayor a 14 dias","entre 7 y 14 dias"
"247",247,2,144,446,301,8,"mayor a 14 dias","menor a 7 dias"
"248",248,1,434,264,170,10,"entre 7 y 14 dias","mayor a 14 dias"
"249",249,3,267,289,22,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"250",250,4,470,320,150,9,"entre 7 y 14 dias","mayor a 14 dias"
"251",251,2,104,131,28,6,"menor a 7 dias","menor a 7 dias"
"252",252,3,112,813,701,4,"mayor a 14 dias","menor a 7 dias"
"253",253,2,442,111,331,10,"menor a 7 dias","mayor a 14 dias"
"254",254,1,344,368,24,14,"mayor a 14 dias","mayor a 14 dias"
"255",255,5,74,1119,1045,16,"mayor a 14 dias","menor a 7 dias"
"256",256,4,358,144,215,6,"menor a 7 dias","mayor a 14 dias"
"257",257,3,319,28,291,7,"menor a 7 dias","entre 7 y 14 dias"
"258",258,5,329,192,137,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"259",259,2,354,489,136,6,"mayor a 14 dias","mayor a 14 dias"
"260",260,3,258,36,222,14,"menor a 7 dias","entre 7 y 14 dias"
"261",261,6,96,374,278,16,"mayor a 14 dias","menor a 7 dias"
"262",262,4,44,963,919,10,"mayor a 14 dias","menor a 7 dias"
"263",263,3,352,60,292,3,"menor a 7 dias","mayor a 14 dias"
"264",264,4,463,687,224,15,"mayor a 14 dias","mayor a 14 dias"
"265",265,1,328,492,164,4,"mayor a 14 dias","entre 7 y 14 dias"
"266",266,2,191,28,163,5,"menor a 7 dias","entre 7 y 14 dias"
"267",267,2,314,169,145,1,"entre 7 y 14 dias","entre 7 y 14 dias"
"268",268,1,223,48,175,5,"menor a 7 dias","entre 7 y 14 dias"
"269",269,1,197,189,8,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"270",270,5,140,248,108,13,"entre 7 y 14 dias","menor a 7 dias"
"271",271,3,474,514,40,9,"mayor a 14 dias","mayor a 14 dias"
"272",272,2,230,379,149,14,"mayor a 14 dias","entre 7 y 14 dias"
"273",273,3,322,112,209,4,"menor a 7 dias","entre 7 y 14 dias"
"274",274,3,89,255,165,3,"entre 7 y 14 dias","menor a 7 dias"
"275",275,3,200,266,67,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"276",276,3,309,96,213,8,"menor a 7 dias","entre 7 y 14 dias"
"277",277,6,26,33,7,10,"menor a 7 dias","menor a 7 dias"
"278",278,3,541,305,236,8,"entre 7 y 14 dias","mayor a 14 dias"
"279",279,3,619,185,433,10,"entre 7 y 14 dias","mayor a 14 dias"
"280",280,5,128,4,124,3,"menor a 7 dias","menor a 7 dias"
"281",281,1,399,92,307,4,"menor a 7 dias","mayor a 14 dias"
"282",282,3,235,99,137,7,"menor a 7 dias","entre 7 y 14 dias"
"283",283,3,482,74,408,6,"menor a 7 dias","mayor a 14 dias"
"284",284,2,262,17,245,13,"menor a 7 dias","entre 7 y 14 dias"
"285",285,4,510,407,104,14,"mayor a 14 dias","mayor a 14 dias"
"286",286,3,250,438,188,8,"mayor a 14 dias","entre 7 y 14 dias"
"287",287,5,201,391,190,5,"mayor a 14 dias","entre 7 y 14 dias"
"288",288,3,236,159,77,8,"menor a 7 dias","entre 7 y 14 dias"
"289",289,5,128,130,2,8,"menor a 7 dias","menor a 7 dias"
"290",290,5,448,226,222,6,"entre 7 y 14 dias","mayor a 14 dias"
"291",291,1,290,561,272,3,"mayor a 14 dias","entre 7 y 14 dias"
"292",292,2,180,26,154,10,"menor a 7 dias","entre 7 y 14 dias"
"293",293,2,479,141,338,16,"menor a 7 dias","mayor a 14 dias"
"294",294,3,473,514,41,16,"mayor a 14 dias","mayor a 14 dias"
"295",295,2,211,667,456,4,"mayor a 14 dias","entre 7 y 14 dias"
"296",296,3,271,665,393,10,"mayor a 14 dias","entre 7 y 14 dias"
"297",297,6,255,522,267,7,"mayor a 14 dias","entre 7 y 14 dias"
"298",298,5,343,233,110,8,"entre 7 y 14 dias","mayor a 14 dias"
"299",299,2,228,29,199,13,"menor a 7 dias","entre 7 y 14 dias"
"300",300,4,250,208,43,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"301",301,1,43,240,197,2,"entre 7 y 14 dias","menor a 7 dias"
"302",302,6,77,200,123,16,"entre 7 y 14 dias","menor a 7 dias"
"303",303,4,245,21,224,4,"menor a 7 dias","entre 7 y 14 dias"
"304",304,3,235,86,149,16,"menor a 7 dias","entre 7 y 14 dias"
"305",305,1,223,263,40,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"306",306,5,214,74,140,4,"menor a 7 dias","entre 7 y 14 dias"
"307",307,3,290,543,252,9,"mayor a 14 dias","entre 7 y 14 dias"
"308",308,2,558,1515,957,10,"mayor a 14 dias","mayor a 14 dias"
"309",309,6,223,134,90,4,"menor a 7 dias","entre 7 y 14 dias"
"310",310,4,739,293,445,10,"entre 7 y 14 dias","mayor a 14 dias"
"311",311,3,201,150,51,10,"menor a 7 dias","entre 7 y 14 dias"
"312",312,1,495,242,253,6,"entre 7 y 14 dias","mayor a 14 dias"
"313",313,2,574,143,431,7,"menor a 7 dias","mayor a 14 dias"
"314",314,2,117,192,74,16,"entre 7 y 14 dias","menor a 7 dias"
"315",315,2,261,217,43,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"316",316,3,121,95,25,10,"menor a 7 dias","menor a 7 dias"
"317",317,4,169,807,638,6,"mayor a 14 dias","entre 7 y 14 dias"
"318",318,1,78,131,53,3,"menor a 7 dias","menor a 7 dias"
"319",319,1,144,285,142,16,"entre 7 y 14 dias","menor a 7 dias"
"320",320,4,207,858,650,8,"mayor a 14 dias","entre 7 y 14 dias"
"321",321,4,277,1456,1179,16,"mayor a 14 dias","entre 7 y 14 dias"
"322",322,5,145,226,81,4,"entre 7 y 14 dias","menor a 7 dias"
"323",323,4,455,256,199,7,"entre 7 y 14 dias","mayor a 14 dias"
"324",324,1,207,23,184,10,"menor a 7 dias","entre 7 y 14 dias"
"325",325,3,295,71,224,6,"menor a 7 dias","entre 7 y 14 dias"
"326",326,4,608,171,436,5,"entre 7 y 14 dias","mayor a 14 dias"
"327",327,1,84,1005,922,16,"mayor a 14 dias","menor a 7 dias"
"328",328,4,147,458,311,8,"mayor a 14 dias","menor a 7 dias"
"329",329,1,97,570,473,5,"mayor a 14 dias","menor a 7 dias"
"330",330,6,134,139,6,1,"menor a 7 dias","menor a 7 dias"
"331",331,2,253,177,75,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"332",332,2,336,304,33,1,"entre 7 y 14 dias","entre 7 y 14 dias"
"333",333,2,391,146,246,5,"menor a 7 dias","mayor a 14 dias"
"334",334,1,181,478,297,10,"mayor a 14 dias","entre 7 y 14 dias"
"335",335,1,728,158,570,16,"menor a 7 dias","mayor a 14 dias"
"336",336,4,448,197,251,6,"entre 7 y 14 dias","mayor a 14 dias"
"337",337,6,263,221,42,1,"entre 7 y 14 dias","entre 7 y 14 dias"
"338",338,4,187,238,51,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"339",339,3,226,163,63,5,"menor a 7 dias","entre 7 y 14 dias"
"340",340,3,392,658,265,6,"mayor a 14 dias","mayor a 14 dias"
"341",341,2,274,659,385,9,"mayor a 14 dias","entre 7 y 14 dias"
"342",342,5,233,822,589,15,"mayor a 14 dias","entre 7 y 14 dias"
"343",343,3,600,137,463,3,"menor a 7 dias","mayor a 14 dias"
"344",344,2,189,565,376,14,"mayor a 14 dias","entre 7 y 14 dias"
"345",345,2,812,219,593,16,"entre 7 y 14 dias","mayor a 14 dias"
"346",346,1,393,307,86,16,"entre 7 y 14 dias","mayor a 14 dias"
"347",347,1,428,255,174,11,"entre 7 y 14 dias","mayor a 14 dias"
"348",348,3,130,82,48,15,"menor a 7 dias","menor a 7 dias"
"349",349,1,167,216,49,8,"entre 7 y 14 dias","menor a 7 dias"
"350",350,4,353,331,21,5,"entre 7 y 14 dias","mayor a 14 dias"
"351",351,3,106,149,43,9,"menor a 7 dias","menor a 7 dias"
"352",352,2,397,261,137,8,"entre 7 y 14 dias","mayor a 14 dias"
"353",353,3,235,136,99,4,"menor a 7 dias","entre 7 y 14 dias"
"354",354,5,294,374,80,16,"mayor a 14 dias","entre 7 y 14 dias"
"355",355,1,264,95,169,16,"menor a 7 dias","entre 7 y 14 dias"
"356",356,2,356,1095,739,2,"mayor a 14 dias","mayor a 14 dias"
"357",357,6,654,1087,433,8,"mayor a 14 dias","mayor a 14 dias"
"358",358,3,217,357,140,8,"mayor a 14 dias","entre 7 y 14 dias"
"359",359,2,278,244,34,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"360",360,3,180,111,69,4,"menor a 7 dias","entre 7 y 14 dias"
"361",361,1,260,440,179,14,"mayor a 14 dias","entre 7 y 14 dias"
"362",362,3,138,54,84,16,"menor a 7 dias","menor a 7 dias"
"363",363,2,322,111,211,6,"menor a 7 dias","entre 7 y 14 dias"
"364",364,2,119,329,210,7,"entre 7 y 14 dias","menor a 7 dias"
"365",365,1,169,485,316,6,"mayor a 14 dias","entre 7 y 14 dias"
"366",366,6,418,266,151,9,"entre 7 y 14 dias","mayor a 14 dias"
"367",367,2,155,702,547,7,"mayor a 14 dias","menor a 7 dias"
