"","idnum","Sitio","Pred","Real","Error","NaveDescarga","RealDisc","PredDisc"
"46",46,6,198,1213,1015,6,"mayor a 14 dias","entre 7 y 14 dias"
"47",47,2,91,390,299,2,"mayor a 14 dias","menor a 7 dias"
"48",48,2,190,36,154,7,"menor a 7 dias","entre 7 y 14 dias"
"49",49,2,542,104,439,16,"menor a 7 dias","mayor a 14 dias"
"50",50,3,141,17,124,4,"menor a 7 dias","menor a 7 dias"
"51",51,5,276,148,128,16,"menor a 7 dias","entre 7 y 14 dias"
"52",52,1,204,0,203,13,"menor a 7 dias","entre 7 y 14 dias"
"53",53,2,124,8,117,16,"menor a 7 dias","menor a 7 dias"
"54",54,2,75,379,304,10,"mayor a 14 dias","menor a 7 dias"
"55",55,5,170,54,116,4,"menor a 7 dias","entre 7 y 14 dias"
"56",56,6,114,1055,941,4,"mayor a 14 dias","menor a 7 dias"
"57",57,2,254,110,144,16,"menor a 7 dias","entre 7 y 14 dias"
"58",58,6,144,387,243,16,"mayor a 14 dias","menor a 7 dias"
"59",59,5,191,240,49,1,"entre 7 y 14 dias","entre 7 y 14 dias"
"60",60,5,230,323,93,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"61",61,4,527,42,486,11,"menor a 7 dias","mayor a 14 dias"
"62",62,5,111,332,221,4,"entre 7 y 14 dias","menor a 7 dias"
"63",63,2,163,103,60,7,"menor a 7 dias","menor a 7 dias"
"64",64,3,529,1,528,7,"menor a 7 dias","mayor a 14 dias"
"65",65,5,157,513,356,7,"mayor a 14 dias","menor a 7 dias"
"66",66,2,40,230,190,11,"entre 7 y 14 dias","menor a 7 dias"
"67",67,6,235,1078,843,16,"mayor a 14 dias","entre 7 y 14 dias"
"68",68,4,214,1242,1028,8,"mayor a 14 dias","entre 7 y 14 dias"
"69",69,3,381,260,121,10,"entre 7 y 14 dias","mayor a 14 dias"
"70",70,1,402,589,187,9,"mayor a 14 dias","mayor a 14 dias"
"71",71,3,493,104,389,7,"menor a 7 dias","mayor a 14 dias"
"72",72,1,162,35,127,15,"menor a 7 dias","menor a 7 dias"
"73",73,1,218,391,174,15,"mayor a 14 dias","entre 7 y 14 dias"
"74",74,3,82,52,30,4,"menor a 7 dias","menor a 7 dias"
"75",75,3,151,177,26,10,"entre 7 y 14 dias","menor a 7 dias"
"76",76,4,605,198,406,7,"entre 7 y 14 dias","mayor a 14 dias"
"77",77,3,82,38,44,10,"menor a 7 dias","menor a 7 dias"
"78",78,6,490,486,4,16,"mayor a 14 dias","mayor a 14 dias"
"79",79,2,141,340,199,5,"mayor a 14 dias","menor a 7 dias"
"80",80,3,220,576,356,14,"mayor a 14 dias","entre 7 y 14 dias"
"81",81,3,453,51,402,3,"menor a 7 dias","mayor a 14 dias"
"82",82,2,265,119,146,7,"menor a 7 dias","entre 7 y 14 dias"
"83",83,1,332,234,98,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"84",84,2,223,333,110,5,"entre 7 y 14 dias","entre 7 y 14 dias"
"85",85,4,153,73,80,5,"menor a 7 dias","menor a 7 dias"
"86",86,6,252,495,243,4,"mayor a 14 dias","entre 7 y 14 dias"
"87",87,6,73,17,55,5,"menor a 7 dias","menor a 7 dias"
"88",88,6,527,124,403,13,"menor a 7 dias","mayor a 14 dias"
"89",89,1,297,15,282,8,"menor a 7 dias","entre 7 y 14 dias"
"90",90,3,99,315,216,16,"entre 7 y 14 dias","menor a 7 dias"
"91",91,3,82,79,3,15,"menor a 7 dias","menor a 7 dias"
"92",92,1,393,271,123,4,"entre 7 y 14 dias","mayor a 14 dias"
"93",93,1,292,613,321,10,"mayor a 14 dias","entre 7 y 14 dias"
"94",94,6,238,134,104,2,"menor a 7 dias","entre 7 y 14 dias"
"95",95,2,291,64,227,1,"menor a 7 dias","entre 7 y 14 dias"
"96",96,3,275,262,13,5,"entre 7 y 14 dias","entre 7 y 14 dias"
"97",97,2,93,642,549,11,"mayor a 14 dias","menor a 7 dias"
"98",98,2,117,273,155,5,"entre 7 y 14 dias","menor a 7 dias"
"99",99,4,286,166,120,16,"menor a 7 dias","entre 7 y 14 dias"
"100",100,2,187,48,139,3,"menor a 7 dias","entre 7 y 14 dias"
"101",101,4,471,1181,709,6,"mayor a 14 dias","mayor a 14 dias"
"102",102,1,128,66,62,4,"menor a 7 dias","menor a 7 dias"
"103",103,2,350,250,100,6,"entre 7 y 14 dias","mayor a 14 dias"
"104",104,1,354,263,91,6,"entre 7 y 14 dias","mayor a 14 dias"
"105",105,3,252,528,276,9,"mayor a 14 dias","entre 7 y 14 dias"
"106",106,2,207,442,235,6,"mayor a 14 dias","entre 7 y 14 dias"
"107",107,1,141,75,66,3,"menor a 7 dias","menor a 7 dias"
"108",108,3,322,209,113,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"109",109,4,248,131,117,10,"menor a 7 dias","entre 7 y 14 dias"
"110",110,4,388,96,292,2,"menor a 7 dias","mayor a 14 dias"
"111",111,2,382,259,123,14,"entre 7 y 14 dias","mayor a 14 dias"
"112",112,2,260,117,143,3,"menor a 7 dias","entre 7 y 14 dias"
"113",113,1,140,184,44,16,"entre 7 y 14 dias","menor a 7 dias"
"114",114,2,172,994,822,7,"mayor a 14 dias","entre 7 y 14 dias"
"115",115,6,522,88,434,6,"menor a 7 dias","mayor a 14 dias"
"116",116,1,176,158,18,1,"menor a 7 dias","entre 7 y 14 dias"
"117",117,5,51,214,163,14,"entre 7 y 14 dias","menor a 7 dias"
"118",118,3,313,49,265,7,"menor a 7 dias","entre 7 y 14 dias"
"119",119,1,115,393,277,7,"mayor a 14 dias","menor a 7 dias"
"120",120,2,107,169,63,4,"entre 7 y 14 dias","menor a 7 dias"
"121",121,3,101,435,334,1,"mayor a 14 dias","menor a 7 dias"
"122",122,1,200,212,12,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"123",123,2,62,87,24,8,"menor a 7 dias","menor a 7 dias"
"124",124,6,178,273,96,5,"entre 7 y 14 dias","entre 7 y 14 dias"
"125",125,5,93,230,138,6,"entre 7 y 14 dias","menor a 7 dias"
"126",126,3,617,85,533,4,"menor a 7 dias","mayor a 14 dias"
"127",127,2,212,227,15,5,"entre 7 y 14 dias","entre 7 y 14 dias"
"128",128,1,398,289,109,7,"entre 7 y 14 dias","mayor a 14 dias"
"129",129,1,30,943,912,8,"mayor a 14 dias","menor a 7 dias"
"130",130,3,254,1551,1298,9,"mayor a 14 dias","entre 7 y 14 dias"
"131",131,3,142,264,122,16,"entre 7 y 14 dias","menor a 7 dias"
"132",132,4,494,294,200,8,"entre 7 y 14 dias","mayor a 14 dias"
"133",133,6,256,212,44,11,"entre 7 y 14 dias","entre 7 y 14 dias"
"134",134,2,151,150,1,4,"menor a 7 dias","menor a 7 dias"
"135",135,5,459,522,63,5,"mayor a 14 dias","mayor a 14 dias"
"136",136,5,188,351,163,5,"mayor a 14 dias","entre 7 y 14 dias"
"137",137,2,161,82,78,6,"menor a 7 dias","menor a 7 dias"
"138",138,5,386,178,208,14,"entre 7 y 14 dias","mayor a 14 dias"
"139",139,4,278,111,167,5,"menor a 7 dias","entre 7 y 14 dias"
"140",140,2,173,158,15,6,"menor a 7 dias","entre 7 y 14 dias"
"141",141,1,92,41,51,11,"menor a 7 dias","menor a 7 dias"
"142",142,5,329,144,185,9,"menor a 7 dias","entre 7 y 14 dias"
"143",143,2,465,345,120,10,"mayor a 14 dias","mayor a 14 dias"
"144",144,6,199,587,389,10,"mayor a 14 dias","entre 7 y 14 dias"
"145",145,4,107,22,84,4,"menor a 7 dias","menor a 7 dias"
"146",146,1,672,349,324,5,"mayor a 14 dias","mayor a 14 dias"
"147",147,2,389,467,78,5,"mayor a 14 dias","mayor a 14 dias"
"148",148,4,173,229,56,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"149",149,3,239,22,218,8,"menor a 7 dias","entre 7 y 14 dias"
"150",150,2,330,231,99,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"151",151,3,118,266,149,10,"entre 7 y 14 dias","menor a 7 dias"
"152",152,3,161,405,245,8,"mayor a 14 dias","menor a 7 dias"
"153",153,3,136,134,1,8,"menor a 7 dias","menor a 7 dias"
"154",154,3,296,672,376,5,"mayor a 14 dias","entre 7 y 14 dias"
"155",155,1,412,687,275,10,"mayor a 14 dias","mayor a 14 dias"
"156",156,1,134,187,53,12,"entre 7 y 14 dias","menor a 7 dias"
"157",157,3,287,30,257,8,"menor a 7 dias","entre 7 y 14 dias"
"158",158,3,377,27,350,6,"menor a 7 dias","mayor a 14 dias"
"159",159,6,498,218,280,7,"entre 7 y 14 dias","mayor a 14 dias"
"160",160,3,320,90,230,4,"menor a 7 dias","entre 7 y 14 dias"
"161",161,2,324,238,86,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"162",162,1,470,23,447,10,"menor a 7 dias","mayor a 14 dias"
"163",163,5,329,870,541,16,"mayor a 14 dias","entre 7 y 14 dias"
"164",164,3,315,374,60,9,"mayor a 14 dias","entre 7 y 14 dias"
"165",165,1,84,800,716,3,"mayor a 14 dias","menor a 7 dias"
"166",166,2,154,414,260,4,"mayor a 14 dias","menor a 7 dias"
"167",167,6,286,13,273,8,"menor a 7 dias","entre 7 y 14 dias"
"168",168,1,294,53,241,8,"menor a 7 dias","entre 7 y 14 dias"
"169",169,2,528,31,497,7,"menor a 7 dias","mayor a 14 dias"
"170",170,1,435,196,239,8,"entre 7 y 14 dias","mayor a 14 dias"
"171",171,2,119,290,171,9,"entre 7 y 14 dias","menor a 7 dias"
"172",172,6,247,520,273,1,"mayor a 14 dias","entre 7 y 14 dias"
"173",173,3,196,90,105,9,"menor a 7 dias","entre 7 y 14 dias"
"174",174,1,560,101,458,5,"menor a 7 dias","mayor a 14 dias"
"175",175,1,902,94,809,8,"menor a 7 dias","mayor a 14 dias"
"176",176,6,66,319,253,4,"entre 7 y 14 dias","menor a 7 dias"
"177",177,2,83,8,74,12,"menor a 7 dias","menor a 7 dias"
"178",178,1,174,180,7,11,"entre 7 y 14 dias","entre 7 y 14 dias"
"179",179,6,168,239,71,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"180",180,1,487,240,247,5,"entre 7 y 14 dias","mayor a 14 dias"
"181",181,3,382,373,9,7,"mayor a 14 dias","mayor a 14 dias"
"182",182,4,752,402,350,10,"mayor a 14 dias","mayor a 14 dias"
"183",183,1,113,295,182,9,"entre 7 y 14 dias","menor a 7 dias"
"184",184,2,398,180,218,15,"entre 7 y 14 dias","mayor a 14 dias"
"185",185,5,225,220,4,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"186",186,3,368,140,228,8,"menor a 7 dias","mayor a 14 dias"
"187",187,3,151,225,74,14,"entre 7 y 14 dias","menor a 7 dias"
"188",188,1,129,266,137,1,"entre 7 y 14 dias","menor a 7 dias"
"189",189,2,383,53,329,16,"menor a 7 dias","mayor a 14 dias"
"190",190,3,187,43,144,3,"menor a 7 dias","entre 7 y 14 dias"
"191",191,3,442,178,265,10,"entre 7 y 14 dias","mayor a 14 dias"
"192",192,4,94,169,75,6,"entre 7 y 14 dias","menor a 7 dias"
"193",193,4,180,333,153,15,"entre 7 y 14 dias","entre 7 y 14 dias"
"194",194,6,199,10,189,7,"menor a 7 dias","entre 7 y 14 dias"
"195",195,1,67,208,141,7,"entre 7 y 14 dias","menor a 7 dias"
"196",196,1,679,96,583,6,"menor a 7 dias","mayor a 14 dias"
"197",197,3,298,11,287,15,"menor a 7 dias","entre 7 y 14 dias"
"198",198,1,251,65,186,6,"menor a 7 dias","entre 7 y 14 dias"
"199",199,1,231,37,193,6,"menor a 7 dias","entre 7 y 14 dias"
"200",200,2,290,166,123,10,"menor a 7 dias","entre 7 y 14 dias"
"201",201,3,302,35,267,3,"menor a 7 dias","entre 7 y 14 dias"
"202",202,6,268,19,249,5,"menor a 7 dias","entre 7 y 14 dias"
"203",203,6,78,143,64,8,"menor a 7 dias","menor a 7 dias"
"204",204,2,229,572,343,6,"mayor a 14 dias","entre 7 y 14 dias"
"205",205,5,354,430,75,16,"mayor a 14 dias","mayor a 14 dias"
"206",206,1,228,135,92,7,"menor a 7 dias","entre 7 y 14 dias"
"207",207,2,205,64,141,10,"menor a 7 dias","entre 7 y 14 dias"
"208",208,3,233,288,56,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"209",209,5,468,75,393,4,"menor a 7 dias","mayor a 14 dias"
"210",210,3,510,132,378,8,"menor a 7 dias","mayor a 14 dias"
"211",211,5,439,62,377,6,"menor a 7 dias","mayor a 14 dias"
"212",212,5,45,146,101,1,"menor a 7 dias","menor a 7 dias"
"213",213,6,744,108,637,16,"menor a 7 dias","mayor a 14 dias"
"214",214,3,258,414,156,10,"mayor a 14 dias","entre 7 y 14 dias"
"215",215,6,483,395,88,4,"mayor a 14 dias","mayor a 14 dias"
"216",216,5,408,227,181,4,"entre 7 y 14 dias","mayor a 14 dias"
"217",217,3,223,99,124,12,"menor a 7 dias","entre 7 y 14 dias"
"218",218,5,267,235,32,14,"entre 7 y 14 dias","entre 7 y 14 dias"
"219",219,3,121,117,4,4,"menor a 7 dias","menor a 7 dias"
"220",220,3,125,307,181,4,"entre 7 y 14 dias","menor a 7 dias"
"221",221,2,98,373,275,10,"mayor a 14 dias","menor a 7 dias"
"222",222,3,473,773,300,14,"mayor a 14 dias","mayor a 14 dias"
"223",223,3,70,281,211,15,"entre 7 y 14 dias","menor a 7 dias"
"224",224,6,536,417,119,6,"mayor a 14 dias","mayor a 14 dias"
"225",225,1,186,58,128,10,"menor a 7 dias","entre 7 y 14 dias"
"226",226,4,200,16,184,1,"menor a 7 dias","entre 7 y 14 dias"
"227",227,1,140,480,339,8,"mayor a 14 dias","menor a 7 dias"
"228",228,6,143,347,203,6,"mayor a 14 dias","menor a 7 dias"
"229",229,2,351,77,274,8,"menor a 7 dias","mayor a 14 dias"
"230",230,1,322,42,280,15,"menor a 7 dias","entre 7 y 14 dias"
"231",231,4,473,164,308,9,"menor a 7 dias","mayor a 14 dias"
"232",232,4,416,170,245,8,"entre 7 y 14 dias","mayor a 14 dias"
"233",233,3,208,70,138,1,"menor a 7 dias","entre 7 y 14 dias"
"234",234,3,577,163,414,7,"menor a 7 dias","mayor a 14 dias"
"235",235,3,150,80,69,8,"menor a 7 dias","menor a 7 dias"
"236",236,2,552,390,162,4,"mayor a 14 dias","mayor a 14 dias"
"237",237,6,85,381,295,8,"mayor a 14 dias","menor a 7 dias"
"238",238,5,222,51,171,15,"menor a 7 dias","entre 7 y 14 dias"
"239",239,5,814,34,780,6,"menor a 7 dias","mayor a 14 dias"
"240",240,1,149,376,226,5,"mayor a 14 dias","menor a 7 dias"
"241",241,2,116,369,253,15,"mayor a 14 dias","menor a 7 dias"
"242",242,1,309,113,196,6,"menor a 7 dias","entre 7 y 14 dias"
"243",243,1,680,148,531,8,"menor a 7 dias","mayor a 14 dias"
"244",244,2,174,458,283,4,"mayor a 14 dias","entre 7 y 14 dias"
"245",245,1,212,295,83,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"246",246,6,249,209,40,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"247",247,2,255,334,79,5,"entre 7 y 14 dias","entre 7 y 14 dias"
"248",248,1,308,715,407,16,"mayor a 14 dias","entre 7 y 14 dias"
"249",249,2,463,211,252,16,"entre 7 y 14 dias","mayor a 14 dias"
"250",250,3,108,59,48,8,"menor a 7 dias","menor a 7 dias"
"251",251,2,565,227,338,4,"entre 7 y 14 dias","mayor a 14 dias"
"252",252,5,92,125,32,5,"menor a 7 dias","menor a 7 dias"
"253",253,1,164,19,144,9,"menor a 7 dias","menor a 7 dias"
"254",254,2,418,219,198,7,"entre 7 y 14 dias","mayor a 14 dias"
"255",255,2,328,122,206,16,"menor a 7 dias","entre 7 y 14 dias"
"256",256,2,325,273,53,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"257",257,3,443,153,289,7,"menor a 7 dias","mayor a 14 dias"
"258",258,1,833,439,395,16,"mayor a 14 dias","mayor a 14 dias"
"259",259,2,106,19,87,10,"menor a 7 dias","menor a 7 dias"
"260",260,3,127,309,182,6,"entre 7 y 14 dias","menor a 7 dias"
"261",261,3,375,209,166,7,"entre 7 y 14 dias","mayor a 14 dias"
"262",262,1,233,210,23,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"263",263,4,338,412,73,8,"mayor a 14 dias","mayor a 14 dias"
"264",264,3,291,696,405,5,"mayor a 14 dias","entre 7 y 14 dias"
"265",265,1,250,252,2,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"266",266,6,112,86,26,10,"menor a 7 dias","menor a 7 dias"
"267",267,4,227,303,76,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"268",268,2,103,325,223,16,"entre 7 y 14 dias","menor a 7 dias"
"269",269,6,118,26,92,11,"menor a 7 dias","menor a 7 dias"
"270",270,3,61,12,49,4,"menor a 7 dias","menor a 7 dias"
"271",271,4,64,120,57,3,"menor a 7 dias","menor a 7 dias"
"272",272,5,130,124,5,1,"menor a 7 dias","menor a 7 dias"
"273",273,5,267,589,323,3,"mayor a 14 dias","entre 7 y 14 dias"
"274",274,2,49,254,205,4,"entre 7 y 14 dias","menor a 7 dias"
"275",275,1,391,318,73,5,"entre 7 y 14 dias","mayor a 14 dias"
"276",276,2,572,767,195,5,"mayor a 14 dias","mayor a 14 dias"
"277",277,3,339,121,218,16,"menor a 7 dias","mayor a 14 dias"
"278",278,3,481,357,123,16,"mayor a 14 dias","mayor a 14 dias"
"279",279,2,531,997,465,8,"mayor a 14 dias","mayor a 14 dias"
"280",280,3,283,193,90,14,"entre 7 y 14 dias","entre 7 y 14 dias"
"281",281,3,282,137,145,5,"menor a 7 dias","entre 7 y 14 dias"
"282",282,2,122,165,43,9,"menor a 7 dias","menor a 7 dias"
"283",283,1,169,229,61,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"284",284,6,97,243,146,6,"entre 7 y 14 dias","menor a 7 dias"
"285",285,3,514,253,260,7,"entre 7 y 14 dias","mayor a 14 dias"
"286",286,2,483,160,322,4,"menor a 7 dias","mayor a 14 dias"
"287",287,6,264,368,104,8,"mayor a 14 dias","entre 7 y 14 dias"
"288",288,6,144,55,90,6,"menor a 7 dias","menor a 7 dias"
"289",289,2,129,364,235,8,"mayor a 14 dias","menor a 7 dias"
"290",290,3,137,228,91,5,"entre 7 y 14 dias","menor a 7 dias"
"291",291,6,141,38,104,6,"menor a 7 dias","menor a 7 dias"
"292",292,3,79,70,8,16,"menor a 7 dias","menor a 7 dias"
"293",293,6,136,408,272,16,"mayor a 14 dias","menor a 7 dias"
"294",294,1,347,148,198,12,"menor a 7 dias","mayor a 14 dias"
"295",295,1,277,138,139,8,"menor a 7 dias","entre 7 y 14 dias"
"296",296,3,218,482,264,4,"mayor a 14 dias","entre 7 y 14 dias"
"297",297,3,504,482,22,10,"mayor a 14 dias","mayor a 14 dias"
"298",298,3,590,154,437,8,"menor a 7 dias","mayor a 14 dias"
"299",299,1,335,207,128,2,"entre 7 y 14 dias","entre 7 y 14 dias"
"300",300,6,25,494,468,4,"mayor a 14 dias","menor a 7 dias"
"301",301,1,444,186,258,4,"entre 7 y 14 dias","mayor a 14 dias"
"302",302,3,156,659,503,10,"mayor a 14 dias","menor a 7 dias"
"303",303,6,137,791,654,8,"mayor a 14 dias","menor a 7 dias"
"304",304,3,124,103,21,6,"menor a 7 dias","menor a 7 dias"
"305",305,1,413,217,196,7,"entre 7 y 14 dias","mayor a 14 dias"
"306",306,4,179,177,1,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"307",307,1,272,240,32,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"308",308,2,283,473,190,12,"mayor a 14 dias","entre 7 y 14 dias"
"309",309,3,302,83,219,7,"menor a 7 dias","entre 7 y 14 dias"
"310",310,3,96,859,762,6,"mayor a 14 dias","menor a 7 dias"
"311",311,2,159,265,106,9,"entre 7 y 14 dias","menor a 7 dias"
"312",312,6,165,127,38,4,"menor a 7 dias","menor a 7 dias"
"313",313,1,275,139,136,7,"menor a 7 dias","entre 7 y 14 dias"
"314",314,6,149,432,283,16,"mayor a 14 dias","menor a 7 dias"
"315",315,2,77,256,179,14,"entre 7 y 14 dias","menor a 7 dias"
"316",316,4,213,38,175,8,"menor a 7 dias","entre 7 y 14 dias"
"317",317,6,231,201,30,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"318",318,5,322,1132,810,3,"mayor a 14 dias","entre 7 y 14 dias"
"319",319,1,179,66,113,8,"menor a 7 dias","entre 7 y 14 dias"
"320",320,2,224,415,191,16,"mayor a 14 dias","entre 7 y 14 dias"
"321",321,3,154,74,80,3,"menor a 7 dias","menor a 7 dias"
"322",322,1,163,624,461,8,"mayor a 14 dias","menor a 7 dias"
"323",323,2,200,167,33,8,"menor a 7 dias","entre 7 y 14 dias"
"324",324,1,180,69,111,4,"menor a 7 dias","entre 7 y 14 dias"
"325",325,3,523,627,104,10,"mayor a 14 dias","mayor a 14 dias"
"326",326,3,345,827,482,11,"mayor a 14 dias","mayor a 14 dias"
"327",327,2,312,97,215,10,"menor a 7 dias","entre 7 y 14 dias"
"328",328,3,194,58,137,16,"menor a 7 dias","entre 7 y 14 dias"
"329",329,6,264,94,171,8,"menor a 7 dias","entre 7 y 14 dias"
"330",330,1,274,111,163,11,"menor a 7 dias","entre 7 y 14 dias"
"331",331,6,1056,54,1001,7,"menor a 7 dias","mayor a 14 dias"
"332",332,2,387,134,253,13,"menor a 7 dias","mayor a 14 dias"
"333",333,1,316,36,280,16,"menor a 7 dias","entre 7 y 14 dias"
"334",334,3,144,99,45,8,"menor a 7 dias","menor a 7 dias"
"335",335,3,277,299,22,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"336",336,4,146,67,79,4,"menor a 7 dias","menor a 7 dias"
"337",337,5,120,52,68,16,"menor a 7 dias","menor a 7 dias"
"338",338,6,361,28,332,6,"menor a 7 dias","mayor a 14 dias"
"339",339,3,296,120,176,15,"menor a 7 dias","entre 7 y 14 dias"
"340",340,1,753,226,527,4,"entre 7 y 14 dias","mayor a 14 dias"
"341",341,3,89,32,57,6,"menor a 7 dias","menor a 7 dias"
"342",342,2,206,61,145,5,"menor a 7 dias","entre 7 y 14 dias"
"343",343,3,255,306,50,15,"entre 7 y 14 dias","entre 7 y 14 dias"
"344",344,1,125,91,35,1,"menor a 7 dias","menor a 7 dias"
"345",345,1,327,205,122,1,"entre 7 y 14 dias","entre 7 y 14 dias"
"346",346,4,245,17,228,4,"menor a 7 dias","entre 7 y 14 dias"
"347",347,3,216,204,12,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"348",348,1,1012,609,403,4,"mayor a 14 dias","mayor a 14 dias"
"349",349,6,107,119,11,10,"menor a 7 dias","menor a 7 dias"
"350",350,1,68,167,99,10,"menor a 7 dias","menor a 7 dias"
"351",351,3,82,84,2,10,"menor a 7 dias","menor a 7 dias"
"352",352,5,1327,47,1280,6,"menor a 7 dias","mayor a 14 dias"
"353",353,2,71,627,556,1,"mayor a 14 dias","menor a 7 dias"
"354",354,2,171,60,111,5,"menor a 7 dias","entre 7 y 14 dias"
"355",355,2,92,789,697,6,"mayor a 14 dias","menor a 7 dias"
"356",356,2,283,250,32,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"357",357,3,392,68,324,6,"menor a 7 dias","mayor a 14 dias"
"358",358,6,47,61,14,4,"menor a 7 dias","menor a 7 dias"
"359",359,2,1262,26,1237,9,"menor a 7 dias","mayor a 14 dias"
"360",360,1,440,390,49,4,"mayor a 14 dias","mayor a 14 dias"
"361",361,2,214,182,32,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"362",362,1,188,426,238,3,"mayor a 14 dias","entre 7 y 14 dias"
"363",363,2,187,133,54,4,"menor a 7 dias","entre 7 y 14 dias"
"364",364,3,196,941,745,4,"mayor a 14 dias","entre 7 y 14 dias"
"365",365,1,386,343,43,10,"mayor a 14 dias","mayor a 14 dias"
"366",366,1,46,303,257,4,"entre 7 y 14 dias","menor a 7 dias"
"367",367,4,134,104,30,6,"menor a 7 dias","menor a 7 dias"
"368",368,5,371,145,226,1,"menor a 7 dias","mayor a 14 dias"
"369",369,3,500,311,189,11,"entre 7 y 14 dias","mayor a 14 dias"
