"","idnum","Sitio","Pred","Real","Error","NaveDescarga","RealDisc","PredDisc"
"102",102,5,333,25,308,15,"menor a 7 dias","entre 7 y 14 dias"
"103",103,1,179,574,395,5,"mayor a 14 dias","entre 7 y 14 dias"
"104",104,1,250,398,148,4,"mayor a 14 dias","entre 7 y 14 dias"
"105",105,3,131,350,218,12,"mayor a 14 dias","menor a 7 dias"
"106",106,1,197,226,29,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"107",107,2,593,87,506,10,"menor a 7 dias","mayor a 14 dias"
"108",108,4,239,241,2,11,"entre 7 y 14 dias","entre 7 y 14 dias"
"109",109,2,377,473,96,12,"mayor a 14 dias","mayor a 14 dias"
"110",110,3,159,321,162,7,"entre 7 y 14 dias","menor a 7 dias"
"111",111,1,181,58,122,7,"menor a 7 dias","entre 7 y 14 dias"
"112",112,6,60,585,525,15,"mayor a 14 dias","menor a 7 dias"
"113",113,2,463,412,51,6,"mayor a 14 dias","mayor a 14 dias"
"114",114,4,111,26,85,7,"menor a 7 dias","menor a 7 dias"
"115",115,5,131,484,352,2,"mayor a 14 dias","menor a 7 dias"
"116",116,1,304,356,51,4,"mayor a 14 dias","entre 7 y 14 dias"
"117",117,3,174,278,105,15,"entre 7 y 14 dias","entre 7 y 14 dias"
"118",118,1,124,170,47,10,"entre 7 y 14 dias","menor a 7 dias"
"119",119,2,988,624,364,10,"mayor a 14 dias","mayor a 14 dias"
"120",120,1,225,19,205,13,"menor a 7 dias","entre 7 y 14 dias"
"121",121,3,549,135,413,16,"menor a 7 dias","mayor a 14 dias"
"122",122,2,199,244,45,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"123",123,3,192,178,14,12,"entre 7 y 14 dias","entre 7 y 14 dias"
"124",124,5,419,455,36,12,"mayor a 14 dias","mayor a 14 dias"
"125",125,4,92,165,73,10,"menor a 7 dias","menor a 7 dias"
"126",126,2,260,176,84,5,"entre 7 y 14 dias","entre 7 y 14 dias"
"127",127,1,369,216,153,10,"entre 7 y 14 dias","mayor a 14 dias"
"128",128,2,243,159,84,15,"menor a 7 dias","entre 7 y 14 dias"
"129",129,3,202,635,433,13,"mayor a 14 dias","entre 7 y 14 dias"
"130",130,1,145,584,438,13,"mayor a 14 dias","menor a 7 dias"
"131",131,3,207,936,729,6,"mayor a 14 dias","entre 7 y 14 dias"
"132",132,3,393,265,128,6,"entre 7 y 14 dias","mayor a 14 dias"
"133",133,3,397,1144,747,16,"mayor a 14 dias","mayor a 14 dias"
"134",134,5,96,339,243,1,"mayor a 14 dias","menor a 7 dias"
"135",135,6,464,77,387,6,"menor a 7 dias","mayor a 14 dias"
"136",136,3,972,321,651,16,"entre 7 y 14 dias","mayor a 14 dias"
"137",137,2,378,218,160,10,"entre 7 y 14 dias","mayor a 14 dias"
"138",138,1,131,287,156,8,"entre 7 y 14 dias","menor a 7 dias"
"139",139,1,516,483,32,5,"mayor a 14 dias","mayor a 14 dias"
"140",140,2,163,514,351,6,"mayor a 14 dias","menor a 7 dias"
"141",141,3,148,461,314,6,"mayor a 14 dias","menor a 7 dias"
"142",142,4,271,339,67,7,"mayor a 14 dias","entre 7 y 14 dias"
"143",143,5,286,290,4,11,"entre 7 y 14 dias","entre 7 y 14 dias"
"144",144,2,239,201,38,12,"entre 7 y 14 dias","entre 7 y 14 dias"
"145",145,3,235,377,143,7,"mayor a 14 dias","entre 7 y 14 dias"
"146",146,4,285,85,200,5,"menor a 7 dias","entre 7 y 14 dias"
"147",147,4,244,139,106,4,"menor a 7 dias","entre 7 y 14 dias"
"148",148,3,273,105,169,7,"menor a 7 dias","entre 7 y 14 dias"
"149",149,3,205,200,6,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"150",150,2,218,20,198,11,"menor a 7 dias","entre 7 y 14 dias"
"151",151,1,138,367,229,4,"mayor a 14 dias","menor a 7 dias"
"152",152,1,70,100,30,4,"menor a 7 dias","menor a 7 dias"
"153",153,1,263,92,171,16,"menor a 7 dias","entre 7 y 14 dias"
"154",154,2,363,11,352,16,"menor a 7 dias","mayor a 14 dias"
"155",155,1,131,189,57,15,"entre 7 y 14 dias","menor a 7 dias"
"156",156,2,777,6,771,16,"menor a 7 dias","mayor a 14 dias"
"157",157,1,250,102,148,4,"menor a 7 dias","entre 7 y 14 dias"
"158",158,4,304,234,70,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"159",159,1,341,296,44,16,"entre 7 y 14 dias","mayor a 14 dias"
"160",160,1,182,682,499,8,"mayor a 14 dias","entre 7 y 14 dias"
"161",161,3,503,67,437,5,"menor a 7 dias","mayor a 14 dias"
"162",162,5,57,100,43,14,"menor a 7 dias","menor a 7 dias"
"163",163,2,553,360,193,14,"mayor a 14 dias","mayor a 14 dias"
"164",164,5,202,187,15,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"165",165,1,438,101,337,15,"menor a 7 dias","mayor a 14 dias"
"166",166,3,320,403,83,16,"mayor a 14 dias","entre 7 y 14 dias"
"167",167,2,609,28,580,5,"menor a 7 dias","mayor a 14 dias"
"168",168,2,15,174,159,10,"entre 7 y 14 dias","menor a 7 dias"
"169",169,3,432,248,184,4,"entre 7 y 14 dias","mayor a 14 dias"
"170",170,3,271,182,88,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"171",171,3,179,96,84,6,"menor a 7 dias","entre 7 y 14 dias"
"172",172,4,380,23,356,4,"menor a 7 dias","mayor a 14 dias"
"173",173,1,480,1311,831,1,"mayor a 14 dias","mayor a 14 dias"
"174",174,6,131,182,51,7,"entre 7 y 14 dias","menor a 7 dias"
"175",175,4,621,31,590,13,"menor a 7 dias","mayor a 14 dias"
"176",176,3,116,100,17,14,"menor a 7 dias","menor a 7 dias"
"177",177,6,177,374,197,5,"mayor a 14 dias","entre 7 y 14 dias"
"178",178,4,558,608,50,16,"mayor a 14 dias","mayor a 14 dias"
"179",179,3,327,3,324,16,"menor a 7 dias","entre 7 y 14 dias"
"180",180,3,284,1232,948,8,"mayor a 14 dias","entre 7 y 14 dias"
"181",181,6,407,274,133,16,"entre 7 y 14 dias","mayor a 14 dias"
"182",182,6,320,382,61,1,"mayor a 14 dias","entre 7 y 14 dias"
"183",183,2,162,253,91,8,"entre 7 y 14 dias","menor a 7 dias"
"184",184,5,240,25,215,4,"menor a 7 dias","entre 7 y 14 dias"
"185",185,3,575,278,297,7,"entre 7 y 14 dias","mayor a 14 dias"
"186",186,1,193,95,97,10,"menor a 7 dias","entre 7 y 14 dias"
"187",187,2,49,780,731,4,"mayor a 14 dias","menor a 7 dias"
"188",188,2,238,1945,1707,10,"mayor a 14 dias","entre 7 y 14 dias"
"189",189,3,123,1285,1162,4,"mayor a 14 dias","menor a 7 dias"
"190",190,2,169,518,349,9,"mayor a 14 dias","entre 7 y 14 dias"
"191",191,5,454,281,173,4,"entre 7 y 14 dias","mayor a 14 dias"
"192",192,3,274,128,146,3,"menor a 7 dias","entre 7 y 14 dias"
"193",193,3,427,720,293,4,"mayor a 14 dias","mayor a 14 dias"
"194",194,1,501,157,344,6,"menor a 7 dias","mayor a 14 dias"
"195",195,3,197,160,37,6,"menor a 7 dias","entre 7 y 14 dias"
"196",196,4,264,515,251,4,"mayor a 14 dias","entre 7 y 14 dias"
"197",197,4,407,99,308,9,"menor a 7 dias","mayor a 14 dias"
"198",198,5,424,277,147,16,"entre 7 y 14 dias","mayor a 14 dias"
"199",199,3,123,191,68,7,"entre 7 y 14 dias","menor a 7 dias"
"200",200,4,767,74,692,4,"menor a 7 dias","mayor a 14 dias"
"201",201,1,282,273,8,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"202",202,6,194,153,41,1,"menor a 7 dias","entre 7 y 14 dias"
"203",203,2,639,67,572,4,"menor a 7 dias","mayor a 14 dias"
"204",204,6,121,207,86,7,"entre 7 y 14 dias","menor a 7 dias"
"205",205,6,373,103,271,8,"menor a 7 dias","mayor a 14 dias"
"206",206,4,370,139,231,8,"menor a 7 dias","mayor a 14 dias"
"207",207,2,511,26,485,6,"menor a 7 dias","mayor a 14 dias"
"208",208,1,255,53,202,13,"menor a 7 dias","entre 7 y 14 dias"
"209",209,6,275,390,115,6,"mayor a 14 dias","entre 7 y 14 dias"
"210",210,2,124,654,530,8,"mayor a 14 dias","menor a 7 dias"
"211",211,6,294,33,261,16,"menor a 7 dias","entre 7 y 14 dias"
"212",212,2,348,73,275,5,"menor a 7 dias","mayor a 14 dias"
"213",213,3,318,57,261,16,"menor a 7 dias","entre 7 y 14 dias"
"214",214,3,490,50,440,14,"menor a 7 dias","mayor a 14 dias"
"215",215,1,546,1523,977,8,"mayor a 14 dias","mayor a 14 dias"
"216",216,6,240,2,238,8,"menor a 7 dias","entre 7 y 14 dias"
"217",217,5,292,492,201,12,"mayor a 14 dias","entre 7 y 14 dias"
"218",218,3,62,29,33,15,"menor a 7 dias","menor a 7 dias"
"219",219,3,439,456,16,6,"mayor a 14 dias","mayor a 14 dias"
"220",220,2,371,937,566,16,"mayor a 14 dias","mayor a 14 dias"
"221",221,5,306,25,281,9,"menor a 7 dias","entre 7 y 14 dias"
"222",222,1,107,256,149,10,"entre 7 y 14 dias","menor a 7 dias"
"223",223,3,432,165,267,8,"menor a 7 dias","mayor a 14 dias"
"224",224,3,323,105,218,6,"menor a 7 dias","entre 7 y 14 dias"
"225",225,1,93,194,101,11,"entre 7 y 14 dias","menor a 7 dias"
"226",226,2,260,30,230,16,"menor a 7 dias","entre 7 y 14 dias"
"227",227,2,246,49,197,4,"menor a 7 dias","entre 7 y 14 dias"
"228",228,5,136,343,207,16,"mayor a 14 dias","menor a 7 dias"
"229",229,3,529,106,424,4,"menor a 7 dias","mayor a 14 dias"
"230",230,2,97,114,17,4,"menor a 7 dias","menor a 7 dias"
"231",231,4,265,117,148,8,"menor a 7 dias","entre 7 y 14 dias"
"232",232,3,390,154,236,15,"menor a 7 dias","mayor a 14 dias"
"233",233,2,138,642,505,10,"mayor a 14 dias","menor a 7 dias"
"234",234,2,356,52,305,16,"menor a 7 dias","mayor a 14 dias"
"235",235,3,371,68,303,16,"menor a 7 dias","mayor a 14 dias"
"236",236,4,252,38,214,10,"menor a 7 dias","entre 7 y 14 dias"
"237",237,4,356,82,274,1,"menor a 7 dias","mayor a 14 dias"
"238",238,2,289,189,99,9,"entre 7 y 14 dias","entre 7 y 14 dias"
"239",239,1,197,170,27,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"240",240,1,317,915,599,7,"mayor a 14 dias","entre 7 y 14 dias"
"241",241,4,225,166,59,2,"menor a 7 dias","entre 7 y 14 dias"
"242",242,6,187,137,50,8,"menor a 7 dias","entre 7 y 14 dias"
"243",243,1,47,144,96,8,"menor a 7 dias","menor a 7 dias"
"244",244,3,447,434,13,8,"mayor a 14 dias","mayor a 14 dias"
"245",245,1,295,172,123,11,"entre 7 y 14 dias","entre 7 y 14 dias"
"246",246,2,668,49,619,8,"menor a 7 dias","mayor a 14 dias"
"247",247,1,248,89,159,16,"menor a 7 dias","entre 7 y 14 dias"
"248",248,3,113,325,212,4,"entre 7 y 14 dias","menor a 7 dias"
"249",249,3,617,176,441,9,"entre 7 y 14 dias","mayor a 14 dias"
"250",250,3,218,70,147,10,"menor a 7 dias","entre 7 y 14 dias"
"251",251,1,166,147,19,6,"menor a 7 dias","menor a 7 dias"
"252",252,3,244,378,134,6,"mayor a 14 dias","entre 7 y 14 dias"
"253",253,2,285,173,112,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"254",254,3,353,769,416,3,"mayor a 14 dias","mayor a 14 dias"
"255",255,3,370,272,98,15,"entre 7 y 14 dias","mayor a 14 dias"
"256",256,3,391,480,89,9,"mayor a 14 dias","mayor a 14 dias"
"257",257,2,446,85,361,11,"menor a 7 dias","mayor a 14 dias"
"258",258,2,154,24,130,5,"menor a 7 dias","menor a 7 dias"
"259",259,3,136,61,75,15,"menor a 7 dias","menor a 7 dias"
"260",260,2,484,6,479,14,"menor a 7 dias","mayor a 14 dias"
"261",261,3,174,195,21,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"262",262,1,268,426,158,3,"mayor a 14 dias","entre 7 y 14 dias"
"263",263,2,154,619,464,3,"mayor a 14 dias","menor a 7 dias"
"264",264,2,263,124,138,16,"menor a 7 dias","entre 7 y 14 dias"
"265",265,2,454,113,340,4,"menor a 7 dias","mayor a 14 dias"
"266",266,1,265,141,124,6,"menor a 7 dias","entre 7 y 14 dias"
"267",267,2,439,428,11,2,"mayor a 14 dias","mayor a 14 dias"
"268",268,3,424,590,165,5,"mayor a 14 dias","mayor a 14 dias"
"269",269,1,122,433,311,16,"mayor a 14 dias","menor a 7 dias"
"270",270,3,174,14,159,7,"menor a 7 dias","entre 7 y 14 dias"
"271",271,2,515,146,369,10,"menor a 7 dias","mayor a 14 dias"
"272",272,3,435,206,229,10,"entre 7 y 14 dias","mayor a 14 dias"
"273",273,6,263,404,141,8,"mayor a 14 dias","entre 7 y 14 dias"
"274",274,1,175,529,355,7,"mayor a 14 dias","entre 7 y 14 dias"
"275",275,1,378,365,13,10,"mayor a 14 dias","mayor a 14 dias"
"276",276,4,185,183,2,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"277",277,2,127,270,143,14,"entre 7 y 14 dias","menor a 7 dias"
"278",278,2,314,159,155,1,"menor a 7 dias","entre 7 y 14 dias"
"279",279,3,614,751,137,6,"mayor a 14 dias","mayor a 14 dias"
"280",280,6,244,276,31,11,"entre 7 y 14 dias","entre 7 y 14 dias"
"281",281,5,375,97,278,11,"menor a 7 dias","mayor a 14 dias"
"282",282,2,96,230,134,9,"entre 7 y 14 dias","menor a 7 dias"
"283",283,3,1107,68,1040,8,"menor a 7 dias","mayor a 14 dias"
"284",284,1,193,211,19,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"285",285,5,641,364,278,4,"mayor a 14 dias","mayor a 14 dias"
"286",286,3,210,111,99,7,"menor a 7 dias","entre 7 y 14 dias"
"287",287,1,172,65,107,10,"menor a 7 dias","entre 7 y 14 dias"
"288",288,3,533,21,512,10,"menor a 7 dias","mayor a 14 dias"
"289",289,2,75,478,402,7,"mayor a 14 dias","menor a 7 dias"
"290",290,2,204,136,68,8,"menor a 7 dias","entre 7 y 14 dias"
"291",291,1,461,259,202,5,"entre 7 y 14 dias","mayor a 14 dias"
"292",292,1,160,36,125,9,"menor a 7 dias","menor a 7 dias"
"293",293,3,370,273,97,4,"entre 7 y 14 dias","mayor a 14 dias"
"294",294,2,498,39,458,16,"menor a 7 dias","mayor a 14 dias"
"295",295,2,56,279,223,13,"entre 7 y 14 dias","menor a 7 dias"
"296",296,1,191,3,188,4,"menor a 7 dias","entre 7 y 14 dias"
"297",297,4,105,214,109,10,"entre 7 y 14 dias","menor a 7 dias"
"298",298,2,268,248,20,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"299",299,5,127,262,134,6,"entre 7 y 14 dias","menor a 7 dias"
"300",300,3,241,554,313,6,"mayor a 14 dias","entre 7 y 14 dias"
"301",301,3,312,17,295,4,"menor a 7 dias","entre 7 y 14 dias"
"302",302,5,754,175,579,1,"entre 7 y 14 dias","mayor a 14 dias"
"303",303,1,117,495,378,4,"mayor a 14 dias","menor a 7 dias"
"304",304,6,29,218,190,2,"entre 7 y 14 dias","menor a 7 dias"
"305",305,4,370,544,174,8,"mayor a 14 dias","mayor a 14 dias"
"306",306,3,159,902,743,4,"mayor a 14 dias","menor a 7 dias"
"307",307,3,74,167,94,7,"menor a 7 dias","menor a 7 dias"
"308",308,2,223,294,72,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"309",309,3,224,461,237,2,"mayor a 14 dias","entre 7 y 14 dias"
"310",310,2,243,141,102,16,"menor a 7 dias","entre 7 y 14 dias"
"311",311,3,185,152,33,8,"menor a 7 dias","entre 7 y 14 dias"
"312",312,2,199,311,112,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"313",313,5,322,17,305,4,"menor a 7 dias","entre 7 y 14 dias"
"314",314,3,427,68,360,4,"menor a 7 dias","mayor a 14 dias"
"315",315,2,690,139,551,6,"menor a 7 dias","mayor a 14 dias"
"316",316,5,221,524,302,4,"mayor a 14 dias","entre 7 y 14 dias"
"317",317,3,163,231,67,16,"entre 7 y 14 dias","menor a 7 dias"
"318",318,2,226,215,10,12,"entre 7 y 14 dias","entre 7 y 14 dias"
"319",319,1,230,154,76,10,"menor a 7 dias","entre 7 y 14 dias"
"320",320,2,391,258,133,6,"entre 7 y 14 dias","mayor a 14 dias"
"321",321,3,570,286,284,3,"entre 7 y 14 dias","mayor a 14 dias"
"322",322,1,263,510,247,16,"mayor a 14 dias","entre 7 y 14 dias"
"323",323,5,290,209,81,5,"entre 7 y 14 dias","entre 7 y 14 dias"
"324",324,2,446,111,335,2,"menor a 7 dias","mayor a 14 dias"
"325",325,6,795,240,555,9,"entre 7 y 14 dias","mayor a 14 dias"
"326",326,4,185,512,327,9,"mayor a 14 dias","entre 7 y 14 dias"
"327",327,1,231,295,64,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"328",328,3,384,115,270,6,"menor a 7 dias","mayor a 14 dias"
"329",329,4,295,260,36,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"330",330,1,412,223,188,16,"entre 7 y 14 dias","mayor a 14 dias"
"331",331,5,385,60,325,4,"menor a 7 dias","mayor a 14 dias"
"332",332,2,134,374,240,5,"mayor a 14 dias","menor a 7 dias"
"333",333,6,203,96,107,8,"menor a 7 dias","entre 7 y 14 dias"
"334",334,1,621,238,383,6,"entre 7 y 14 dias","mayor a 14 dias"
"335",335,3,335,113,222,16,"menor a 7 dias","entre 7 y 14 dias"
"336",336,2,357,489,132,6,"mayor a 14 dias","mayor a 14 dias"
"337",337,4,218,671,452,4,"mayor a 14 dias","entre 7 y 14 dias"
"338",338,3,564,170,394,7,"entre 7 y 14 dias","mayor a 14 dias"
"339",339,2,412,707,295,8,"mayor a 14 dias","mayor a 14 dias"
"340",340,1,262,908,646,1,"mayor a 14 dias","entre 7 y 14 dias"
"341",341,4,200,613,412,8,"mayor a 14 dias","entre 7 y 14 dias"
"342",342,1,314,246,69,13,"entre 7 y 14 dias","entre 7 y 14 dias"
"343",343,2,344,332,12,7,"entre 7 y 14 dias","mayor a 14 dias"
"344",344,2,178,79,98,4,"menor a 7 dias","entre 7 y 14 dias"
"345",345,2,140,442,301,4,"mayor a 14 dias","menor a 7 dias"
"346",346,2,388,204,184,4,"entre 7 y 14 dias","mayor a 14 dias"
"347",347,1,257,206,51,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"348",348,4,109,746,638,9,"mayor a 14 dias","menor a 7 dias"
"349",349,3,196,453,257,4,"mayor a 14 dias","entre 7 y 14 dias"
"350",350,1,136,306,170,4,"entre 7 y 14 dias","menor a 7 dias"
"351",351,2,72,204,132,9,"entre 7 y 14 dias","menor a 7 dias"
"352",352,5,217,387,171,6,"mayor a 14 dias","entre 7 y 14 dias"
"353",353,2,148,138,10,4,"menor a 7 dias","menor a 7 dias"
"354",354,6,137,53,83,14,"menor a 7 dias","menor a 7 dias"
"355",355,6,283,123,160,4,"menor a 7 dias","entre 7 y 14 dias"
"356",356,1,211,146,65,5,"menor a 7 dias","entre 7 y 14 dias"
"357",357,2,134,94,40,16,"menor a 7 dias","menor a 7 dias"
"358",358,3,165,136,29,5,"menor a 7 dias","menor a 7 dias"
"359",359,1,170,128,42,6,"menor a 7 dias","entre 7 y 14 dias"
"360",360,1,468,622,154,6,"mayor a 14 dias","mayor a 14 dias"
"361",361,6,413,23,390,4,"menor a 7 dias","mayor a 14 dias"
"362",362,4,156,132,25,16,"menor a 7 dias","menor a 7 dias"
"363",363,1,247,496,248,5,"mayor a 14 dias","entre 7 y 14 dias"
"364",364,3,152,312,159,11,"entre 7 y 14 dias","menor a 7 dias"
"365",365,3,361,280,81,4,"entre 7 y 14 dias","mayor a 14 dias"
"366",366,3,262,1304,1042,14,"mayor a 14 dias","entre 7 y 14 dias"
"367",367,5,108,76,32,16,"menor a 7 dias","menor a 7 dias"
"368",368,2,320,696,376,4,"mayor a 14 dias","entre 7 y 14 dias"
