"","idnum","Sitio","Pred","Real","Error","NaveDescarga","RealDisc","PredDisc"
"33",33,5,156,147,8,8,"menor a 7 dias","menor a 7 dias"
"34",34,6,127,219,92,5,"entre 7 y 14 dias","menor a 7 dias"
"35",35,3,275,62,213,4,"menor a 7 dias","entre 7 y 14 dias"
"36",36,1,408,119,289,10,"menor a 7 dias","mayor a 14 dias"
"37",37,5,358,362,4,10,"mayor a 14 dias","mayor a 14 dias"
"38",38,2,211,213,2,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"39",39,1,432,163,269,5,"menor a 7 dias","mayor a 14 dias"
"40",40,6,400,265,134,16,"entre 7 y 14 dias","mayor a 14 dias"
"41",41,1,556,254,303,10,"entre 7 y 14 dias","mayor a 14 dias"
"42",42,2,179,170,9,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"43",43,3,195,1178,984,1,"mayor a 14 dias","entre 7 y 14 dias"
"44",44,1,327,1003,676,8,"mayor a 14 dias","entre 7 y 14 dias"
"45",45,3,389,183,206,6,"entre 7 y 14 dias","mayor a 14 dias"
"46",46,2,277,79,198,6,"menor a 7 dias","entre 7 y 14 dias"
"47",47,1,244,918,674,16,"mayor a 14 dias","entre 7 y 14 dias"
"48",48,3,166,469,302,12,"mayor a 14 dias","menor a 7 dias"
"49",49,6,27,180,153,8,"entre 7 y 14 dias","menor a 7 dias"
"50",50,1,180,190,10,3,"entre 7 y 14 dias","entre 7 y 14 dias"
"51",51,2,184,638,454,5,"mayor a 14 dias","entre 7 y 14 dias"
"52",52,3,325,111,215,4,"menor a 7 dias","entre 7 y 14 dias"
"53",53,2,320,1712,1392,8,"mayor a 14 dias","entre 7 y 14 dias"
"54",54,3,87,64,23,5,"menor a 7 dias","menor a 7 dias"
"55",55,3,336,175,161,14,"entre 7 y 14 dias","entre 7 y 14 dias"
"56",56,3,497,246,252,16,"entre 7 y 14 dias","mayor a 14 dias"
"57",57,1,180,14,166,3,"menor a 7 dias","entre 7 y 14 dias"
"58",58,4,106,473,367,8,"mayor a 14 dias","menor a 7 dias"
"59",59,2,128,726,598,4,"mayor a 14 dias","menor a 7 dias"
"60",60,2,153,518,365,15,"mayor a 14 dias","menor a 7 dias"
"61",61,5,426,241,184,8,"entre 7 y 14 dias","mayor a 14 dias"
"62",62,4,143,116,27,10,"menor a 7 dias","menor a 7 dias"
"63",63,1,121,1,119,11,"menor a 7 dias","menor a 7 dias"
"64",64,3,617,193,423,7,"entre 7 y 14 dias","mayor a 14 dias"
"65",65,1,210,390,179,7,"mayor a 14 dias","entre 7 y 14 dias"
"66",66,4,398,270,128,15,"entre 7 y 14 dias","mayor a 14 dias"
"67",67,3,267,552,285,16,"mayor a 14 dias","entre 7 y 14 dias"
"68",68,2,190,135,55,8,"menor a 7 dias","entre 7 y 14 dias"
"69",69,1,164,67,96,7,"menor a 7 dias","menor a 7 dias"
"70",70,5,76,145,70,3,"menor a 7 dias","menor a 7 dias"
"71",71,3,286,4,282,8,"menor a 7 dias","entre 7 y 14 dias"
"72",72,6,481,400,80,6,"mayor a 14 dias","mayor a 14 dias"
"73",73,1,482,82,400,4,"menor a 7 dias","mayor a 14 dias"
"74",74,3,315,75,240,6,"menor a 7 dias","entre 7 y 14 dias"
"75",75,1,103,218,115,5,"entre 7 y 14 dias","menor a 7 dias"
"76",76,3,46,519,473,2,"mayor a 14 dias","menor a 7 dias"
"77",77,1,162,109,53,7,"menor a 7 dias","menor a 7 dias"
"78",78,1,552,152,401,11,"menor a 7 dias","mayor a 14 dias"
"79",79,1,374,248,126,6,"entre 7 y 14 dias","mayor a 14 dias"
"80",80,4,354,144,210,10,"menor a 7 dias","mayor a 14 dias"
"81",81,2,116,75,42,8,"menor a 7 dias","menor a 7 dias"
"82",82,3,583,15,568,6,"menor a 7 dias","mayor a 14 dias"
"83",83,5,224,199,25,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"84",84,6,377,111,266,5,"menor a 7 dias","mayor a 14 dias"
"85",85,2,236,440,204,16,"mayor a 14 dias","entre 7 y 14 dias"
"86",86,3,201,751,551,4,"mayor a 14 dias","entre 7 y 14 dias"
"87",87,3,178,99,79,10,"menor a 7 dias","entre 7 y 14 dias"
"88",88,5,434,164,271,16,"menor a 7 dias","mayor a 14 dias"
"89",89,6,479,186,293,4,"entre 7 y 14 dias","mayor a 14 dias"
"90",90,2,325,1433,1108,7,"mayor a 14 dias","entre 7 y 14 dias"
"91",91,1,243,37,206,9,"menor a 7 dias","entre 7 y 14 dias"
"92",92,2,174,25,149,9,"menor a 7 dias","entre 7 y 14 dias"
"93",93,6,296,267,29,1,"entre 7 y 14 dias","entre 7 y 14 dias"
"94",94,3,249,134,116,7,"menor a 7 dias","entre 7 y 14 dias"
"95",95,1,384,430,46,10,"mayor a 14 dias","mayor a 14 dias"
"96",96,4,216,237,21,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"97",97,2,329,256,73,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"98",98,3,106,88,18,4,"menor a 7 dias","menor a 7 dias"
"99",99,3,652,515,137,9,"mayor a 14 dias","mayor a 14 dias"
"100",100,5,239,532,292,14,"mayor a 14 dias","entre 7 y 14 dias"
"101",101,3,143,43,100,16,"menor a 7 dias","menor a 7 dias"
"102",102,3,415,1257,842,5,"mayor a 14 dias","mayor a 14 dias"
"103",103,4,233,108,126,7,"menor a 7 dias","entre 7 y 14 dias"
"104",104,3,320,1388,1069,10,"mayor a 14 dias","entre 7 y 14 dias"
"105",105,3,529,119,411,15,"menor a 7 dias","mayor a 14 dias"
"106",106,4,128,8,120,16,"menor a 7 dias","menor a 7 dias"
"107",107,4,278,163,115,16,"menor a 7 dias","entre 7 y 14 dias"
"108",108,3,171,107,63,6,"menor a 7 dias","entre 7 y 14 dias"
"109",109,3,242,680,437,8,"mayor a 14 dias","entre 7 y 14 dias"
"110",110,1,224,153,72,6,"menor a 7 dias","entre 7 y 14 dias"
"111",111,5,548,860,311,10,"mayor a 14 dias","mayor a 14 dias"
"112",112,6,257,541,284,4,"mayor a 14 dias","entre 7 y 14 dias"
"113",113,3,195,46,149,6,"menor a 7 dias","entre 7 y 14 dias"
"114",114,5,175,151,23,15,"menor a 7 dias","entre 7 y 14 dias"
"115",115,6,212,165,47,9,"menor a 7 dias","entre 7 y 14 dias"
"116",116,1,168,191,23,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"117",117,3,222,379,158,1,"mayor a 14 dias","entre 7 y 14 dias"
"118",118,3,57,86,30,4,"menor a 7 dias","menor a 7 dias"
"119",119,2,46,46,1,1,"menor a 7 dias","menor a 7 dias"
"120",120,4,66,448,383,7,"mayor a 14 dias","menor a 7 dias"
"121",121,2,193,1,192,2,"menor a 7 dias","entre 7 y 14 dias"
"122",122,3,212,366,154,16,"mayor a 14 dias","entre 7 y 14 dias"
"123",123,3,146,181,35,8,"entre 7 y 14 dias","menor a 7 dias"
"124",124,3,383,1098,715,3,"mayor a 14 dias","mayor a 14 dias"
"125",125,3,135,269,134,7,"entre 7 y 14 dias","menor a 7 dias"
"126",126,3,441,141,300,4,"menor a 7 dias","mayor a 14 dias"
"127",127,3,78,347,269,10,"mayor a 14 dias","menor a 7 dias"
"128",128,4,485,438,47,4,"mayor a 14 dias","mayor a 14 dias"
"129",129,2,255,502,247,16,"mayor a 14 dias","entre 7 y 14 dias"
"130",130,3,187,392,205,10,"mayor a 14 dias","entre 7 y 14 dias"
"131",131,4,460,401,59,4,"mayor a 14 dias","mayor a 14 dias"
"132",132,2,269,188,81,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"133",133,3,272,134,138,8,"menor a 7 dias","entre 7 y 14 dias"
"134",134,2,165,331,166,10,"entre 7 y 14 dias","menor a 7 dias"
"135",135,1,220,324,104,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"136",136,1,382,128,254,5,"menor a 7 dias","mayor a 14 dias"
"137",137,4,536,241,294,11,"entre 7 y 14 dias","mayor a 14 dias"
"138",138,3,182,582,399,8,"mayor a 14 dias","entre 7 y 14 dias"
"139",139,2,461,390,71,7,"mayor a 14 dias","mayor a 14 dias"
"140",140,3,152,734,582,13,"mayor a 14 dias","menor a 7 dias"
"141",141,2,164,101,63,7,"menor a 7 dias","menor a 7 dias"
"142",142,5,63,77,14,10,"menor a 7 dias","menor a 7 dias"
"143",143,1,135,119,16,8,"menor a 7 dias","menor a 7 dias"
"144",144,3,251,25,226,8,"menor a 7 dias","entre 7 y 14 dias"
"145",145,1,378,459,81,16,"mayor a 14 dias","mayor a 14 dias"
"146",146,2,362,59,303,16,"menor a 7 dias","mayor a 14 dias"
"147",147,3,258,429,171,6,"mayor a 14 dias","entre 7 y 14 dias"
"148",148,2,435,51,384,5,"menor a 7 dias","mayor a 14 dias"
"149",149,5,104,14,90,16,"menor a 7 dias","menor a 7 dias"
"150",150,3,58,440,383,1,"mayor a 14 dias","menor a 7 dias"
"151",151,6,613,460,153,7,"mayor a 14 dias","mayor a 14 dias"
"152",152,1,416,229,188,6,"entre 7 y 14 dias","mayor a 14 dias"
"153",153,5,785,258,527,6,"entre 7 y 14 dias","mayor a 14 dias"
"154",154,3,183,29,154,4,"menor a 7 dias","entre 7 y 14 dias"
"155",155,1,237,181,56,3,"entre 7 y 14 dias","entre 7 y 14 dias"
"156",156,3,394,275,119,10,"entre 7 y 14 dias","mayor a 14 dias"
"157",157,2,315,1,314,10,"menor a 7 dias","entre 7 y 14 dias"
"158",158,3,279,433,154,1,"mayor a 14 dias","entre 7 y 14 dias"
"159",159,4,129,319,190,8,"entre 7 y 14 dias","menor a 7 dias"
"160",160,1,211,14,197,8,"menor a 7 dias","entre 7 y 14 dias"
"161",161,6,159,335,176,5,"entre 7 y 14 dias","menor a 7 dias"
"162",162,1,198,279,81,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"163",163,3,259,280,21,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"164",164,3,262,405,143,4,"mayor a 14 dias","entre 7 y 14 dias"
"165",165,4,522,262,260,9,"entre 7 y 14 dias","mayor a 14 dias"
"166",166,3,158,41,117,10,"menor a 7 dias","menor a 7 dias"
"167",167,1,365,224,141,6,"entre 7 y 14 dias","mayor a 14 dias"
"168",168,2,165,556,391,4,"mayor a 14 dias","menor a 7 dias"
"169",169,1,262,223,39,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"170",170,1,285,503,218,9,"mayor a 14 dias","entre 7 y 14 dias"
"171",171,6,334,503,168,8,"mayor a 14 dias","entre 7 y 14 dias"
"172",172,5,143,397,254,10,"mayor a 14 dias","menor a 7 dias"
"173",173,1,220,158,62,9,"menor a 7 dias","entre 7 y 14 dias"
"174",174,1,76,78,1,7,"menor a 7 dias","menor a 7 dias"
"175",175,1,379,45,335,4,"menor a 7 dias","mayor a 14 dias"
"176",176,4,249,72,177,10,"menor a 7 dias","entre 7 y 14 dias"
"177",177,2,303,173,130,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"178",178,1,210,154,55,16,"menor a 7 dias","entre 7 y 14 dias"
"179",179,4,50,342,292,7,"mayor a 14 dias","menor a 7 dias"
"180",180,3,188,94,94,3,"menor a 7 dias","entre 7 y 14 dias"
"181",181,2,201,249,48,3,"entre 7 y 14 dias","entre 7 y 14 dias"
"182",182,5,397,50,347,8,"menor a 7 dias","mayor a 14 dias"
"183",183,1,275,60,215,6,"menor a 7 dias","entre 7 y 14 dias"
"184",184,3,247,190,58,11,"entre 7 y 14 dias","entre 7 y 14 dias"
"185",185,2,287,86,200,9,"menor a 7 dias","entre 7 y 14 dias"
"186",186,3,317,225,92,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"187",187,2,349,272,77,5,"entre 7 y 14 dias","mayor a 14 dias"
"188",188,1,469,217,252,4,"entre 7 y 14 dias","mayor a 14 dias"
"189",189,6,314,110,204,1,"menor a 7 dias","entre 7 y 14 dias"
"190",190,3,149,107,42,15,"menor a 7 dias","menor a 7 dias"
"191",191,6,259,124,134,10,"menor a 7 dias","entre 7 y 14 dias"
"192",192,3,62,12,50,5,"menor a 7 dias","menor a 7 dias"
"193",193,3,255,76,179,5,"menor a 7 dias","entre 7 y 14 dias"
"194",194,5,420,70,351,10,"menor a 7 dias","mayor a 14 dias"
"195",195,3,134,89,44,15,"menor a 7 dias","menor a 7 dias"
"196",196,3,228,666,438,15,"mayor a 14 dias","entre 7 y 14 dias"
"197",197,2,148,412,264,5,"mayor a 14 dias","menor a 7 dias"
"198",198,1,261,327,66,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"199",199,3,325,177,148,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"200",200,1,292,660,368,5,"mayor a 14 dias","entre 7 y 14 dias"
"201",201,1,265,139,126,16,"menor a 7 dias","entre 7 y 14 dias"
"202",202,1,268,716,448,5,"mayor a 14 dias","entre 7 y 14 dias"
"203",203,3,236,1180,944,11,"mayor a 14 dias","entre 7 y 14 dias"
"204",204,2,167,395,227,3,"mayor a 14 dias","menor a 7 dias"
"205",205,1,281,57,224,14,"menor a 7 dias","entre 7 y 14 dias"
"206",206,6,174,97,76,6,"menor a 7 dias","entre 7 y 14 dias"
"207",207,2,304,267,38,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"208",208,3,171,256,85,2,"entre 7 y 14 dias","entre 7 y 14 dias"
"209",209,6,366,404,37,8,"mayor a 14 dias","mayor a 14 dias"
"210",210,3,159,24,135,4,"menor a 7 dias","menor a 7 dias"
"211",211,2,187,282,96,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"212",212,5,521,118,403,8,"menor a 7 dias","mayor a 14 dias"
"213",213,2,228,62,167,1,"menor a 7 dias","entre 7 y 14 dias"
"214",214,5,255,343,89,10,"mayor a 14 dias","entre 7 y 14 dias"
"215",215,5,469,409,60,14,"mayor a 14 dias","mayor a 14 dias"
"216",216,3,101,262,161,4,"entre 7 y 14 dias","menor a 7 dias"
"217",217,3,312,92,221,4,"menor a 7 dias","entre 7 y 14 dias"
"218",218,2,271,155,115,5,"menor a 7 dias","entre 7 y 14 dias"
"219",219,5,106,291,185,7,"entre 7 y 14 dias","menor a 7 dias"
"220",220,6,386,186,201,1,"entre 7 y 14 dias","mayor a 14 dias"
"221",221,5,248,47,201,15,"menor a 7 dias","entre 7 y 14 dias"
"222",222,2,209,766,557,1,"mayor a 14 dias","entre 7 y 14 dias"
"223",223,2,90,270,180,7,"entre 7 y 14 dias","menor a 7 dias"
"224",224,2,221,450,228,7,"mayor a 14 dias","entre 7 y 14 dias"
"225",225,5,248,584,336,5,"mayor a 14 dias","entre 7 y 14 dias"
"226",226,3,368,431,62,7,"mayor a 14 dias","mayor a 14 dias"
"227",227,3,82,344,262,8,"mayor a 14 dias","menor a 7 dias"
"228",228,6,430,379,51,6,"mayor a 14 dias","mayor a 14 dias"
"229",229,3,299,241,57,15,"entre 7 y 14 dias","entre 7 y 14 dias"
"230",230,2,125,45,80,10,"menor a 7 dias","menor a 7 dias"
"231",231,3,140,72,69,7,"menor a 7 dias","menor a 7 dias"
"232",232,2,155,194,39,6,"entre 7 y 14 dias","menor a 7 dias"
"233",233,5,205,254,49,11,"entre 7 y 14 dias","entre 7 y 14 dias"
"234",234,4,278,252,26,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"235",235,1,344,497,152,16,"mayor a 14 dias","mayor a 14 dias"
"236",236,2,86,809,723,5,"mayor a 14 dias","menor a 7 dias"
"237",237,5,425,272,153,4,"entre 7 y 14 dias","mayor a 14 dias"
"238",238,3,363,282,82,4,"entre 7 y 14 dias","mayor a 14 dias"
"239",239,2,690,228,462,2,"entre 7 y 14 dias","mayor a 14 dias"
"240",240,5,539,86,453,7,"menor a 7 dias","mayor a 14 dias"
"241",241,3,225,99,126,8,"menor a 7 dias","entre 7 y 14 dias"
"242",242,4,187,251,63,2,"entre 7 y 14 dias","entre 7 y 14 dias"
"243",243,5,273,277,5,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"244",244,1,449,156,293,6,"menor a 7 dias","mayor a 14 dias"
"245",245,3,81,161,80,10,"menor a 7 dias","menor a 7 dias"
"246",246,2,512,67,445,4,"menor a 7 dias","mayor a 14 dias"
"247",247,3,183,474,292,10,"mayor a 14 dias","entre 7 y 14 dias"
"248",248,1,359,506,147,16,"mayor a 14 dias","mayor a 14 dias"
"249",249,5,684,28,656,9,"menor a 7 dias","mayor a 14 dias"
"250",250,3,159,535,376,3,"mayor a 14 dias","menor a 7 dias"
"251",251,4,110,182,72,10,"entre 7 y 14 dias","menor a 7 dias"
"252",252,2,799,83,716,16,"menor a 7 dias","mayor a 14 dias"
"253",253,1,88,173,85,16,"entre 7 y 14 dias","menor a 7 dias"
"254",254,3,138,155,17,13,"menor a 7 dias","menor a 7 dias"
"255",255,2,73,339,265,14,"mayor a 14 dias","menor a 7 dias"
"256",256,6,344,278,66,10,"entre 7 y 14 dias","mayor a 14 dias"
"257",257,1,104,171,67,7,"entre 7 y 14 dias","menor a 7 dias"
"258",258,5,103,240,137,16,"entre 7 y 14 dias","menor a 7 dias"
"259",259,1,427,194,233,10,"entre 7 y 14 dias","mayor a 14 dias"
"260",260,1,170,222,52,1,"entre 7 y 14 dias","entre 7 y 14 dias"
"261",261,3,298,171,128,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"262",262,6,150,735,585,7,"mayor a 14 dias","menor a 7 dias"
"263",263,2,174,5,169,5,"menor a 7 dias","entre 7 y 14 dias"
"264",264,1,526,272,254,9,"entre 7 y 14 dias","mayor a 14 dias"
"265",265,2,184,523,338,16,"mayor a 14 dias","entre 7 y 14 dias"
"266",266,1,391,95,296,10,"menor a 7 dias","mayor a 14 dias"
"267",267,3,482,94,388,2,"menor a 7 dias","mayor a 14 dias"
"268",268,1,141,125,17,4,"menor a 7 dias","menor a 7 dias"
"269",269,2,256,150,106,7,"menor a 7 dias","entre 7 y 14 dias"
"270",270,1,117,379,262,6,"mayor a 14 dias","menor a 7 dias"
"271",271,2,129,224,96,10,"entre 7 y 14 dias","menor a 7 dias"
"272",272,3,205,155,50,4,"menor a 7 dias","entre 7 y 14 dias"
"273",273,4,473,213,260,7,"entre 7 y 14 dias","mayor a 14 dias"
"274",274,6,131,533,402,4,"mayor a 14 dias","menor a 7 dias"
"275",275,3,112,327,215,7,"entre 7 y 14 dias","menor a 7 dias"
"276",276,3,131,52,79,1,"menor a 7 dias","menor a 7 dias"
"277",277,2,296,840,544,8,"mayor a 14 dias","entre 7 y 14 dias"
"278",278,3,224,247,23,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"279",279,6,502,167,335,16,"menor a 7 dias","mayor a 14 dias"
"280",280,1,238,161,76,10,"menor a 7 dias","entre 7 y 14 dias"
"281",281,3,44,630,585,10,"mayor a 14 dias","menor a 7 dias"
"282",282,1,241,265,24,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"283",283,2,106,137,31,14,"menor a 7 dias","menor a 7 dias"
"284",284,5,263,101,162,4,"menor a 7 dias","entre 7 y 14 dias"
"285",285,2,278,935,657,15,"mayor a 14 dias","entre 7 y 14 dias"
"286",286,3,177,183,7,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"287",287,2,298,198,101,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"288",288,5,309,199,111,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"289",289,2,522,316,206,4,"entre 7 y 14 dias","mayor a 14 dias"
"290",290,3,359,518,158,7,"mayor a 14 dias","mayor a 14 dias"
"291",291,1,189,239,50,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"292",292,2,364,634,270,5,"mayor a 14 dias","mayor a 14 dias"
"293",293,3,129,52,77,1,"menor a 7 dias","menor a 7 dias"
"294",294,3,223,505,282,2,"mayor a 14 dias","entre 7 y 14 dias"
"295",295,4,392,28,364,6,"menor a 7 dias","mayor a 14 dias"
"296",296,5,214,72,142,13,"menor a 7 dias","entre 7 y 14 dias"
"297",297,3,466,119,347,9,"menor a 7 dias","mayor a 14 dias"
"298",298,1,206,581,375,1,"mayor a 14 dias","entre 7 y 14 dias"
"299",299,2,139,225,86,16,"entre 7 y 14 dias","menor a 7 dias"
"300",300,1,317,196,121,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"301",301,2,132,146,14,8,"menor a 7 dias","menor a 7 dias"
"302",302,2,58,199,141,13,"entre 7 y 14 dias","menor a 7 dias"
"303",303,3,112,133,21,11,"menor a 7 dias","menor a 7 dias"
"304",304,3,247,172,75,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"305",305,6,166,1543,1377,10,"mayor a 14 dias","menor a 7 dias"
"306",306,2,818,43,776,7,"menor a 7 dias","mayor a 14 dias"
"307",307,2,375,294,82,3,"entre 7 y 14 dias","mayor a 14 dias"
"308",308,2,333,449,116,10,"mayor a 14 dias","entre 7 y 14 dias"
"309",309,1,201,648,448,12,"mayor a 14 dias","entre 7 y 14 dias"
"310",310,1,692,152,541,8,"menor a 7 dias","mayor a 14 dias"
"311",311,4,227,736,509,4,"mayor a 14 dias","entre 7 y 14 dias"
"312",312,6,41,36,5,1,"menor a 7 dias","menor a 7 dias"
"313",313,6,167,173,6,1,"entre 7 y 14 dias","menor a 7 dias"
"314",314,5,126,168,42,2,"entre 7 y 14 dias","menor a 7 dias"
"315",315,6,254,888,634,10,"mayor a 14 dias","entre 7 y 14 dias"
"316",316,5,283,51,233,12,"menor a 7 dias","entre 7 y 14 dias"
"317",317,3,743,19,723,7,"menor a 7 dias","mayor a 14 dias"
"318",318,5,355,55,300,16,"menor a 7 dias","mayor a 14 dias"
"319",319,1,426,486,60,16,"mayor a 14 dias","mayor a 14 dias"
"320",320,5,284,125,159,4,"menor a 7 dias","entre 7 y 14 dias"
"321",321,4,146,18,129,1,"menor a 7 dias","menor a 7 dias"
"322",322,2,289,1031,742,4,"mayor a 14 dias","entre 7 y 14 dias"
"323",323,1,106,102,4,7,"menor a 7 dias","menor a 7 dias"
"324",324,2,85,141,56,4,"menor a 7 dias","menor a 7 dias"
"325",325,2,172,347,175,4,"mayor a 14 dias","entre 7 y 14 dias"
"326",326,2,609,278,330,3,"entre 7 y 14 dias","mayor a 14 dias"
"327",327,6,102,111,9,16,"menor a 7 dias","menor a 7 dias"
"328",328,6,95,930,835,16,"mayor a 14 dias","menor a 7 dias"
"329",329,5,437,171,266,16,"entre 7 y 14 dias","mayor a 14 dias"
"330",330,3,196,678,483,15,"mayor a 14 dias","entre 7 y 14 dias"
"331",331,4,136,328,192,6,"entre 7 y 14 dias","menor a 7 dias"
"332",332,1,486,718,231,7,"mayor a 14 dias","mayor a 14 dias"
"333",333,2,192,607,415,7,"mayor a 14 dias","entre 7 y 14 dias"
"334",334,1,203,292,90,11,"entre 7 y 14 dias","entre 7 y 14 dias"
"335",335,2,746,255,491,10,"entre 7 y 14 dias","mayor a 14 dias"
"336",336,3,440,211,229,4,"entre 7 y 14 dias","mayor a 14 dias"
"337",337,2,201,518,317,10,"mayor a 14 dias","entre 7 y 14 dias"
"338",338,6,69,321,252,8,"entre 7 y 14 dias","menor a 7 dias"
"339",339,3,219,35,184,1,"menor a 7 dias","entre 7 y 14 dias"
"340",340,4,125,140,16,15,"menor a 7 dias","menor a 7 dias"
"341",341,6,136,77,59,12,"menor a 7 dias","menor a 7 dias"
"342",342,3,136,217,81,14,"entre 7 y 14 dias","menor a 7 dias"
"343",343,3,131,586,456,14,"mayor a 14 dias","menor a 7 dias"
"344",344,2,198,842,644,7,"mayor a 14 dias","entre 7 y 14 dias"
"345",345,1,245,79,165,4,"menor a 7 dias","entre 7 y 14 dias"
"346",346,2,123,273,150,8,"entre 7 y 14 dias","menor a 7 dias"
"347",347,6,103,117,14,15,"menor a 7 dias","menor a 7 dias"
"348",348,1,432,258,174,15,"entre 7 y 14 dias","mayor a 14 dias"
"349",349,3,423,272,151,4,"entre 7 y 14 dias","mayor a 14 dias"
"350",350,3,387,105,281,10,"menor a 7 dias","mayor a 14 dias"
"351",351,2,130,25,105,16,"menor a 7 dias","menor a 7 dias"
"352",352,5,396,49,346,8,"menor a 7 dias","mayor a 14 dias"
"353",353,1,157,90,67,5,"menor a 7 dias","menor a 7 dias"
"354",354,4,435,451,17,4,"mayor a 14 dias","mayor a 14 dias"
"355",355,3,83,202,119,8,"entre 7 y 14 dias","menor a 7 dias"
"356",356,1,23,649,626,9,"mayor a 14 dias","menor a 7 dias"
"357",357,1,470,221,248,6,"entre 7 y 14 dias","mayor a 14 dias"
"358",358,6,353,741,389,1,"mayor a 14 dias","mayor a 14 dias"
"359",359,6,251,17,234,5,"menor a 7 dias","entre 7 y 14 dias"
"360",360,2,294,268,26,5,"entre 7 y 14 dias","entre 7 y 14 dias"
"361",361,2,310,100,210,10,"menor a 7 dias","entre 7 y 14 dias"
"362",362,5,94,35,59,6,"menor a 7 dias","menor a 7 dias"
"363",363,2,158,339,180,4,"mayor a 14 dias","menor a 7 dias"
"364",364,2,218,393,175,12,"mayor a 14 dias","entre 7 y 14 dias"
"365",365,3,345,311,34,4,"entre 7 y 14 dias","mayor a 14 dias"
"366",366,3,141,468,327,8,"mayor a 14 dias","menor a 7 dias"
"367",367,2,354,177,177,11,"entre 7 y 14 dias","mayor a 14 dias"
