"","idnum","Sitio","Pred","Real","Error","NaveDescarga","RealDisc","PredDisc"
"101",101,6,274,282,9,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"102",102,2,452,1401,949,4,"mayor a 14 dias","mayor a 14 dias"
"103",103,6,233,240,7,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"104",104,3,494,646,152,4,"mayor a 14 dias","mayor a 14 dias"
"105",105,3,143,391,248,11,"mayor a 14 dias","menor a 7 dias"
"106",106,4,54,319,265,4,"entre 7 y 14 dias","menor a 7 dias"
"107",107,3,246,36,209,5,"menor a 7 dias","entre 7 y 14 dias"
"108",108,2,130,85,45,16,"menor a 7 dias","menor a 7 dias"
"109",109,4,175,286,112,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"110",110,3,165,585,420,16,"mayor a 14 dias","menor a 7 dias"
"111",111,4,206,139,68,4,"menor a 7 dias","entre 7 y 14 dias"
"112",112,6,159,304,145,4,"entre 7 y 14 dias","menor a 7 dias"
"113",113,3,496,482,14,4,"mayor a 14 dias","mayor a 14 dias"
"114",114,3,292,6,286,11,"menor a 7 dias","entre 7 y 14 dias"
"115",115,1,212,92,120,10,"menor a 7 dias","entre 7 y 14 dias"
"116",116,3,43,118,75,1,"menor a 7 dias","menor a 7 dias"
"117",117,2,127,292,165,10,"entre 7 y 14 dias","menor a 7 dias"
"118",118,2,283,273,11,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"119",119,6,314,95,219,16,"menor a 7 dias","entre 7 y 14 dias"
"120",120,2,150,114,36,4,"menor a 7 dias","menor a 7 dias"
"121",121,3,279,372,94,14,"mayor a 14 dias","entre 7 y 14 dias"
"122",122,2,372,765,393,16,"mayor a 14 dias","mayor a 14 dias"
"123",123,2,124,261,136,10,"entre 7 y 14 dias","menor a 7 dias"
"124",124,2,139,118,21,4,"menor a 7 dias","menor a 7 dias"
"125",125,3,503,5,498,6,"menor a 7 dias","mayor a 14 dias"
"126",126,1,298,100,198,8,"menor a 7 dias","entre 7 y 14 dias"
"127",127,3,113,262,150,15,"entre 7 y 14 dias","menor a 7 dias"
"128",128,4,312,201,111,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"129",129,2,102,108,6,16,"menor a 7 dias","menor a 7 dias"
"130",130,4,210,295,85,9,"entre 7 y 14 dias","entre 7 y 14 dias"
"131",131,1,145,53,93,14,"menor a 7 dias","menor a 7 dias"
"132",132,4,323,649,325,5,"mayor a 14 dias","entre 7 y 14 dias"
"133",133,4,207,47,161,10,"menor a 7 dias","entre 7 y 14 dias"
"134",134,6,71,94,23,8,"menor a 7 dias","menor a 7 dias"
"135",135,3,183,242,60,15,"entre 7 y 14 dias","entre 7 y 14 dias"
"136",136,2,179,20,159,4,"menor a 7 dias","entre 7 y 14 dias"
"137",137,5,272,2023,1751,5,"mayor a 14 dias","entre 7 y 14 dias"
"138",138,2,52,217,165,7,"entre 7 y 14 dias","menor a 7 dias"
"139",139,2,129,1298,1169,13,"mayor a 14 dias","menor a 7 dias"
"140",140,1,353,394,41,6,"mayor a 14 dias","mayor a 14 dias"
"141",141,3,226,244,18,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"142",142,3,315,142,173,10,"menor a 7 dias","entre 7 y 14 dias"
"143",143,6,263,113,150,4,"menor a 7 dias","entre 7 y 14 dias"
"144",144,1,106,756,650,16,"mayor a 14 dias","menor a 7 dias"
"145",145,2,399,225,174,7,"entre 7 y 14 dias","mayor a 14 dias"
"146",146,2,71,73,3,5,"menor a 7 dias","menor a 7 dias"
"147",147,1,456,12,443,4,"menor a 7 dias","mayor a 14 dias"
"148",148,2,120,116,4,10,"menor a 7 dias","menor a 7 dias"
"149",149,6,129,221,92,16,"entre 7 y 14 dias","menor a 7 dias"
"150",150,4,180,223,43,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"151",151,3,127,606,479,10,"mayor a 14 dias","menor a 7 dias"
"152",152,5,182,249,66,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"153",153,1,255,90,165,10,"menor a 7 dias","entre 7 y 14 dias"
"154",154,2,114,181,67,9,"entre 7 y 14 dias","menor a 7 dias"
"155",155,3,564,29,534,7,"menor a 7 dias","mayor a 14 dias"
"156",156,3,450,7,444,7,"menor a 7 dias","mayor a 14 dias"
"157",157,6,845,86,759,10,"menor a 7 dias","mayor a 14 dias"
"158",158,2,548,305,243,7,"entre 7 y 14 dias","mayor a 14 dias"
"159",159,2,363,250,113,4,"entre 7 y 14 dias","mayor a 14 dias"
"160",160,4,352,556,204,1,"mayor a 14 dias","mayor a 14 dias"
"161",161,2,353,260,93,6,"entre 7 y 14 dias","mayor a 14 dias"
"162",162,2,191,698,506,12,"mayor a 14 dias","entre 7 y 14 dias"
"163",163,2,135,266,131,16,"entre 7 y 14 dias","menor a 7 dias"
"164",164,2,454,14,440,6,"menor a 7 dias","mayor a 14 dias"
"165",165,3,161,246,84,4,"entre 7 y 14 dias","menor a 7 dias"
"166",166,5,257,333,77,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"167",167,1,155,225,70,7,"entre 7 y 14 dias","menor a 7 dias"
"168",168,1,231,53,177,1,"menor a 7 dias","entre 7 y 14 dias"
"169",169,4,285,86,199,16,"menor a 7 dias","entre 7 y 14 dias"
"170",170,3,389,504,115,4,"mayor a 14 dias","mayor a 14 dias"
"171",171,2,192,57,135,16,"menor a 7 dias","entre 7 y 14 dias"
"172",172,2,73,104,31,10,"menor a 7 dias","menor a 7 dias"
"173",173,2,109,82,27,15,"menor a 7 dias","menor a 7 dias"
"174",174,4,142,582,441,12,"mayor a 14 dias","menor a 7 dias"
"175",175,1,311,132,179,3,"menor a 7 dias","entre 7 y 14 dias"
"176",176,5,309,1,309,16,"menor a 7 dias","entre 7 y 14 dias"
"177",177,1,517,444,73,8,"mayor a 14 dias","mayor a 14 dias"
"178",178,1,412,243,169,8,"entre 7 y 14 dias","mayor a 14 dias"
"179",179,2,193,65,129,3,"menor a 7 dias","entre 7 y 14 dias"
"180",180,1,192,32,160,10,"menor a 7 dias","entre 7 y 14 dias"
"181",181,3,356,16,341,4,"menor a 7 dias","mayor a 14 dias"
"182",182,1,214,190,24,1,"entre 7 y 14 dias","entre 7 y 14 dias"
"183",183,3,180,28,152,7,"menor a 7 dias","entre 7 y 14 dias"
"184",184,3,111,59,52,12,"menor a 7 dias","menor a 7 dias"
"185",185,3,369,510,141,14,"mayor a 14 dias","mayor a 14 dias"
"186",186,6,102,54,48,4,"menor a 7 dias","menor a 7 dias"
"187",187,2,223,187,36,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"188",188,4,307,23,284,16,"menor a 7 dias","entre 7 y 14 dias"
"189",189,1,273,72,201,10,"menor a 7 dias","entre 7 y 14 dias"
"190",190,1,269,112,158,15,"menor a 7 dias","entre 7 y 14 dias"
"191",191,6,237,284,47,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"192",192,3,333,15,317,4,"menor a 7 dias","entre 7 y 14 dias"
"193",193,1,1353,233,1119,10,"entre 7 y 14 dias","mayor a 14 dias"
"194",194,1,221,22,199,15,"menor a 7 dias","entre 7 y 14 dias"
"195",195,1,120,80,39,10,"menor a 7 dias","menor a 7 dias"
"196",196,2,494,235,259,15,"entre 7 y 14 dias","mayor a 14 dias"
"197",197,1,271,119,152,12,"menor a 7 dias","entre 7 y 14 dias"
"198",198,4,223,315,92,9,"entre 7 y 14 dias","entre 7 y 14 dias"
"199",199,2,203,458,255,7,"mayor a 14 dias","entre 7 y 14 dias"
"200",200,3,180,408,228,16,"mayor a 14 dias","entre 7 y 14 dias"
"201",201,3,183,187,4,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"202",202,5,263,329,67,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"203",203,2,542,52,490,10,"menor a 7 dias","mayor a 14 dias"
"204",204,2,306,176,130,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"205",205,2,357,137,220,13,"menor a 7 dias","mayor a 14 dias"
"206",206,3,211,165,46,15,"menor a 7 dias","entre 7 y 14 dias"
"207",207,2,237,54,183,1,"menor a 7 dias","entre 7 y 14 dias"
"208",208,3,389,239,150,10,"entre 7 y 14 dias","mayor a 14 dias"
"209",209,4,236,1111,875,4,"mayor a 14 dias","entre 7 y 14 dias"
"210",210,3,414,226,188,4,"entre 7 y 14 dias","mayor a 14 dias"
"211",211,5,173,277,104,15,"entre 7 y 14 dias","entre 7 y 14 dias"
"212",212,6,218,200,19,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"213",213,3,305,265,40,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"214",214,3,273,325,52,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"215",215,1,64,682,618,9,"mayor a 14 dias","menor a 7 dias"
"216",216,1,298,69,230,4,"menor a 7 dias","entre 7 y 14 dias"
"217",217,6,121,445,324,16,"mayor a 14 dias","menor a 7 dias"
"218",218,6,203,182,21,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"219",219,2,595,179,416,15,"entre 7 y 14 dias","mayor a 14 dias"
"220",220,2,301,121,180,16,"menor a 7 dias","entre 7 y 14 dias"
"221",221,3,587,187,399,16,"entre 7 y 14 dias","mayor a 14 dias"
"222",222,2,393,649,256,6,"mayor a 14 dias","mayor a 14 dias"
"223",223,1,1197,262,935,16,"entre 7 y 14 dias","mayor a 14 dias"
"224",224,3,138,98,41,4,"menor a 7 dias","menor a 7 dias"
"225",225,3,234,198,36,5,"entre 7 y 14 dias","entre 7 y 14 dias"
"226",226,1,165,278,113,8,"entre 7 y 14 dias","menor a 7 dias"
"227",227,3,245,232,13,1,"entre 7 y 14 dias","entre 7 y 14 dias"
"228",228,1,132,412,281,16,"mayor a 14 dias","menor a 7 dias"
"229",229,2,647,231,416,3,"entre 7 y 14 dias","mayor a 14 dias"
"230",230,5,375,138,237,13,"menor a 7 dias","mayor a 14 dias"
"231",231,1,138,350,212,7,"mayor a 14 dias","menor a 7 dias"
"232",232,3,371,180,191,7,"entre 7 y 14 dias","mayor a 14 dias"
"233",233,1,253,129,123,3,"menor a 7 dias","entre 7 y 14 dias"
"234",234,1,278,133,145,7,"menor a 7 dias","entre 7 y 14 dias"
"235",235,1,206,607,401,11,"mayor a 14 dias","entre 7 y 14 dias"
"236",236,3,130,217,87,16,"entre 7 y 14 dias","menor a 7 dias"
"237",237,4,204,595,391,4,"mayor a 14 dias","entre 7 y 14 dias"
"238",238,2,338,13,325,8,"menor a 7 dias","mayor a 14 dias"
"239",239,1,516,342,173,9,"mayor a 14 dias","mayor a 14 dias"
"240",240,3,421,12,409,16,"menor a 7 dias","mayor a 14 dias"
"241",241,2,564,211,354,4,"entre 7 y 14 dias","mayor a 14 dias"
"242",242,2,322,37,285,1,"menor a 7 dias","entre 7 y 14 dias"
"243",243,4,40,1046,1006,4,"mayor a 14 dias","menor a 7 dias"
"244",244,6,114,676,561,5,"mayor a 14 dias","menor a 7 dias"
"245",245,2,141,24,117,1,"menor a 7 dias","menor a 7 dias"
"246",246,4,259,98,160,16,"menor a 7 dias","entre 7 y 14 dias"
"247",247,2,373,9,364,9,"menor a 7 dias","mayor a 14 dias"
"248",248,3,202,163,39,10,"menor a 7 dias","entre 7 y 14 dias"
"249",249,2,259,109,150,16,"menor a 7 dias","entre 7 y 14 dias"
"250",250,2,171,1027,857,4,"mayor a 14 dias","entre 7 y 14 dias"
"251",251,5,87,1045,958,13,"mayor a 14 dias","menor a 7 dias"
"252",252,3,484,667,182,1,"mayor a 14 dias","mayor a 14 dias"
"253",253,3,799,269,530,4,"entre 7 y 14 dias","mayor a 14 dias"
"254",254,1,394,445,51,14,"mayor a 14 dias","mayor a 14 dias"
"255",255,6,296,357,61,16,"mayor a 14 dias","entre 7 y 14 dias"
"256",256,5,538,299,239,4,"entre 7 y 14 dias","mayor a 14 dias"
"257",257,5,416,199,216,4,"entre 7 y 14 dias","mayor a 14 dias"
"258",258,2,262,418,156,10,"mayor a 14 dias","entre 7 y 14 dias"
"259",259,5,629,1031,402,2,"mayor a 14 dias","mayor a 14 dias"
"260",260,2,319,357,38,9,"mayor a 14 dias","entre 7 y 14 dias"
"261",261,4,484,1191,707,6,"mayor a 14 dias","mayor a 14 dias"
"262",262,2,32,114,82,14,"menor a 7 dias","menor a 7 dias"
"263",263,6,169,48,121,8,"menor a 7 dias","entre 7 y 14 dias"
"264",264,1,240,315,75,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"265",265,5,222,442,220,6,"mayor a 14 dias","entre 7 y 14 dias"
"266",266,5,337,147,190,16,"menor a 7 dias","mayor a 14 dias"
"267",267,6,615,177,438,10,"entre 7 y 14 dias","mayor a 14 dias"
"268",268,1,151,1167,1016,10,"mayor a 14 dias","menor a 7 dias"
"269",269,2,97,224,127,9,"entre 7 y 14 dias","menor a 7 dias"
"270",270,2,287,79,208,8,"menor a 7 dias","entre 7 y 14 dias"
"271",271,3,502,11,491,8,"menor a 7 dias","mayor a 14 dias"
"272",272,2,339,57,282,16,"menor a 7 dias","mayor a 14 dias"
"273",273,3,669,298,371,14,"entre 7 y 14 dias","mayor a 14 dias"
"274",274,1,379,375,4,9,"mayor a 14 dias","mayor a 14 dias"
"275",275,2,138,650,512,5,"mayor a 14 dias","menor a 7 dias"
"276",276,6,262,136,126,4,"menor a 7 dias","entre 7 y 14 dias"
"277",277,4,391,15,376,2,"menor a 7 dias","mayor a 14 dias"
"278",278,5,547,350,196,8,"mayor a 14 dias","mayor a 14 dias"
"279",279,3,354,538,183,6,"mayor a 14 dias","mayor a 14 dias"
"280",280,2,95,363,267,5,"mayor a 14 dias","menor a 7 dias"
"281",281,6,554,46,508,4,"menor a 7 dias","mayor a 14 dias"
"282",282,4,396,804,408,5,"mayor a 14 dias","mayor a 14 dias"
"283",283,2,301,178,123,9,"entre 7 y 14 dias","entre 7 y 14 dias"
"284",284,1,150,466,316,4,"mayor a 14 dias","menor a 7 dias"
"285",285,5,340,66,274,4,"menor a 7 dias","mayor a 14 dias"
"286",286,1,118,477,360,9,"mayor a 14 dias","menor a 7 dias"
"287",287,4,422,143,279,6,"menor a 7 dias","mayor a 14 dias"
"288",288,2,304,456,152,5,"mayor a 14 dias","entre 7 y 14 dias"
"289",289,2,233,233,1,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"290",290,3,123,84,40,16,"menor a 7 dias","menor a 7 dias"
"291",291,2,261,205,56,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"292",292,4,481,26,454,12,"menor a 7 dias","mayor a 14 dias"
"293",293,6,186,426,240,3,"mayor a 14 dias","entre 7 y 14 dias"
"294",294,2,315,25,290,8,"menor a 7 dias","entre 7 y 14 dias"
"295",295,5,560,262,297,14,"entre 7 y 14 dias","mayor a 14 dias"
"296",296,2,571,66,504,13,"menor a 7 dias","mayor a 14 dias"
"297",297,6,310,291,19,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"298",298,5,310,260,50,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"299",299,1,172,463,291,7,"mayor a 14 dias","entre 7 y 14 dias"
"300",300,5,112,361,249,4,"mayor a 14 dias","menor a 7 dias"
"301",301,5,570,498,72,16,"mayor a 14 dias","mayor a 14 dias"
"302",302,6,50,368,318,16,"mayor a 14 dias","menor a 7 dias"
"303",303,1,252,204,47,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"304",304,1,386,446,60,4,"mayor a 14 dias","mayor a 14 dias"
"305",305,2,247,294,47,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"306",306,3,334,120,213,14,"menor a 7 dias","entre 7 y 14 dias"
"307",307,3,132,26,106,10,"menor a 7 dias","menor a 7 dias"
"308",308,3,137,896,759,10,"mayor a 14 dias","menor a 7 dias"
"309",309,6,397,46,350,8,"menor a 7 dias","mayor a 14 dias"
"310",310,3,226,641,416,5,"mayor a 14 dias","entre 7 y 14 dias"
"311",311,2,412,343,69,10,"mayor a 14 dias","mayor a 14 dias"
"312",312,5,56,206,150,7,"entre 7 y 14 dias","menor a 7 dias"
"313",313,3,53,113,61,6,"menor a 7 dias","menor a 7 dias"
"314",314,3,372,108,264,6,"menor a 7 dias","mayor a 14 dias"
"315",315,6,604,164,440,15,"menor a 7 dias","mayor a 14 dias"
"316",316,4,238,216,22,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"317",317,3,531,281,250,6,"entre 7 y 14 dias","mayor a 14 dias"
"318",318,3,573,143,430,4,"menor a 7 dias","mayor a 14 dias"
"319",319,2,174,163,11,8,"menor a 7 dias","entre 7 y 14 dias"
"320",320,3,408,186,222,9,"entre 7 y 14 dias","mayor a 14 dias"
"321",321,1,163,649,486,9,"mayor a 14 dias","menor a 7 dias"
"322",322,5,489,515,26,15,"mayor a 14 dias","mayor a 14 dias"
"323",323,1,118,475,357,10,"mayor a 14 dias","menor a 7 dias"
"324",324,3,222,705,483,13,"mayor a 14 dias","entre 7 y 14 dias"
"325",325,1,340,116,224,16,"menor a 7 dias","mayor a 14 dias"
"326",326,5,90,727,637,9,"mayor a 14 dias","menor a 7 dias"
"327",327,4,85,723,638,16,"mayor a 14 dias","menor a 7 dias"
"328",328,3,310,296,15,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"329",329,1,675,97,578,4,"menor a 7 dias","mayor a 14 dias"
"330",330,3,66,341,275,6,"mayor a 14 dias","menor a 7 dias"
"331",331,2,276,561,284,10,"mayor a 14 dias","entre 7 y 14 dias"
"332",332,1,395,178,217,10,"entre 7 y 14 dias","mayor a 14 dias"
"333",333,1,210,29,181,4,"menor a 7 dias","entre 7 y 14 dias"
"334",334,3,303,163,140,7,"menor a 7 dias","entre 7 y 14 dias"
"335",335,1,131,403,272,1,"mayor a 14 dias","menor a 7 dias"
"336",336,5,136,159,23,10,"menor a 7 dias","menor a 7 dias"
"337",337,3,323,266,57,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"338",338,3,387,283,103,9,"entre 7 y 14 dias","mayor a 14 dias"
"339",339,3,133,739,606,2,"mayor a 14 dias","menor a 7 dias"
"340",340,1,217,8,209,5,"menor a 7 dias","entre 7 y 14 dias"
"341",341,3,430,231,199,7,"entre 7 y 14 dias","mayor a 14 dias"
"342",342,2,194,333,139,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"343",343,4,433,27,406,3,"menor a 7 dias","mayor a 14 dias"
"344",344,3,176,78,98,8,"menor a 7 dias","entre 7 y 14 dias"
"345",345,5,313,544,231,16,"mayor a 14 dias","entre 7 y 14 dias"
"346",346,5,76,650,574,10,"mayor a 14 dias","menor a 7 dias"
"347",347,1,214,387,173,10,"mayor a 14 dias","entre 7 y 14 dias"
"348",348,2,99,34,65,11,"menor a 7 dias","menor a 7 dias"
"349",349,3,381,410,29,10,"mayor a 14 dias","mayor a 14 dias"
"350",350,2,520,439,81,8,"mayor a 14 dias","mayor a 14 dias"
"351",351,6,145,145,0,5,"menor a 7 dias","menor a 7 dias"
"352",352,1,317,573,256,4,"mayor a 14 dias","entre 7 y 14 dias"
"353",353,2,486,654,168,10,"mayor a 14 dias","mayor a 14 dias"
"354",354,3,273,104,169,8,"menor a 7 dias","entre 7 y 14 dias"
"355",355,5,340,480,139,2,"mayor a 14 dias","mayor a 14 dias"
"356",356,6,211,276,65,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"357",357,1,208,84,124,5,"menor a 7 dias","entre 7 y 14 dias"
"358",358,4,408,79,330,4,"menor a 7 dias","mayor a 14 dias"
"359",359,1,417,393,23,4,"mayor a 14 dias","mayor a 14 dias"
"360",360,3,335,52,282,10,"menor a 7 dias","entre 7 y 14 dias"
"361",361,6,30,45,14,1,"menor a 7 dias","menor a 7 dias"
"362",362,6,528,13,515,6,"menor a 7 dias","mayor a 14 dias"
"363",363,3,309,678,369,4,"mayor a 14 dias","entre 7 y 14 dias"
"364",364,1,332,45,287,10,"menor a 7 dias","entre 7 y 14 dias"
"365",365,1,452,261,191,15,"entre 7 y 14 dias","mayor a 14 dias"
"366",366,4,595,714,119,7,"mayor a 14 dias","mayor a 14 dias"
"367",367,1,430,823,393,6,"mayor a 14 dias","mayor a 14 dias"
