"","idnum","Sitio","Pred","Real","Error","NaveDescarga","RealDisc","PredDisc"
"64",64,6,194,22,172,2,"menor a 7 dias","entre 7 y 14 dias"
"65",65,2,256,160,96,16,"menor a 7 dias","entre 7 y 14 dias"
"66",66,1,88,205,117,7,"entre 7 y 14 dias","menor a 7 dias"
"67",67,6,308,271,37,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"68",68,3,81,165,84,16,"menor a 7 dias","menor a 7 dias"
"69",69,3,759,165,595,16,"menor a 7 dias","mayor a 14 dias"
"70",70,3,383,326,57,1,"entre 7 y 14 dias","mayor a 14 dias"
"71",71,3,106,960,855,16,"mayor a 14 dias","menor a 7 dias"
"72",72,2,213,559,345,6,"mayor a 14 dias","entre 7 y 14 dias"
"73",73,6,197,47,150,8,"menor a 7 dias","entre 7 y 14 dias"
"74",74,5,288,215,73,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"75",75,3,127,105,23,4,"menor a 7 dias","menor a 7 dias"
"76",76,1,268,410,142,9,"mayor a 14 dias","entre 7 y 14 dias"
"77",77,1,223,330,107,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"78",78,6,342,44,299,16,"menor a 7 dias","mayor a 14 dias"
"79",79,2,828,274,554,6,"entre 7 y 14 dias","mayor a 14 dias"
"80",80,3,314,579,265,3,"mayor a 14 dias","entre 7 y 14 dias"
"81",81,2,376,239,137,4,"entre 7 y 14 dias","mayor a 14 dias"
"82",82,1,312,82,230,4,"menor a 7 dias","entre 7 y 14 dias"
"83",83,2,363,85,278,16,"menor a 7 dias","mayor a 14 dias"
"84",84,2,153,311,158,4,"entre 7 y 14 dias","menor a 7 dias"
"85",85,1,470,339,131,4,"mayor a 14 dias","mayor a 14 dias"
"86",86,2,275,326,51,5,"entre 7 y 14 dias","entre 7 y 14 dias"
"87",87,4,468,135,333,6,"menor a 7 dias","mayor a 14 dias"
"88",88,1,226,250,24,9,"entre 7 y 14 dias","entre 7 y 14 dias"
"89",89,2,551,17,534,6,"menor a 7 dias","mayor a 14 dias"
"90",90,2,340,282,58,5,"entre 7 y 14 dias","mayor a 14 dias"
"91",91,3,216,891,675,4,"mayor a 14 dias","entre 7 y 14 dias"
"92",92,4,169,204,35,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"93",93,1,279,209,70,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"94",94,3,233,1096,863,4,"mayor a 14 dias","entre 7 y 14 dias"
"95",95,3,307,682,375,1,"mayor a 14 dias","entre 7 y 14 dias"
"96",96,2,342,198,144,9,"entre 7 y 14 dias","mayor a 14 dias"
"97",97,2,65,118,53,9,"menor a 7 dias","menor a 7 dias"
"98",98,3,93,231,138,11,"entre 7 y 14 dias","menor a 7 dias"
"99",99,1,374,769,395,16,"mayor a 14 dias","mayor a 14 dias"
"100",100,3,497,104,392,4,"menor a 7 dias","mayor a 14 dias"
"101",101,5,188,62,126,16,"menor a 7 dias","entre 7 y 14 dias"
"102",102,3,200,246,46,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"103",103,3,328,530,202,14,"mayor a 14 dias","entre 7 y 14 dias"
"104",104,2,316,450,135,6,"mayor a 14 dias","entre 7 y 14 dias"
"105",105,2,119,394,274,4,"mayor a 14 dias","menor a 7 dias"
"106",106,2,320,199,122,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"107",107,3,522,312,210,10,"entre 7 y 14 dias","mayor a 14 dias"
"108",108,3,379,475,96,8,"mayor a 14 dias","mayor a 14 dias"
"109",109,6,326,565,239,16,"mayor a 14 dias","entre 7 y 14 dias"
"110",110,1,234,84,150,9,"menor a 7 dias","entre 7 y 14 dias"
"111",111,1,354,246,108,7,"entre 7 y 14 dias","mayor a 14 dias"
"112",112,1,584,168,416,10,"entre 7 y 14 dias","mayor a 14 dias"
"113",113,2,576,406,170,8,"mayor a 14 dias","mayor a 14 dias"
"114",114,5,176,11,165,7,"menor a 7 dias","entre 7 y 14 dias"
"115",115,1,90,158,68,9,"menor a 7 dias","menor a 7 dias"
"116",116,1,381,216,165,4,"entre 7 y 14 dias","mayor a 14 dias"
"117",117,3,535,34,500,10,"menor a 7 dias","mayor a 14 dias"
"118",118,2,324,389,65,5,"mayor a 14 dias","entre 7 y 14 dias"
"119",119,2,266,136,130,16,"menor a 7 dias","entre 7 y 14 dias"
"120",120,2,225,226,1,11,"entre 7 y 14 dias","entre 7 y 14 dias"
"121",121,3,255,243,12,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"122",122,4,316,219,97,1,"entre 7 y 14 dias","entre 7 y 14 dias"
"123",123,2,35,160,125,4,"menor a 7 dias","menor a 7 dias"
"124",124,2,444,104,340,6,"menor a 7 dias","mayor a 14 dias"
"125",125,5,300,409,110,9,"mayor a 14 dias","entre 7 y 14 dias"
"126",126,1,150,148,2,11,"menor a 7 dias","menor a 7 dias"
"127",127,3,87,74,14,1,"menor a 7 dias","menor a 7 dias"
"128",128,2,122,256,134,8,"entre 7 y 14 dias","menor a 7 dias"
"129",129,2,51,321,270,4,"entre 7 y 14 dias","menor a 7 dias"
"130",130,5,359,186,173,10,"entre 7 y 14 dias","mayor a 14 dias"
"131",131,3,115,83,32,8,"menor a 7 dias","menor a 7 dias"
"132",132,1,102,432,330,5,"mayor a 14 dias","menor a 7 dias"
"133",133,3,91,157,65,1,"menor a 7 dias","menor a 7 dias"
"134",134,2,529,245,284,4,"entre 7 y 14 dias","mayor a 14 dias"
"135",135,6,311,330,19,14,"entre 7 y 14 dias","entre 7 y 14 dias"
"136",136,6,115,185,70,4,"entre 7 y 14 dias","menor a 7 dias"
"137",137,2,82,272,189,16,"entre 7 y 14 dias","menor a 7 dias"
"138",138,2,388,283,104,9,"entre 7 y 14 dias","mayor a 14 dias"
"139",139,2,293,557,265,8,"mayor a 14 dias","entre 7 y 14 dias"
"140",140,5,141,36,105,6,"menor a 7 dias","menor a 7 dias"
"141",141,6,740,982,242,4,"mayor a 14 dias","mayor a 14 dias"
"142",142,5,161,99,62,4,"menor a 7 dias","menor a 7 dias"
"143",143,4,490,243,248,5,"entre 7 y 14 dias","mayor a 14 dias"
"144",144,1,455,330,125,4,"entre 7 y 14 dias","mayor a 14 dias"
"145",145,4,224,214,9,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"146",146,2,476,402,74,7,"mayor a 14 dias","mayor a 14 dias"
"147",147,2,355,1296,942,4,"mayor a 14 dias","mayor a 14 dias"
"148",148,1,95,278,182,8,"entre 7 y 14 dias","menor a 7 dias"
"149",149,6,119,671,551,7,"mayor a 14 dias","menor a 7 dias"
"150",150,5,247,278,32,15,"entre 7 y 14 dias","entre 7 y 14 dias"
"151",151,6,150,308,158,5,"entre 7 y 14 dias","menor a 7 dias"
"152",152,2,141,223,82,4,"entre 7 y 14 dias","menor a 7 dias"
"153",153,1,222,233,12,13,"entre 7 y 14 dias","entre 7 y 14 dias"
"154",154,5,141,35,107,15,"menor a 7 dias","menor a 7 dias"
"155",155,4,355,426,71,6,"mayor a 14 dias","mayor a 14 dias"
"156",156,4,252,176,76,2,"entre 7 y 14 dias","entre 7 y 14 dias"
"157",157,3,156,208,52,7,"entre 7 y 14 dias","menor a 7 dias"
"158",158,1,430,254,176,7,"entre 7 y 14 dias","mayor a 14 dias"
"159",159,3,291,422,131,9,"mayor a 14 dias","entre 7 y 14 dias"
"160",160,3,310,81,229,9,"menor a 7 dias","entre 7 y 14 dias"
"161",161,3,373,68,305,14,"menor a 7 dias","mayor a 14 dias"
"162",162,1,191,265,74,5,"entre 7 y 14 dias","entre 7 y 14 dias"
"163",163,6,826,87,739,3,"menor a 7 dias","mayor a 14 dias"
"164",164,2,130,184,54,10,"entre 7 y 14 dias","menor a 7 dias"
"165",165,2,249,219,30,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"166",166,6,276,174,102,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"167",167,3,504,188,317,12,"entre 7 y 14 dias","mayor a 14 dias"
"168",168,5,217,51,166,7,"menor a 7 dias","entre 7 y 14 dias"
"169",169,1,496,152,343,14,"menor a 7 dias","mayor a 14 dias"
"170",170,3,273,196,77,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"171",171,2,426,258,168,15,"entre 7 y 14 dias","mayor a 14 dias"
"172",172,2,281,46,235,12,"menor a 7 dias","entre 7 y 14 dias"
"173",173,3,324,586,263,10,"mayor a 14 dias","entre 7 y 14 dias"
"174",174,6,511,265,247,14,"entre 7 y 14 dias","mayor a 14 dias"
"175",175,6,262,316,54,12,"entre 7 y 14 dias","entre 7 y 14 dias"
"176",176,1,397,364,33,11,"mayor a 14 dias","mayor a 14 dias"
"177",177,1,303,22,280,8,"menor a 7 dias","entre 7 y 14 dias"
"178",178,6,237,149,88,7,"menor a 7 dias","entre 7 y 14 dias"
"179",179,3,140,339,200,4,"mayor a 14 dias","menor a 7 dias"
"180",180,2,283,464,182,16,"mayor a 14 dias","entre 7 y 14 dias"
"181",181,2,150,187,37,9,"entre 7 y 14 dias","menor a 7 dias"
"182",182,2,115,282,167,2,"entre 7 y 14 dias","menor a 7 dias"
"183",183,1,203,683,480,14,"mayor a 14 dias","entre 7 y 14 dias"
"184",184,3,302,120,182,11,"menor a 7 dias","entre 7 y 14 dias"
"185",185,2,236,30,207,4,"menor a 7 dias","entre 7 y 14 dias"
"186",186,1,343,113,230,10,"menor a 7 dias","mayor a 14 dias"
"187",187,3,210,332,123,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"188",188,2,253,796,543,16,"mayor a 14 dias","entre 7 y 14 dias"
"189",189,1,660,198,462,8,"entre 7 y 14 dias","mayor a 14 dias"
"190",190,3,246,633,388,7,"mayor a 14 dias","entre 7 y 14 dias"
"191",191,4,395,296,99,4,"entre 7 y 14 dias","mayor a 14 dias"
"192",192,3,236,64,172,1,"menor a 7 dias","entre 7 y 14 dias"
"193",193,5,226,43,184,15,"menor a 7 dias","entre 7 y 14 dias"
"194",194,1,190,218,28,3,"entre 7 y 14 dias","entre 7 y 14 dias"
"195",195,1,185,515,331,10,"mayor a 14 dias","entre 7 y 14 dias"
"196",196,6,99,65,34,9,"menor a 7 dias","menor a 7 dias"
"197",197,2,118,93,25,4,"menor a 7 dias","menor a 7 dias"
"198",198,6,419,66,353,8,"menor a 7 dias","mayor a 14 dias"
"199",199,2,228,58,170,16,"menor a 7 dias","entre 7 y 14 dias"
"200",200,2,325,718,393,9,"mayor a 14 dias","entre 7 y 14 dias"
"201",201,5,340,209,131,1,"entre 7 y 14 dias","mayor a 14 dias"
"202",202,1,273,358,84,6,"mayor a 14 dias","entre 7 y 14 dias"
"203",203,3,623,663,40,10,"mayor a 14 dias","mayor a 14 dias"
"204",204,5,200,64,136,10,"menor a 7 dias","entre 7 y 14 dias"
"205",205,3,271,31,241,16,"menor a 7 dias","entre 7 y 14 dias"
"206",206,2,41,10,31,6,"menor a 7 dias","menor a 7 dias"
"207",207,2,467,58,409,10,"menor a 7 dias","mayor a 14 dias"
"208",208,6,184,61,123,10,"menor a 7 dias","entre 7 y 14 dias"
"209",209,4,472,297,175,1,"entre 7 y 14 dias","mayor a 14 dias"
"210",210,6,278,413,134,4,"mayor a 14 dias","entre 7 y 14 dias"
"211",211,1,300,338,37,4,"mayor a 14 dias","entre 7 y 14 dias"
"212",212,3,522,636,113,8,"mayor a 14 dias","mayor a 14 dias"
"213",213,3,200,1015,815,14,"mayor a 14 dias","entre 7 y 14 dias"
"214",214,2,351,243,108,4,"entre 7 y 14 dias","mayor a 14 dias"
"215",215,2,246,79,166,10,"menor a 7 dias","entre 7 y 14 dias"
"216",216,1,344,682,338,16,"mayor a 14 dias","mayor a 14 dias"
"217",217,4,379,197,181,10,"entre 7 y 14 dias","mayor a 14 dias"
"218",218,3,235,107,129,7,"menor a 7 dias","entre 7 y 14 dias"
"219",219,4,80,22,58,8,"menor a 7 dias","menor a 7 dias"
"220",220,1,797,496,300,8,"mayor a 14 dias","mayor a 14 dias"
"221",221,3,113,621,508,9,"mayor a 14 dias","menor a 7 dias"
"222",222,4,196,172,24,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"223",223,5,409,97,312,1,"menor a 7 dias","mayor a 14 dias"
"224",224,2,198,100,98,14,"menor a 7 dias","entre 7 y 14 dias"
"225",225,1,337,59,278,13,"menor a 7 dias","mayor a 14 dias"
"226",226,3,200,1457,1257,7,"mayor a 14 dias","entre 7 y 14 dias"
"227",227,1,226,989,764,4,"mayor a 14 dias","entre 7 y 14 dias"
"228",228,2,487,174,313,7,"entre 7 y 14 dias","mayor a 14 dias"
"229",229,2,241,211,30,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"230",230,3,635,53,582,10,"menor a 7 dias","mayor a 14 dias"
"231",231,6,71,314,243,4,"entre 7 y 14 dias","menor a 7 dias"
"232",232,6,262,495,233,15,"mayor a 14 dias","entre 7 y 14 dias"
"233",233,6,348,96,252,6,"menor a 7 dias","mayor a 14 dias"
"234",234,1,305,258,47,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"235",235,2,109,66,44,15,"menor a 7 dias","menor a 7 dias"
"236",236,2,345,98,246,4,"menor a 7 dias","mayor a 14 dias"
"237",237,6,191,162,28,6,"menor a 7 dias","entre 7 y 14 dias"
"238",238,1,93,87,6,16,"menor a 7 dias","menor a 7 dias"
"239",239,6,157,548,391,9,"mayor a 14 dias","menor a 7 dias"
"240",240,2,370,155,215,7,"menor a 7 dias","mayor a 14 dias"
"241",241,2,150,36,114,12,"menor a 7 dias","menor a 7 dias"
"242",242,2,268,197,70,9,"entre 7 y 14 dias","entre 7 y 14 dias"
"243",243,2,359,337,23,8,"mayor a 14 dias","mayor a 14 dias"
"244",244,6,294,849,555,10,"mayor a 14 dias","entre 7 y 14 dias"
"245",245,2,243,109,134,5,"menor a 7 dias","entre 7 y 14 dias"
"246",246,3,562,139,423,8,"menor a 7 dias","mayor a 14 dias"
"247",247,3,267,547,280,16,"mayor a 14 dias","entre 7 y 14 dias"
"248",248,2,430,156,274,10,"menor a 7 dias","mayor a 14 dias"
"249",249,1,194,101,92,3,"menor a 7 dias","entre 7 y 14 dias"
"250",250,2,211,1119,907,13,"mayor a 14 dias","entre 7 y 14 dias"
"251",251,5,327,75,252,6,"menor a 7 dias","entre 7 y 14 dias"
"252",252,2,171,615,444,9,"mayor a 14 dias","entre 7 y 14 dias"
"253",253,2,318,232,87,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"254",254,6,103,83,20,5,"menor a 7 dias","menor a 7 dias"
"255",255,3,285,77,208,12,"menor a 7 dias","entre 7 y 14 dias"
"256",256,3,286,536,249,16,"mayor a 14 dias","entre 7 y 14 dias"
"257",257,2,221,599,378,10,"mayor a 14 dias","entre 7 y 14 dias"
"258",258,2,221,134,87,3,"menor a 7 dias","entre 7 y 14 dias"
"259",259,2,56,203,147,7,"entre 7 y 14 dias","menor a 7 dias"
"260",260,3,809,76,733,10,"menor a 7 dias","mayor a 14 dias"
"261",261,2,42,118,76,3,"menor a 7 dias","menor a 7 dias"
"262",262,1,320,355,35,15,"mayor a 14 dias","entre 7 y 14 dias"
"263",263,2,77,536,459,6,"mayor a 14 dias","menor a 7 dias"
"264",264,6,168,50,118,8,"menor a 7 dias","entre 7 y 14 dias"
"265",265,4,109,177,68,9,"entre 7 y 14 dias","menor a 7 dias"
"266",266,2,218,1677,1459,6,"mayor a 14 dias","entre 7 y 14 dias"
"267",267,6,442,152,290,16,"menor a 7 dias","mayor a 14 dias"
"268",268,1,142,246,104,4,"entre 7 y 14 dias","menor a 7 dias"
"269",269,5,144,234,90,4,"entre 7 y 14 dias","menor a 7 dias"
"270",270,3,518,63,455,9,"menor a 7 dias","mayor a 14 dias"
"271",271,1,494,473,20,10,"mayor a 14 dias","mayor a 14 dias"
"272",272,2,60,109,49,4,"menor a 7 dias","menor a 7 dias"
"273",273,1,268,172,96,5,"entre 7 y 14 dias","entre 7 y 14 dias"
"274",274,4,133,719,586,6,"mayor a 14 dias","menor a 7 dias"
"275",275,4,172,322,150,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"276",276,2,222,170,52,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"277",277,2,341,317,25,13,"entre 7 y 14 dias","mayor a 14 dias"
"278",278,3,312,419,107,5,"mayor a 14 dias","entre 7 y 14 dias"
"279",279,1,233,734,501,9,"mayor a 14 dias","entre 7 y 14 dias"
"280",280,4,269,205,63,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"281",281,6,263,61,203,16,"menor a 7 dias","entre 7 y 14 dias"
"282",282,1,708,46,662,7,"menor a 7 dias","mayor a 14 dias"
"283",283,3,485,403,83,10,"mayor a 14 dias","mayor a 14 dias"
"284",284,2,296,261,36,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"285",285,3,214,295,81,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"286",286,3,297,98,200,6,"menor a 7 dias","entre 7 y 14 dias"
"287",287,5,419,15,403,4,"menor a 7 dias","mayor a 14 dias"
"288",288,4,383,543,160,7,"mayor a 14 dias","mayor a 14 dias"
"289",289,3,262,203,58,12,"entre 7 y 14 dias","entre 7 y 14 dias"
"290",290,1,299,475,176,4,"mayor a 14 dias","entre 7 y 14 dias"
"291",291,5,203,139,64,8,"menor a 7 dias","entre 7 y 14 dias"
"292",292,2,62,786,724,5,"mayor a 14 dias","menor a 7 dias"
"293",293,4,309,46,263,5,"menor a 7 dias","entre 7 y 14 dias"
"294",294,6,473,378,95,5,"mayor a 14 dias","mayor a 14 dias"
"295",295,3,222,428,207,7,"mayor a 14 dias","entre 7 y 14 dias"
"296",296,1,152,185,33,16,"entre 7 y 14 dias","menor a 7 dias"
"297",297,2,580,104,476,7,"menor a 7 dias","mayor a 14 dias"
"298",298,2,151,473,322,13,"mayor a 14 dias","menor a 7 dias"
"299",299,1,88,602,514,2,"mayor a 14 dias","menor a 7 dias"
"300",300,1,212,362,150,10,"mayor a 14 dias","entre 7 y 14 dias"
"301",301,4,223,503,280,4,"mayor a 14 dias","entre 7 y 14 dias"
"302",302,2,168,427,258,10,"mayor a 14 dias","entre 7 y 14 dias"
"303",303,6,112,370,258,15,"mayor a 14 dias","menor a 7 dias"
"304",304,1,228,25,203,13,"menor a 7 dias","entre 7 y 14 dias"
"305",305,1,311,125,186,3,"menor a 7 dias","entre 7 y 14 dias"
"306",306,2,408,265,143,7,"entre 7 y 14 dias","mayor a 14 dias"
"307",307,1,176,95,82,8,"menor a 7 dias","entre 7 y 14 dias"
"308",308,5,400,28,372,9,"menor a 7 dias","mayor a 14 dias"
"309",309,6,235,813,578,6,"mayor a 14 dias","entre 7 y 14 dias"
"310",310,2,269,140,129,5,"menor a 7 dias","entre 7 y 14 dias"
"311",311,1,126,143,17,8,"menor a 7 dias","menor a 7 dias"
"312",312,3,545,137,408,6,"menor a 7 dias","mayor a 14 dias"
"313",313,3,265,671,406,10,"mayor a 14 dias","entre 7 y 14 dias"
"314",314,2,215,120,95,3,"menor a 7 dias","entre 7 y 14 dias"
"315",315,5,51,537,486,9,"mayor a 14 dias","menor a 7 dias"
"316",316,6,78,111,33,8,"menor a 7 dias","menor a 7 dias"
"317",317,2,155,227,71,4,"entre 7 y 14 dias","menor a 7 dias"
"318",318,6,94,22,72,16,"menor a 7 dias","menor a 7 dias"
"319",319,4,173,252,80,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"320",320,3,165,245,81,4,"entre 7 y 14 dias","menor a 7 dias"
"321",321,2,314,112,202,5,"menor a 7 dias","entre 7 y 14 dias"
"322",322,1,431,118,313,4,"menor a 7 dias","mayor a 14 dias"
"323",323,2,352,127,225,7,"menor a 7 dias","mayor a 14 dias"
"324",324,2,140,150,10,10,"menor a 7 dias","menor a 7 dias"
"325",325,4,373,331,42,16,"entre 7 y 14 dias","mayor a 14 dias"
"326",326,2,347,35,312,6,"menor a 7 dias","mayor a 14 dias"
"327",327,3,280,470,190,2,"mayor a 14 dias","entre 7 y 14 dias"
"328",328,4,274,26,248,16,"menor a 7 dias","entre 7 y 14 dias"
"329",329,5,100,710,609,4,"mayor a 14 dias","menor a 7 dias"
"330",330,2,698,1260,562,6,"mayor a 14 dias","mayor a 14 dias"
"331",331,4,342,417,75,14,"mayor a 14 dias","mayor a 14 dias"
"332",332,3,406,154,252,4,"menor a 7 dias","mayor a 14 dias"
"333",333,2,229,470,241,2,"mayor a 14 dias","entre 7 y 14 dias"
"334",334,2,271,29,241,8,"menor a 7 dias","entre 7 y 14 dias"
"335",335,2,811,303,508,6,"entre 7 y 14 dias","mayor a 14 dias"
"336",336,2,301,236,65,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"337",337,2,236,717,481,1,"mayor a 14 dias","entre 7 y 14 dias"
"338",338,5,494,242,252,8,"entre 7 y 14 dias","mayor a 14 dias"
"339",339,4,320,132,188,4,"menor a 7 dias","entre 7 y 14 dias"
"340",340,3,170,56,114,6,"menor a 7 dias","entre 7 y 14 dias"
"341",341,1,179,58,122,14,"menor a 7 dias","entre 7 y 14 dias"
"342",342,4,276,114,162,4,"menor a 7 dias","entre 7 y 14 dias"
"343",343,2,124,284,160,15,"entre 7 y 14 dias","menor a 7 dias"
"344",344,2,457,439,18,10,"mayor a 14 dias","mayor a 14 dias"
"345",345,6,190,332,142,5,"entre 7 y 14 dias","entre 7 y 14 dias"
"346",346,4,126,672,547,12,"mayor a 14 dias","menor a 7 dias"
"347",347,1,152,437,285,8,"mayor a 14 dias","menor a 7 dias"
"348",348,2,434,220,214,5,"entre 7 y 14 dias","mayor a 14 dias"
"349",349,2,562,125,437,8,"menor a 7 dias","mayor a 14 dias"
"350",350,6,317,346,29,6,"mayor a 14 dias","entre 7 y 14 dias"
"351",351,1,428,1094,666,9,"mayor a 14 dias","mayor a 14 dias"
"352",352,3,188,6,182,10,"menor a 7 dias","entre 7 y 14 dias"
"353",353,4,319,141,178,3,"menor a 7 dias","entre 7 y 14 dias"
"354",354,5,337,18,319,10,"menor a 7 dias","mayor a 14 dias"
"355",355,4,216,313,98,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"356",356,4,83,720,636,4,"mayor a 14 dias","menor a 7 dias"
"357",357,2,157,74,83,4,"menor a 7 dias","menor a 7 dias"
"358",358,5,247,240,8,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"359",359,6,180,453,273,13,"mayor a 14 dias","entre 7 y 14 dias"
"360",360,3,239,166,73,4,"menor a 7 dias","entre 7 y 14 dias"
"361",361,1,223,48,174,3,"menor a 7 dias","entre 7 y 14 dias"
"362",362,3,259,98,161,5,"menor a 7 dias","entre 7 y 14 dias"
"363",363,6,211,465,254,6,"mayor a 14 dias","entre 7 y 14 dias"
"364",364,5,697,5,691,10,"menor a 7 dias","mayor a 14 dias"
"365",365,3,148,70,78,1,"menor a 7 dias","menor a 7 dias"
"366",366,1,140,17,123,13,"menor a 7 dias","menor a 7 dias"
"367",367,2,180,137,43,8,"menor a 7 dias","entre 7 y 14 dias"
