"","idnum","Sitio","Pred","Real","Error","NaveDescarga","RealDisc","PredDisc"
"41",41,2,220,130,90,14,"menor a 7 dias","entre 7 y 14 dias"
"42",42,5,214,216,2,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"43",43,3,743,429,314,2,"mayor a 14 dias","mayor a 14 dias"
"44",44,1,241,243,2,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"45",45,1,440,60,380,9,"menor a 7 dias","mayor a 14 dias"
"46",46,2,274,242,31,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"47",47,3,456,17,439,4,"menor a 7 dias","mayor a 14 dias"
"48",48,2,578,171,407,4,"entre 7 y 14 dias","mayor a 14 dias"
"49",49,6,783,70,713,8,"menor a 7 dias","mayor a 14 dias"
"50",50,2,115,421,306,7,"mayor a 14 dias","menor a 7 dias"
"51",51,3,96,742,646,6,"mayor a 14 dias","menor a 7 dias"
"52",52,1,242,64,178,6,"menor a 7 dias","entre 7 y 14 dias"
"53",53,2,380,540,159,4,"mayor a 14 dias","mayor a 14 dias"
"54",54,3,161,128,33,4,"menor a 7 dias","menor a 7 dias"
"55",55,2,363,118,245,16,"menor a 7 dias","mayor a 14 dias"
"56",56,1,163,136,27,10,"menor a 7 dias","menor a 7 dias"
"57",57,3,160,122,38,16,"menor a 7 dias","menor a 7 dias"
"58",58,5,162,612,450,5,"mayor a 14 dias","menor a 7 dias"
"59",59,4,361,196,165,10,"entre 7 y 14 dias","mayor a 14 dias"
"60",60,3,285,303,18,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"61",61,5,370,124,246,15,"menor a 7 dias","mayor a 14 dias"
"62",62,2,78,444,366,10,"mayor a 14 dias","menor a 7 dias"
"63",63,6,222,559,338,12,"mayor a 14 dias","entre 7 y 14 dias"
"64",64,1,547,7,540,11,"menor a 7 dias","mayor a 14 dias"
"65",65,1,83,361,278,14,"mayor a 14 dias","menor a 7 dias"
"66",66,2,199,483,284,4,"mayor a 14 dias","entre 7 y 14 dias"
"67",67,3,350,145,205,15,"menor a 7 dias","mayor a 14 dias"
"68",68,1,128,113,15,16,"menor a 7 dias","menor a 7 dias"
"69",69,3,140,57,83,4,"menor a 7 dias","menor a 7 dias"
"70",70,3,224,298,75,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"71",71,2,120,290,170,5,"entre 7 y 14 dias","menor a 7 dias"
"72",72,1,337,514,177,16,"mayor a 14 dias","mayor a 14 dias"
"73",73,2,477,241,236,6,"entre 7 y 14 dias","mayor a 14 dias"
"74",74,4,275,321,47,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"75",75,1,277,223,55,14,"entre 7 y 14 dias","entre 7 y 14 dias"
"76",76,1,73,164,91,6,"menor a 7 dias","menor a 7 dias"
"77",77,3,367,588,221,7,"mayor a 14 dias","mayor a 14 dias"
"78",78,6,143,102,41,4,"menor a 7 dias","menor a 7 dias"
"79",79,4,179,397,218,12,"mayor a 14 dias","entre 7 y 14 dias"
"80",80,3,138,464,327,10,"mayor a 14 dias","menor a 7 dias"
"81",81,3,142,271,129,16,"entre 7 y 14 dias","menor a 7 dias"
"82",82,5,99,212,113,4,"entre 7 y 14 dias","menor a 7 dias"
"83",83,6,956,536,420,10,"mayor a 14 dias","mayor a 14 dias"
"84",84,1,136,488,352,15,"mayor a 14 dias","menor a 7 dias"
"85",85,3,98,401,303,12,"mayor a 14 dias","menor a 7 dias"
"86",86,6,363,388,26,1,"mayor a 14 dias","mayor a 14 dias"
"87",87,1,633,30,603,5,"menor a 7 dias","mayor a 14 dias"
"88",88,2,34,255,220,16,"entre 7 y 14 dias","menor a 7 dias"
"89",89,2,145,179,34,10,"entre 7 y 14 dias","menor a 7 dias"
"90",90,1,482,272,211,4,"entre 7 y 14 dias","mayor a 14 dias"
"91",91,6,177,251,73,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"92",92,6,533,73,460,4,"menor a 7 dias","mayor a 14 dias"
"93",93,2,32,55,23,1,"menor a 7 dias","menor a 7 dias"
"94",94,1,39,180,141,9,"entre 7 y 14 dias","menor a 7 dias"
"95",95,3,273,74,199,4,"menor a 7 dias","entre 7 y 14 dias"
"96",96,2,201,227,26,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"97",97,2,88,196,108,16,"entre 7 y 14 dias","menor a 7 dias"
"98",98,6,358,156,202,10,"menor a 7 dias","mayor a 14 dias"
"99",99,3,279,777,499,10,"mayor a 14 dias","entre 7 y 14 dias"
"100",100,4,219,72,146,8,"menor a 7 dias","entre 7 y 14 dias"
"101",101,6,232,415,183,14,"mayor a 14 dias","entre 7 y 14 dias"
"102",102,4,178,197,19,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"103",103,3,144,530,385,8,"mayor a 14 dias","menor a 7 dias"
"104",104,5,158,87,71,16,"menor a 7 dias","menor a 7 dias"
"105",105,3,223,574,351,4,"mayor a 14 dias","entre 7 y 14 dias"
"106",106,2,857,408,449,6,"mayor a 14 dias","mayor a 14 dias"
"107",107,2,398,353,45,15,"mayor a 14 dias","mayor a 14 dias"
"108",108,2,124,197,74,8,"entre 7 y 14 dias","menor a 7 dias"
"109",109,1,535,558,23,10,"mayor a 14 dias","mayor a 14 dias"
"110",110,3,467,160,307,9,"menor a 7 dias","mayor a 14 dias"
"111",111,2,72,231,159,3,"entre 7 y 14 dias","menor a 7 dias"
"112",112,3,268,390,122,6,"mayor a 14 dias","entre 7 y 14 dias"
"113",113,5,320,70,249,16,"menor a 7 dias","entre 7 y 14 dias"
"114",114,1,442,167,275,10,"menor a 7 dias","mayor a 14 dias"
"115",115,2,165,147,18,8,"menor a 7 dias","menor a 7 dias"
"116",116,6,202,1187,986,4,"mayor a 14 dias","entre 7 y 14 dias"
"117",117,2,235,189,47,3,"entre 7 y 14 dias","entre 7 y 14 dias"
"118",118,4,191,14,177,11,"menor a 7 dias","entre 7 y 14 dias"
"119",119,1,198,93,105,10,"menor a 7 dias","entre 7 y 14 dias"
"120",120,6,109,530,421,15,"mayor a 14 dias","menor a 7 dias"
"121",121,3,145,575,430,4,"mayor a 14 dias","menor a 7 dias"
"122",122,5,176,150,26,8,"menor a 7 dias","entre 7 y 14 dias"
"123",123,3,105,78,26,8,"menor a 7 dias","menor a 7 dias"
"124",124,2,230,83,147,9,"menor a 7 dias","entre 7 y 14 dias"
"125",125,1,122,103,19,9,"menor a 7 dias","menor a 7 dias"
"126",126,1,300,343,43,10,"mayor a 14 dias","entre 7 y 14 dias"
"127",127,6,424,123,302,13,"menor a 7 dias","mayor a 14 dias"
"128",128,4,536,47,488,7,"menor a 7 dias","mayor a 14 dias"
"129",129,1,51,294,243,8,"entre 7 y 14 dias","menor a 7 dias"
"130",130,3,220,179,41,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"131",131,6,130,299,169,10,"entre 7 y 14 dias","menor a 7 dias"
"132",132,1,254,458,204,10,"mayor a 14 dias","entre 7 y 14 dias"
"133",133,1,270,21,249,4,"menor a 7 dias","entre 7 y 14 dias"
"134",134,5,420,104,316,6,"menor a 7 dias","mayor a 14 dias"
"135",135,1,170,418,248,2,"mayor a 14 dias","entre 7 y 14 dias"
"136",136,3,339,191,147,4,"entre 7 y 14 dias","mayor a 14 dias"
"137",137,3,589,483,106,11,"mayor a 14 dias","mayor a 14 dias"
"138",138,6,219,269,50,14,"entre 7 y 14 dias","entre 7 y 14 dias"
"139",139,3,287,331,44,11,"entre 7 y 14 dias","entre 7 y 14 dias"
"140",140,2,298,419,121,1,"mayor a 14 dias","entre 7 y 14 dias"
"141",141,1,188,18,169,10,"menor a 7 dias","entre 7 y 14 dias"
"142",142,1,159,72,87,16,"menor a 7 dias","menor a 7 dias"
"143",143,2,254,249,5,1,"entre 7 y 14 dias","entre 7 y 14 dias"
"144",144,1,102,242,139,8,"entre 7 y 14 dias","menor a 7 dias"
"145",145,2,278,321,43,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"146",146,5,198,6,192,12,"menor a 7 dias","entre 7 y 14 dias"
"147",147,3,162,781,619,10,"mayor a 14 dias","menor a 7 dias"
"148",148,5,830,79,751,14,"menor a 7 dias","mayor a 14 dias"
"149",149,1,349,228,121,10,"entre 7 y 14 dias","mayor a 14 dias"
"150",150,1,267,1,266,15,"menor a 7 dias","entre 7 y 14 dias"
"151",151,3,154,266,112,12,"entre 7 y 14 dias","menor a 7 dias"
"152",152,1,264,360,97,14,"mayor a 14 dias","entre 7 y 14 dias"
"153",153,3,344,752,408,8,"mayor a 14 dias","mayor a 14 dias"
"154",154,3,334,624,291,16,"mayor a 14 dias","entre 7 y 14 dias"
"155",155,5,260,97,164,16,"menor a 7 dias","entre 7 y 14 dias"
"156",156,6,403,722,319,7,"mayor a 14 dias","mayor a 14 dias"
"157",157,3,170,73,97,6,"menor a 7 dias","entre 7 y 14 dias"
"158",158,3,204,460,256,9,"mayor a 14 dias","entre 7 y 14 dias"
"159",159,3,266,468,202,4,"mayor a 14 dias","entre 7 y 14 dias"
"160",160,6,265,98,167,12,"menor a 7 dias","entre 7 y 14 dias"
"161",161,3,100,175,75,16,"entre 7 y 14 dias","menor a 7 dias"
"162",162,5,242,941,699,8,"mayor a 14 dias","entre 7 y 14 dias"
"163",163,4,438,184,254,1,"entre 7 y 14 dias","mayor a 14 dias"
"164",164,5,210,171,39,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"165",165,3,386,407,20,12,"mayor a 14 dias","mayor a 14 dias"
"166",166,3,357,1107,750,16,"mayor a 14 dias","mayor a 14 dias"
"167",167,3,678,23,656,8,"menor a 7 dias","mayor a 14 dias"
"168",168,3,357,179,179,14,"entre 7 y 14 dias","mayor a 14 dias"
"169",169,4,256,5,251,7,"menor a 7 dias","entre 7 y 14 dias"
"170",170,3,297,369,72,6,"mayor a 14 dias","entre 7 y 14 dias"
"171",171,3,261,185,76,1,"entre 7 y 14 dias","entre 7 y 14 dias"
"172",172,5,185,190,5,12,"entre 7 y 14 dias","entre 7 y 14 dias"
"173",173,1,274,221,52,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"174",174,1,266,740,475,4,"mayor a 14 dias","entre 7 y 14 dias"
"175",175,2,188,406,217,9,"mayor a 14 dias","entre 7 y 14 dias"
"176",176,3,173,138,35,8,"menor a 7 dias","entre 7 y 14 dias"
"177",177,2,390,232,158,4,"entre 7 y 14 dias","mayor a 14 dias"
"178",178,6,176,47,129,16,"menor a 7 dias","entre 7 y 14 dias"
"179",179,2,110,65,45,10,"menor a 7 dias","menor a 7 dias"
"180",180,2,148,382,233,12,"mayor a 14 dias","menor a 7 dias"
"181",181,3,98,17,81,4,"menor a 7 dias","menor a 7 dias"
"182",182,1,229,206,23,13,"entre 7 y 14 dias","entre 7 y 14 dias"
"183",183,5,312,76,236,8,"menor a 7 dias","entre 7 y 14 dias"
"184",184,2,364,571,207,3,"mayor a 14 dias","mayor a 14 dias"
"185",185,4,258,346,88,7,"mayor a 14 dias","entre 7 y 14 dias"
"186",186,4,507,438,68,8,"mayor a 14 dias","mayor a 14 dias"
"187",187,3,538,231,307,10,"entre 7 y 14 dias","mayor a 14 dias"
"188",188,4,84,104,20,4,"menor a 7 dias","menor a 7 dias"
"189",189,1,34,88,54,4,"menor a 7 dias","menor a 7 dias"
"190",190,3,204,47,157,13,"menor a 7 dias","entre 7 y 14 dias"
"191",191,3,299,173,126,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"192",192,5,68,199,131,14,"entre 7 y 14 dias","menor a 7 dias"
"193",193,5,188,38,150,16,"menor a 7 dias","entre 7 y 14 dias"
"194",194,2,285,823,539,16,"mayor a 14 dias","entre 7 y 14 dias"
"195",195,3,204,261,57,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"196",196,2,421,264,157,9,"entre 7 y 14 dias","mayor a 14 dias"
"197",197,3,157,320,163,6,"entre 7 y 14 dias","menor a 7 dias"
"198",198,3,210,402,191,1,"mayor a 14 dias","entre 7 y 14 dias"
"199",199,2,204,21,184,16,"menor a 7 dias","entre 7 y 14 dias"
"200",200,2,693,129,564,7,"menor a 7 dias","mayor a 14 dias"
"201",201,2,477,143,334,1,"menor a 7 dias","mayor a 14 dias"
"202",202,2,557,256,301,4,"entre 7 y 14 dias","mayor a 14 dias"
"203",203,3,372,102,270,6,"menor a 7 dias","mayor a 14 dias"
"204",204,3,277,146,132,13,"menor a 7 dias","entre 7 y 14 dias"
"205",205,3,150,92,58,10,"menor a 7 dias","menor a 7 dias"
"206",206,2,201,220,19,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"207",207,6,125,843,718,4,"mayor a 14 dias","menor a 7 dias"
"208",208,3,269,25,244,16,"menor a 7 dias","entre 7 y 14 dias"
"209",209,3,343,326,17,10,"entre 7 y 14 dias","mayor a 14 dias"
"210",210,4,150,76,74,9,"menor a 7 dias","menor a 7 dias"
"211",211,2,73,239,165,16,"entre 7 y 14 dias","menor a 7 dias"
"212",212,2,406,201,206,10,"entre 7 y 14 dias","mayor a 14 dias"
"213",213,2,286,415,129,9,"mayor a 14 dias","entre 7 y 14 dias"
"214",214,3,59,297,238,16,"entre 7 y 14 dias","menor a 7 dias"
"215",215,3,65,444,379,4,"mayor a 14 dias","menor a 7 dias"
"216",216,5,272,142,129,7,"menor a 7 dias","entre 7 y 14 dias"
"217",217,3,179,778,600,4,"mayor a 14 dias","entre 7 y 14 dias"
"218",218,3,192,84,108,10,"menor a 7 dias","entre 7 y 14 dias"
"219",219,3,187,370,183,8,"mayor a 14 dias","entre 7 y 14 dias"
"220",220,5,109,874,765,8,"mayor a 14 dias","menor a 7 dias"
"221",221,3,232,696,463,4,"mayor a 14 dias","entre 7 y 14 dias"
"222",222,2,383,180,203,2,"entre 7 y 14 dias","mayor a 14 dias"
"223",223,4,173,34,139,4,"menor a 7 dias","entre 7 y 14 dias"
"224",224,3,411,200,211,7,"entre 7 y 14 dias","mayor a 14 dias"
"225",225,1,180,208,28,9,"entre 7 y 14 dias","entre 7 y 14 dias"
"226",226,6,392,164,228,16,"menor a 7 dias","mayor a 14 dias"
"227",227,5,258,16,242,3,"menor a 7 dias","entre 7 y 14 dias"
"228",228,1,438,134,304,10,"menor a 7 dias","mayor a 14 dias"
"229",229,3,81,330,249,7,"entre 7 y 14 dias","menor a 7 dias"
"230",230,6,107,193,86,4,"entre 7 y 14 dias","menor a 7 dias"
"231",231,6,203,166,37,7,"menor a 7 dias","entre 7 y 14 dias"
"232",232,3,264,67,198,8,"menor a 7 dias","entre 7 y 14 dias"
"233",233,1,222,751,529,4,"mayor a 14 dias","entre 7 y 14 dias"
"234",234,3,241,884,643,4,"mayor a 14 dias","entre 7 y 14 dias"
"235",235,2,187,214,26,1,"entre 7 y 14 dias","entre 7 y 14 dias"
"236",236,3,177,73,104,9,"menor a 7 dias","entre 7 y 14 dias"
"237",237,4,204,61,143,13,"menor a 7 dias","entre 7 y 14 dias"
"238",238,1,245,375,131,4,"mayor a 14 dias","entre 7 y 14 dias"
"239",239,5,299,18,282,16,"menor a 7 dias","entre 7 y 14 dias"
"240",240,2,303,858,555,3,"mayor a 14 dias","entre 7 y 14 dias"
"241",241,3,106,11,95,5,"menor a 7 dias","menor a 7 dias"
"242",242,6,397,114,283,16,"menor a 7 dias","mayor a 14 dias"
"243",243,4,61,44,18,11,"menor a 7 dias","menor a 7 dias"
"244",244,1,414,279,135,4,"entre 7 y 14 dias","mayor a 14 dias"
"245",245,3,86,448,362,6,"mayor a 14 dias","menor a 7 dias"
"246",246,2,258,366,107,9,"mayor a 14 dias","entre 7 y 14 dias"
"247",247,2,203,636,433,3,"mayor a 14 dias","entre 7 y 14 dias"
"248",248,1,112,883,770,14,"mayor a 14 dias","menor a 7 dias"
"249",249,4,107,80,27,10,"menor a 7 dias","menor a 7 dias"
"250",250,1,134,225,91,6,"entre 7 y 14 dias","menor a 7 dias"
"251",251,3,228,141,87,16,"menor a 7 dias","entre 7 y 14 dias"
"252",252,5,153,420,268,8,"mayor a 14 dias","menor a 7 dias"
"253",253,4,492,373,119,8,"mayor a 14 dias","mayor a 14 dias"
"254",254,4,286,449,163,16,"mayor a 14 dias","entre 7 y 14 dias"
"255",255,6,624,393,231,4,"mayor a 14 dias","mayor a 14 dias"
"256",256,4,201,186,16,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"257",257,1,47,808,760,5,"mayor a 14 dias","menor a 7 dias"
"258",258,6,410,231,179,6,"entre 7 y 14 dias","mayor a 14 dias"
"259",259,6,346,74,272,15,"menor a 7 dias","mayor a 14 dias"
"260",260,3,56,53,3,16,"menor a 7 dias","menor a 7 dias"
"261",261,4,286,55,231,16,"menor a 7 dias","entre 7 y 14 dias"
"262",262,3,217,231,14,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"263",263,3,303,103,200,10,"menor a 7 dias","entre 7 y 14 dias"
"264",264,1,564,385,179,6,"mayor a 14 dias","mayor a 14 dias"
"265",265,3,610,8,602,16,"menor a 7 dias","mayor a 14 dias"
"266",266,2,50,124,75,9,"menor a 7 dias","menor a 7 dias"
"267",267,2,221,471,250,10,"mayor a 14 dias","entre 7 y 14 dias"
"268",268,4,159,774,615,10,"mayor a 14 dias","menor a 7 dias"
"269",269,5,251,36,216,16,"menor a 7 dias","entre 7 y 14 dias"
"270",270,6,729,112,617,5,"menor a 7 dias","mayor a 14 dias"
"271",271,4,82,185,103,7,"entre 7 y 14 dias","menor a 7 dias"
"272",272,5,218,22,197,7,"menor a 7 dias","entre 7 y 14 dias"
"273",273,3,121,589,468,4,"mayor a 14 dias","menor a 7 dias"
"274",274,3,241,327,86,1,"entre 7 y 14 dias","entre 7 y 14 dias"
"275",275,1,440,108,333,7,"menor a 7 dias","mayor a 14 dias"
"276",276,3,436,338,98,16,"mayor a 14 dias","mayor a 14 dias"
"277",277,2,382,51,331,9,"menor a 7 dias","mayor a 14 dias"
"278",278,4,750,86,664,15,"menor a 7 dias","mayor a 14 dias"
"279",279,2,207,62,145,4,"menor a 7 dias","entre 7 y 14 dias"
"280",280,2,296,96,200,6,"menor a 7 dias","entre 7 y 14 dias"
"281",281,5,132,536,404,6,"mayor a 14 dias","menor a 7 dias"
"282",282,3,467,75,392,1,"menor a 7 dias","mayor a 14 dias"
"283",283,3,286,230,56,13,"entre 7 y 14 dias","entre 7 y 14 dias"
"284",284,6,217,13,205,6,"menor a 7 dias","entre 7 y 14 dias"
"285",285,5,268,122,147,16,"menor a 7 dias","entre 7 y 14 dias"
"286",286,4,231,371,140,5,"mayor a 14 dias","entre 7 y 14 dias"
"287",287,3,314,245,69,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"288",288,2,235,73,162,15,"menor a 7 dias","entre 7 y 14 dias"
"289",289,1,436,499,63,7,"mayor a 14 dias","mayor a 14 dias"
"290",290,3,169,200,31,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"291",291,3,713,200,513,8,"entre 7 y 14 dias","mayor a 14 dias"
"292",292,3,222,305,83,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"293",293,3,156,459,303,4,"mayor a 14 dias","menor a 7 dias"
"294",294,3,330,25,304,1,"menor a 7 dias","entre 7 y 14 dias"
"295",295,1,449,400,49,8,"mayor a 14 dias","mayor a 14 dias"
"296",296,1,177,362,184,4,"mayor a 14 dias","entre 7 y 14 dias"
"297",297,3,152,577,425,16,"mayor a 14 dias","menor a 7 dias"
"298",298,3,130,544,414,16,"mayor a 14 dias","menor a 7 dias"
"299",299,3,713,241,472,6,"entre 7 y 14 dias","mayor a 14 dias"
"300",300,3,426,128,298,6,"menor a 7 dias","mayor a 14 dias"
"301",301,4,302,797,496,4,"mayor a 14 dias","entre 7 y 14 dias"
"302",302,1,351,435,84,7,"mayor a 14 dias","mayor a 14 dias"
"303",303,1,276,242,34,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"304",304,1,247,186,61,2,"entre 7 y 14 dias","entre 7 y 14 dias"
"305",305,4,310,788,478,5,"mayor a 14 dias","entre 7 y 14 dias"
"306",306,3,239,7,233,10,"menor a 7 dias","entre 7 y 14 dias"
"307",307,1,95,358,263,4,"mayor a 14 dias","menor a 7 dias"
"308",308,3,283,49,233,4,"menor a 7 dias","entre 7 y 14 dias"
"309",309,3,140,350,210,15,"mayor a 14 dias","menor a 7 dias"
"310",310,2,419,89,330,5,"menor a 7 dias","mayor a 14 dias"
"311",311,4,283,286,3,11,"entre 7 y 14 dias","entre 7 y 14 dias"
"312",312,6,425,406,20,10,"mayor a 14 dias","mayor a 14 dias"
"313",313,1,225,20,205,8,"menor a 7 dias","entre 7 y 14 dias"
"314",314,3,499,312,187,10,"entre 7 y 14 dias","mayor a 14 dias"
"315",315,1,314,238,77,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"316",316,1,397,78,320,16,"menor a 7 dias","mayor a 14 dias"
"317",317,1,394,213,181,11,"entre 7 y 14 dias","mayor a 14 dias"
"318",318,5,247,17,230,16,"menor a 7 dias","entre 7 y 14 dias"
"319",319,4,184,332,148,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"320",320,5,160,64,96,8,"menor a 7 dias","menor a 7 dias"
"321",321,1,57,99,42,6,"menor a 7 dias","menor a 7 dias"
"322",322,6,278,78,199,16,"menor a 7 dias","entre 7 y 14 dias"
"323",323,3,376,118,258,16,"menor a 7 dias","mayor a 14 dias"
"324",324,6,128,1176,1048,4,"mayor a 14 dias","menor a 7 dias"
"325",325,2,357,713,356,7,"mayor a 14 dias","mayor a 14 dias"
"326",326,2,243,40,203,11,"menor a 7 dias","entre 7 y 14 dias"
"327",327,4,216,231,15,13,"entre 7 y 14 dias","entre 7 y 14 dias"
"328",328,1,260,19,241,15,"menor a 7 dias","entre 7 y 14 dias"
"329",329,2,313,472,159,4,"mayor a 14 dias","entre 7 y 14 dias"
"330",330,2,356,41,316,10,"menor a 7 dias","mayor a 14 dias"
"331",331,3,69,295,226,10,"entre 7 y 14 dias","menor a 7 dias"
"332",332,3,120,760,640,7,"mayor a 14 dias","menor a 7 dias"
"333",333,2,230,83,148,3,"menor a 7 dias","entre 7 y 14 dias"
"334",334,4,65,117,52,4,"menor a 7 dias","menor a 7 dias"
"335",335,3,121,211,90,16,"entre 7 y 14 dias","menor a 7 dias"
"336",336,3,243,794,550,4,"mayor a 14 dias","entre 7 y 14 dias"
"337",337,2,457,156,301,4,"menor a 7 dias","mayor a 14 dias"
"338",338,2,137,101,37,10,"menor a 7 dias","menor a 7 dias"
"339",339,1,452,191,261,16,"entre 7 y 14 dias","mayor a 14 dias"
"340",340,5,106,487,380,7,"mayor a 14 dias","menor a 7 dias"
"341",341,5,270,159,110,11,"menor a 7 dias","entre 7 y 14 dias"
"342",342,5,683,44,639,5,"menor a 7 dias","mayor a 14 dias"
"343",343,4,126,194,68,16,"entre 7 y 14 dias","menor a 7 dias"
"344",344,2,548,93,455,4,"menor a 7 dias","mayor a 14 dias"
"345",345,5,147,96,51,4,"menor a 7 dias","menor a 7 dias"
"346",346,1,231,7,223,10,"menor a 7 dias","entre 7 y 14 dias"
"347",347,2,295,34,260,5,"menor a 7 dias","entre 7 y 14 dias"
"348",348,1,334,431,97,3,"mayor a 14 dias","entre 7 y 14 dias"
"349",349,1,287,565,278,5,"mayor a 14 dias","entre 7 y 14 dias"
"350",350,3,260,310,50,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"351",351,3,195,279,85,3,"entre 7 y 14 dias","entre 7 y 14 dias"
"352",352,3,405,32,373,7,"menor a 7 dias","mayor a 14 dias"
"353",353,2,94,98,4,8,"menor a 7 dias","menor a 7 dias"
"354",354,3,581,68,513,13,"menor a 7 dias","mayor a 14 dias"
"355",355,3,359,4,355,2,"menor a 7 dias","mayor a 14 dias"
"356",356,6,49,4,45,14,"menor a 7 dias","menor a 7 dias"
"357",357,3,231,446,215,9,"mayor a 14 dias","entre 7 y 14 dias"
"358",358,2,170,395,225,2,"mayor a 14 dias","entre 7 y 14 dias"
"359",359,1,222,136,86,9,"menor a 7 dias","entre 7 y 14 dias"
"360",360,2,119,243,124,12,"entre 7 y 14 dias","menor a 7 dias"
"361",361,4,402,835,434,3,"mayor a 14 dias","mayor a 14 dias"
"362",362,2,675,557,118,8,"mayor a 14 dias","mayor a 14 dias"
"363",363,3,143,146,3,4,"menor a 7 dias","menor a 7 dias"
"364",364,3,176,81,95,16,"menor a 7 dias","entre 7 y 14 dias"
"365",365,2,151,295,144,4,"entre 7 y 14 dias","menor a 7 dias"
"366",366,1,288,609,321,12,"mayor a 14 dias","entre 7 y 14 dias"
"367",367,1,140,390,249,5,"mayor a 14 dias","menor a 7 dias"
"368",368,3,176,211,35,16,"entre 7 y 14 dias","entre 7 y 14 dias"
