"","idnum","Sitio","Pred","Real","Error","NaveDescarga","RealDisc","PredDisc"
"75",75,2,348,489,140,10,"mayor a 14 dias","mayor a 14 dias"
"76",76,5,338,772,434,6,"mayor a 14 dias","mayor a 14 dias"
"77",77,2,40,70,30,1,"menor a 7 dias","menor a 7 dias"
"78",78,2,108,221,113,11,"entre 7 y 14 dias","menor a 7 dias"
"79",79,1,201,100,102,1,"menor a 7 dias","entre 7 y 14 dias"
"80",80,3,282,58,224,7,"menor a 7 dias","entre 7 y 14 dias"
"81",81,3,191,278,87,5,"entre 7 y 14 dias","entre 7 y 14 dias"
"82",82,1,326,431,106,9,"mayor a 14 dias","entre 7 y 14 dias"
"83",83,3,228,1045,817,5,"mayor a 14 dias","entre 7 y 14 dias"
"84",84,6,341,341,0,10,"mayor a 14 dias","mayor a 14 dias"
"85",85,1,342,487,145,16,"mayor a 14 dias","mayor a 14 dias"
"86",86,5,191,161,30,10,"menor a 7 dias","entre 7 y 14 dias"
"87",87,3,268,28,241,4,"menor a 7 dias","entre 7 y 14 dias"
"88",88,3,47,30,17,6,"menor a 7 dias","menor a 7 dias"
"89",89,2,165,156,9,7,"menor a 7 dias","menor a 7 dias"
"90",90,6,63,358,294,10,"mayor a 14 dias","menor a 7 dias"
"91",91,3,208,502,294,2,"mayor a 14 dias","entre 7 y 14 dias"
"92",92,1,82,314,232,5,"entre 7 y 14 dias","menor a 7 dias"
"93",93,2,665,542,123,3,"mayor a 14 dias","mayor a 14 dias"
"94",94,1,287,239,48,5,"entre 7 y 14 dias","entre 7 y 14 dias"
"95",95,2,386,257,129,7,"entre 7 y 14 dias","mayor a 14 dias"
"96",96,2,275,595,320,7,"mayor a 14 dias","entre 7 y 14 dias"
"97",97,1,232,95,137,16,"menor a 7 dias","entre 7 y 14 dias"
"98",98,4,339,594,256,7,"mayor a 14 dias","mayor a 14 dias"
"99",99,5,311,454,143,4,"mayor a 14 dias","entre 7 y 14 dias"
"100",100,4,163,618,455,7,"mayor a 14 dias","menor a 7 dias"
"101",101,1,415,635,219,8,"mayor a 14 dias","mayor a 14 dias"
"102",102,2,348,139,209,10,"menor a 7 dias","mayor a 14 dias"
"103",103,2,138,499,361,10,"mayor a 14 dias","menor a 7 dias"
"104",104,3,485,236,248,9,"entre 7 y 14 dias","mayor a 14 dias"
"105",105,2,323,96,227,2,"menor a 7 dias","entre 7 y 14 dias"
"106",106,1,233,85,148,3,"menor a 7 dias","entre 7 y 14 dias"
"107",107,3,133,272,139,7,"entre 7 y 14 dias","menor a 7 dias"
"108",108,3,99,262,163,10,"entre 7 y 14 dias","menor a 7 dias"
"109",109,2,701,676,25,16,"mayor a 14 dias","mayor a 14 dias"
"110",110,5,202,275,72,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"111",111,4,579,7,572,4,"menor a 7 dias","mayor a 14 dias"
"112",112,5,160,17,143,1,"menor a 7 dias","menor a 7 dias"
"113",113,1,357,63,295,8,"menor a 7 dias","mayor a 14 dias"
"114",114,1,440,132,308,9,"menor a 7 dias","mayor a 14 dias"
"115",115,3,326,1074,747,13,"mayor a 14 dias","entre 7 y 14 dias"
"116",116,6,109,528,420,10,"mayor a 14 dias","menor a 7 dias"
"117",117,5,398,222,176,6,"entre 7 y 14 dias","mayor a 14 dias"
"118",118,3,259,66,193,10,"menor a 7 dias","entre 7 y 14 dias"
"119",119,5,379,877,498,10,"mayor a 14 dias","mayor a 14 dias"
"120",120,2,378,466,88,6,"mayor a 14 dias","mayor a 14 dias"
"121",121,4,206,151,55,14,"menor a 7 dias","entre 7 y 14 dias"
"122",122,1,199,27,173,8,"menor a 7 dias","entre 7 y 14 dias"
"123",123,6,301,97,204,2,"menor a 7 dias","entre 7 y 14 dias"
"124",124,1,207,411,204,5,"mayor a 14 dias","entre 7 y 14 dias"
"125",125,2,317,56,261,1,"menor a 7 dias","entre 7 y 14 dias"
"126",126,3,95,102,7,4,"menor a 7 dias","menor a 7 dias"
"127",127,6,146,777,631,8,"mayor a 14 dias","menor a 7 dias"
"128",128,4,276,156,120,15,"menor a 7 dias","entre 7 y 14 dias"
"129",129,1,428,95,333,10,"menor a 7 dias","mayor a 14 dias"
"130",130,6,237,179,58,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"131",131,2,182,671,490,5,"mayor a 14 dias","entre 7 y 14 dias"
"132",132,1,440,309,131,8,"entre 7 y 14 dias","mayor a 14 dias"
"133",133,2,212,119,93,10,"menor a 7 dias","entre 7 y 14 dias"
"134",134,2,132,358,226,10,"mayor a 14 dias","menor a 7 dias"
"135",135,4,279,739,461,16,"mayor a 14 dias","entre 7 y 14 dias"
"136",136,5,60,325,264,1,"entre 7 y 14 dias","menor a 7 dias"
"137",137,6,140,423,283,7,"mayor a 14 dias","menor a 7 dias"
"138",138,6,316,13,303,1,"menor a 7 dias","entre 7 y 14 dias"
"139",139,3,332,156,176,6,"menor a 7 dias","entre 7 y 14 dias"
"140",140,2,170,117,53,7,"menor a 7 dias","entre 7 y 14 dias"
"141",141,2,176,950,775,4,"mayor a 14 dias","entre 7 y 14 dias"
"142",142,5,216,370,154,7,"mayor a 14 dias","entre 7 y 14 dias"
"143",143,1,171,334,163,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"144",144,2,131,837,706,13,"mayor a 14 dias","menor a 7 dias"
"145",145,2,143,121,22,12,"menor a 7 dias","menor a 7 dias"
"146",146,1,261,928,667,9,"mayor a 14 dias","entre 7 y 14 dias"
"147",147,2,181,45,136,10,"menor a 7 dias","entre 7 y 14 dias"
"148",148,6,300,171,129,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"149",149,4,294,85,209,2,"menor a 7 dias","entre 7 y 14 dias"
"150",150,5,139,805,665,6,"mayor a 14 dias","menor a 7 dias"
"151",151,3,430,21,409,1,"menor a 7 dias","mayor a 14 dias"
"152",152,6,440,53,387,16,"menor a 7 dias","mayor a 14 dias"
"153",153,2,487,73,413,16,"menor a 7 dias","mayor a 14 dias"
"154",154,2,290,867,577,6,"mayor a 14 dias","entre 7 y 14 dias"
"155",155,3,115,522,407,5,"mayor a 14 dias","menor a 7 dias"
"156",156,1,133,34,99,10,"menor a 7 dias","menor a 7 dias"
"157",157,5,647,108,538,1,"menor a 7 dias","mayor a 14 dias"
"158",158,4,140,508,368,10,"mayor a 14 dias","menor a 7 dias"
"159",159,2,571,288,283,9,"entre 7 y 14 dias","mayor a 14 dias"
"160",160,2,113,412,299,16,"mayor a 14 dias","menor a 7 dias"
"161",161,1,297,503,206,4,"mayor a 14 dias","entre 7 y 14 dias"
"162",162,6,25,484,459,9,"mayor a 14 dias","menor a 7 dias"
"163",163,4,222,104,119,16,"menor a 7 dias","entre 7 y 14 dias"
"164",164,2,117,86,32,8,"menor a 7 dias","menor a 7 dias"
"165",165,3,296,195,101,11,"entre 7 y 14 dias","entre 7 y 14 dias"
"166",166,2,264,28,236,11,"menor a 7 dias","entre 7 y 14 dias"
"167",167,5,48,343,295,5,"mayor a 14 dias","menor a 7 dias"
"168",168,1,399,125,273,14,"menor a 7 dias","mayor a 14 dias"
"169",169,2,592,159,433,4,"menor a 7 dias","mayor a 14 dias"
"170",170,3,156,70,86,10,"menor a 7 dias","menor a 7 dias"
"171",171,3,311,90,221,7,"menor a 7 dias","entre 7 y 14 dias"
"172",172,1,198,178,21,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"173",173,4,203,199,4,15,"entre 7 y 14 dias","entre 7 y 14 dias"
"174",174,6,372,93,280,14,"menor a 7 dias","mayor a 14 dias"
"175",175,6,215,4,211,4,"menor a 7 dias","entre 7 y 14 dias"
"176",176,2,160,78,83,4,"menor a 7 dias","menor a 7 dias"
"177",177,1,664,268,396,6,"entre 7 y 14 dias","mayor a 14 dias"
"178",178,2,213,130,83,16,"menor a 7 dias","entre 7 y 14 dias"
"179",179,3,303,381,78,10,"mayor a 14 dias","entre 7 y 14 dias"
"180",180,2,113,121,8,9,"menor a 7 dias","menor a 7 dias"
"181",181,3,290,253,37,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"182",182,5,418,67,350,16,"menor a 7 dias","mayor a 14 dias"
"183",183,1,704,136,568,10,"menor a 7 dias","mayor a 14 dias"
"184",184,1,309,95,214,16,"menor a 7 dias","entre 7 y 14 dias"
"185",185,5,320,485,165,10,"mayor a 14 dias","entre 7 y 14 dias"
"186",186,3,424,300,124,8,"entre 7 y 14 dias","mayor a 14 dias"
"187",187,1,169,141,28,12,"menor a 7 dias","entre 7 y 14 dias"
"188",188,3,154,178,24,16,"entre 7 y 14 dias","menor a 7 dias"
"189",189,1,144,82,62,1,"menor a 7 dias","menor a 7 dias"
"190",190,3,141,273,132,12,"entre 7 y 14 dias","menor a 7 dias"
"191",191,3,699,560,139,10,"mayor a 14 dias","mayor a 14 dias"
"192",192,1,108,346,238,14,"mayor a 14 dias","menor a 7 dias"
"193",193,1,369,160,209,4,"menor a 7 dias","mayor a 14 dias"
"194",194,3,199,70,129,7,"menor a 7 dias","entre 7 y 14 dias"
"195",195,3,27,858,830,10,"mayor a 14 dias","menor a 7 dias"
"196",196,3,323,316,6,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"197",197,6,181,184,3,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"198",198,2,254,237,17,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"199",199,3,123,88,35,5,"menor a 7 dias","menor a 7 dias"
"200",200,3,100,171,71,12,"entre 7 y 14 dias","menor a 7 dias"
"201",201,4,346,229,118,16,"entre 7 y 14 dias","mayor a 14 dias"
"202",202,3,186,278,92,11,"entre 7 y 14 dias","entre 7 y 14 dias"
"203",203,3,161,3,158,5,"menor a 7 dias","menor a 7 dias"
"204",204,3,168,56,112,4,"menor a 7 dias","entre 7 y 14 dias"
"205",205,3,664,478,186,16,"mayor a 14 dias","mayor a 14 dias"
"206",206,3,241,318,76,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"207",207,4,111,611,500,16,"mayor a 14 dias","menor a 7 dias"
"208",208,3,189,48,141,16,"menor a 7 dias","entre 7 y 14 dias"
"209",209,2,274,417,143,16,"mayor a 14 dias","entre 7 y 14 dias"
"210",210,2,292,124,168,5,"menor a 7 dias","entre 7 y 14 dias"
"211",211,4,556,7,550,12,"menor a 7 dias","mayor a 14 dias"
"212",212,2,413,880,467,10,"mayor a 14 dias","mayor a 14 dias"
"213",213,1,433,79,354,4,"menor a 7 dias","mayor a 14 dias"
"214",214,2,272,141,131,4,"menor a 7 dias","entre 7 y 14 dias"
"215",215,6,175,181,7,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"216",216,2,437,22,415,10,"menor a 7 dias","mayor a 14 dias"
"217",217,1,544,251,293,10,"entre 7 y 14 dias","mayor a 14 dias"
"218",218,5,241,6,234,7,"menor a 7 dias","entre 7 y 14 dias"
"219",219,4,101,417,317,4,"mayor a 14 dias","menor a 7 dias"
"220",220,1,15,304,289,8,"entre 7 y 14 dias","menor a 7 dias"
"221",221,4,79,114,35,2,"menor a 7 dias","menor a 7 dias"
"222",222,5,208,67,141,6,"menor a 7 dias","entre 7 y 14 dias"
"223",223,3,478,197,281,9,"entre 7 y 14 dias","mayor a 14 dias"
"224",224,3,110,90,19,1,"menor a 7 dias","menor a 7 dias"
"225",225,4,355,697,341,11,"mayor a 14 dias","mayor a 14 dias"
"226",226,5,354,488,134,6,"mayor a 14 dias","mayor a 14 dias"
"227",227,1,271,161,110,10,"menor a 7 dias","entre 7 y 14 dias"
"228",228,2,492,284,208,4,"entre 7 y 14 dias","mayor a 14 dias"
"229",229,3,457,201,256,16,"entre 7 y 14 dias","mayor a 14 dias"
"230",230,2,178,946,768,16,"mayor a 14 dias","entre 7 y 14 dias"
"231",231,3,212,1209,997,4,"mayor a 14 dias","entre 7 y 14 dias"
"232",232,3,103,143,40,10,"menor a 7 dias","menor a 7 dias"
"233",233,3,108,155,47,2,"menor a 7 dias","menor a 7 dias"
"234",234,3,860,170,690,13,"entre 7 y 14 dias","mayor a 14 dias"
"235",235,6,122,786,663,16,"mayor a 14 dias","menor a 7 dias"
"236",236,1,248,870,622,4,"mayor a 14 dias","entre 7 y 14 dias"
"237",237,3,694,380,314,16,"mayor a 14 dias","mayor a 14 dias"
"238",238,6,281,327,46,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"239",239,4,157,108,49,16,"menor a 7 dias","menor a 7 dias"
"240",240,6,362,12,351,4,"menor a 7 dias","mayor a 14 dias"
"241",241,6,328,430,102,11,"mayor a 14 dias","entre 7 y 14 dias"
"242",242,1,338,19,319,14,"menor a 7 dias","mayor a 14 dias"
"243",243,2,348,354,6,4,"mayor a 14 dias","mayor a 14 dias"
"244",244,6,63,228,165,4,"entre 7 y 14 dias","menor a 7 dias"
"245",245,1,11,266,255,9,"entre 7 y 14 dias","menor a 7 dias"
"246",246,5,132,240,108,7,"entre 7 y 14 dias","menor a 7 dias"
"247",247,6,225,53,172,4,"menor a 7 dias","entre 7 y 14 dias"
"248",248,6,192,546,354,11,"mayor a 14 dias","entre 7 y 14 dias"
"249",249,3,417,157,261,4,"menor a 7 dias","mayor a 14 dias"
"250",250,4,578,100,477,9,"menor a 7 dias","mayor a 14 dias"
"251",251,3,254,271,17,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"252",252,6,267,402,135,8,"mayor a 14 dias","entre 7 y 14 dias"
"253",253,5,406,104,302,10,"menor a 7 dias","mayor a 14 dias"
"254",254,3,440,27,413,16,"menor a 7 dias","mayor a 14 dias"
"255",255,3,383,714,331,5,"mayor a 14 dias","mayor a 14 dias"
"256",256,3,239,255,16,16,"entre 7 y 14 dias","entre 7 y 14 dias"
"257",257,4,1007,461,546,7,"mayor a 14 dias","mayor a 14 dias"
"258",258,4,639,615,24,4,"mayor a 14 dias","mayor a 14 dias"
"259",259,5,270,1094,823,3,"mayor a 14 dias","entre 7 y 14 dias"
"260",260,6,302,192,110,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"261",261,5,285,376,91,16,"mayor a 14 dias","entre 7 y 14 dias"
"262",262,2,823,149,674,11,"menor a 7 dias","mayor a 14 dias"
"263",263,2,290,763,472,4,"mayor a 14 dias","entre 7 y 14 dias"
"264",264,3,196,244,48,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"265",265,2,516,318,198,16,"entre 7 y 14 dias","mayor a 14 dias"
"266",266,3,62,596,534,1,"mayor a 14 dias","menor a 7 dias"
"267",267,6,573,152,421,8,"menor a 7 dias","mayor a 14 dias"
"268",268,3,132,353,221,16,"mayor a 14 dias","menor a 7 dias"
"269",269,2,150,90,59,7,"menor a 7 dias","menor a 7 dias"
"270",270,3,315,58,257,10,"menor a 7 dias","entre 7 y 14 dias"
"271",271,4,236,187,49,6,"entre 7 y 14 dias","entre 7 y 14 dias"
"272",272,3,202,149,53,4,"menor a 7 dias","entre 7 y 14 dias"
"273",273,2,142,296,154,2,"entre 7 y 14 dias","menor a 7 dias"
"274",274,6,123,35,88,13,"menor a 7 dias","menor a 7 dias"
"275",275,3,317,525,208,11,"mayor a 14 dias","entre 7 y 14 dias"
"276",276,2,302,58,244,15,"menor a 7 dias","entre 7 y 14 dias"
"277",277,1,415,9,406,1,"menor a 7 dias","mayor a 14 dias"
"278",278,2,258,81,177,9,"menor a 7 dias","entre 7 y 14 dias"
"279",279,1,707,81,626,13,"menor a 7 dias","mayor a 14 dias"
"280",280,1,165,168,4,10,"entre 7 y 14 dias","menor a 7 dias"
"281",281,1,635,24,611,4,"menor a 7 dias","mayor a 14 dias"
"282",282,5,444,24,420,4,"menor a 7 dias","mayor a 14 dias"
"283",283,1,232,148,83,14,"menor a 7 dias","entre 7 y 14 dias"
"284",284,5,153,143,10,6,"menor a 7 dias","menor a 7 dias"
"285",285,2,247,42,205,6,"menor a 7 dias","entre 7 y 14 dias"
"286",286,2,571,335,237,4,"entre 7 y 14 dias","mayor a 14 dias"
"287",287,3,507,422,85,4,"mayor a 14 dias","mayor a 14 dias"
"288",288,3,133,122,11,6,"menor a 7 dias","menor a 7 dias"
"289",289,2,204,587,383,6,"mayor a 14 dias","entre 7 y 14 dias"
"290",290,5,153,253,100,14,"entre 7 y 14 dias","menor a 7 dias"
"291",291,3,446,412,34,6,"mayor a 14 dias","mayor a 14 dias"
"292",292,3,232,24,208,10,"menor a 7 dias","entre 7 y 14 dias"
"293",293,4,110,304,194,16,"entre 7 y 14 dias","menor a 7 dias"
"294",294,3,309,507,198,4,"mayor a 14 dias","entre 7 y 14 dias"
"295",295,1,302,35,267,15,"menor a 7 dias","entre 7 y 14 dias"
"296",296,1,312,862,550,10,"mayor a 14 dias","entre 7 y 14 dias"
"297",297,1,92,431,339,10,"mayor a 14 dias","menor a 7 dias"
"298",298,2,160,288,128,15,"entre 7 y 14 dias","menor a 7 dias"
"299",299,3,471,227,245,4,"entre 7 y 14 dias","mayor a 14 dias"
"300",300,1,245,461,216,16,"mayor a 14 dias","entre 7 y 14 dias"
"301",301,1,286,52,234,6,"menor a 7 dias","entre 7 y 14 dias"
"302",302,2,775,490,284,8,"mayor a 14 dias","mayor a 14 dias"
"303",303,2,288,150,138,2,"menor a 7 dias","entre 7 y 14 dias"
"304",304,6,249,96,154,12,"menor a 7 dias","entre 7 y 14 dias"
"305",305,3,82,132,50,8,"menor a 7 dias","menor a 7 dias"
"306",306,2,181,181,0,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"307",307,2,468,327,141,14,"entre 7 y 14 dias","mayor a 14 dias"
"308",308,6,96,175,79,16,"entre 7 y 14 dias","menor a 7 dias"
"309",309,5,146,654,507,10,"mayor a 14 dias","menor a 7 dias"
"310",310,1,215,164,50,1,"menor a 7 dias","entre 7 y 14 dias"
"311",311,5,316,58,258,8,"menor a 7 dias","entre 7 y 14 dias"
"312",312,3,692,281,411,16,"entre 7 y 14 dias","mayor a 14 dias"
"313",313,2,250,184,66,10,"entre 7 y 14 dias","entre 7 y 14 dias"
"314",314,2,226,465,240,7,"mayor a 14 dias","entre 7 y 14 dias"
"315",315,4,243,139,104,10,"menor a 7 dias","entre 7 y 14 dias"
"316",316,3,307,114,193,5,"menor a 7 dias","entre 7 y 14 dias"
"317",317,2,488,47,440,10,"menor a 7 dias","mayor a 14 dias"
"318",318,3,164,302,138,4,"entre 7 y 14 dias","menor a 7 dias"
"319",319,3,937,584,353,7,"mayor a 14 dias","mayor a 14 dias"
"320",320,3,187,294,107,15,"entre 7 y 14 dias","entre 7 y 14 dias"
"321",321,1,87,367,280,1,"mayor a 14 dias","menor a 7 dias"
"322",322,6,153,208,56,4,"entre 7 y 14 dias","menor a 7 dias"
"323",323,2,128,50,78,7,"menor a 7 dias","menor a 7 dias"
"324",324,2,52,444,392,3,"mayor a 14 dias","menor a 7 dias"
"325",325,3,299,238,60,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"326",326,1,242,300,58,8,"entre 7 y 14 dias","entre 7 y 14 dias"
"327",327,6,403,121,282,10,"menor a 7 dias","mayor a 14 dias"
"328",328,1,166,978,811,12,"mayor a 14 dias","menor a 7 dias"
"329",329,1,133,256,123,12,"entre 7 y 14 dias","menor a 7 dias"
"330",330,1,245,442,198,3,"mayor a 14 dias","entre 7 y 14 dias"
"331",331,5,44,135,91,16,"menor a 7 dias","menor a 7 dias"
"332",332,2,151,526,375,4,"mayor a 14 dias","menor a 7 dias"
"333",333,1,628,359,269,10,"mayor a 14 dias","mayor a 14 dias"
"334",334,1,448,191,257,7,"entre 7 y 14 dias","mayor a 14 dias"
"335",335,5,174,250,77,5,"entre 7 y 14 dias","entre 7 y 14 dias"
"336",336,1,354,401,46,11,"mayor a 14 dias","mayor a 14 dias"
"337",337,3,215,277,62,7,"entre 7 y 14 dias","entre 7 y 14 dias"
"338",338,2,686,83,603,7,"menor a 7 dias","mayor a 14 dias"
"339",339,6,151,178,27,8,"entre 7 y 14 dias","menor a 7 dias"
"340",340,3,306,290,16,9,"entre 7 y 14 dias","entre 7 y 14 dias"
"341",341,2,94,244,150,8,"entre 7 y 14 dias","menor a 7 dias"
"342",342,1,57,648,590,8,"mayor a 14 dias","menor a 7 dias"
"343",343,2,361,109,251,10,"menor a 7 dias","mayor a 14 dias"
"344",344,6,345,62,284,4,"menor a 7 dias","mayor a 14 dias"
"345",345,2,176,16,160,16,"menor a 7 dias","entre 7 y 14 dias"
"346",346,3,65,34,31,4,"menor a 7 dias","menor a 7 dias"
"347",347,2,403,109,294,1,"menor a 7 dias","mayor a 14 dias"
"348",348,4,328,596,268,8,"mayor a 14 dias","entre 7 y 14 dias"
"349",349,3,214,179,36,5,"entre 7 y 14 dias","entre 7 y 14 dias"
"350",350,1,312,393,81,6,"mayor a 14 dias","entre 7 y 14 dias"
"351",351,2,436,454,18,13,"mayor a 14 dias","mayor a 14 dias"
"352",352,3,168,213,45,5,"entre 7 y 14 dias","entre 7 y 14 dias"
"353",353,2,30,239,208,15,"entre 7 y 14 dias","menor a 7 dias"
"354",354,2,195,71,123,15,"menor a 7 dias","entre 7 y 14 dias"
"355",355,2,227,157,70,14,"menor a 7 dias","entre 7 y 14 dias"
"356",356,1,147,123,24,5,"menor a 7 dias","menor a 7 dias"
"357",357,1,95,148,54,9,"menor a 7 dias","menor a 7 dias"
"358",358,2,609,353,256,13,"mayor a 14 dias","mayor a 14 dias"
"359",359,2,112,44,68,16,"menor a 7 dias","menor a 7 dias"
"360",360,1,104,76,28,16,"menor a 7 dias","menor a 7 dias"
"361",361,1,125,87,38,10,"menor a 7 dias","menor a 7 dias"
"362",362,1,196,162,34,15,"menor a 7 dias","entre 7 y 14 dias"
"363",363,2,195,198,3,4,"entre 7 y 14 dias","entre 7 y 14 dias"
"364",364,2,510,205,305,4,"entre 7 y 14 dias","mayor a 14 dias"
"365",365,1,353,21,332,4,"menor a 7 dias","mayor a 14 dias"
"366",366,1,86,153,67,14,"menor a 7 dias","menor a 7 dias"
"367",367,2,591,102,489,8,"menor a 7 dias","mayor a 14 dias"
"368",368,6,58,780,722,6,"mayor a 14 dias","menor a 7 dias"
